agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Cleveland Police Department,2020,Texas,8285,TX14601,0,0,2,3,2,0,0,0,3,2,0,0,1,141,8,11,8,15,99,48,27,21,0,261,37,34,2,1,495,0,42,48,346,394,0,0,0,0,0,1,1,0,0,0,45,0,0,7,12,26,0,0,0,0,4,3,3,0,0,53,0,19,20,7,27
Cleveland Police Department,2019,Texas,8284,TX14601,0,0,2,1,0,0,0,0,7,2,1,2,2,161,10,2,11,18,120,54,26,28,0,393,37,28,6,3,653,0,41,49,484,533,0,0,0,0,0,0,0,0,0,0,42,0,0,4,12,26,0,0,0,0,4,0,0,0,0,46,0,16,16,4,20
Cleveland Police Department,2018,Texas,8171,TX14601,0,0,2,0,0,0,-1,1,5,2,0,1,2,157,7,2,10,13,125,43,23,20,0,275,29,26,2,1,509,0,32,37,347,384,0,0,2,2,0,1,1,0,0,0,49,0,0,13,5,31,1,0,1,0,7,2,2,0,0,62,0,18,21,10,31
Cleveland Police Department,2017,Texas,8183,TX14601,0,0,3,0,0,4,4,0,9,3,1,1,4,161,7,3,15,16,120,27,19,8,0,208,30,28,1,1,439,0,41,54,265,319,0,0,2,1,1,1,0,0,0,1,64,1,0,9,22,32,0,0,0,0,8,1,1,0,0,76,0,32,35,9,44
Cleveland Police Department,2016,Texas,7893,TX14601,0,0,4,1,0,3,3,0,16,8,2,0,6,225,4,6,15,26,174,57,40,17,0,340,48,41,5,2,690,0,51,71,445,516,0,0,2,1,1,1,0,0,0,1,43,0,0,2,14,27,0,0,0,0,9,2,1,1,0,57,0,16,19,11,30
Cleveland Police Department,2015,Texas,7761,TX14601,0,0,6,1,0,11,11,0,8,1,0,3,4,256,15,4,42,15,180,79,47,32,0,569,50,46,4,0,974,0,76,96,698,794,0,0,5,4,1,0,0,0,0,0,49,1,3,6,5,34,0,0,0,0,5,4,4,0,0,63,0,15,20,9,29
Cleveland Police Department,2014,Texas,7713,TX14601,0,0,1,1,0,12,10,2,13,7,3,0,3,215,8,5,21,15,166,77,48,26,3,601,39,37,1,1,958,0,49,75,717,792,0,0,4,4,0,0,0,0,0,0,21,0,1,1,6,13,1,0,1,0,6,3,3,0,0,35,0,8,12,10,22
Cleveland Police Department,2013,Texas,7635,TX14601,0,0,3,0,0,6,5,1,6,2,0,2,2,217,9,6,21,20,161,93,49,42,2,548,46,42,2,2,916,0,56,68,687,755,0,0,3,3,0,0,0,0,0,0,37,0,2,3,10,22,0,0,0,0,7,1,1,0,0,48,0,15,18,8,26
Cleveland Police Department,2012,Texas,7847,TX14601,0,0,1,0,0,5,4,1,15,6,1,0,8,209,1,5,17,41,145,114,74,38,2,529,50,48,0,2,922,0,64,84,693,777,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,19,0,0,0,0,6,1,1,0,0,27,0,1,1,7,8
Cleveland Police Department,2011,Texas,7836,TX14601,0,0,0,0,0,9,8,1,16,6,1,4,5,196,4,3,8,21,160,126,83,40,3,459,23,20,3,0,829,0,36,61,608,669,0,0,5,5,0,0,0,0,0,0,36,0,1,6,7,22,1,0,1,0,12,0,0,0,0,54,0,14,19,13,32
Cleveland Police Department,2010,Texas,7675,TX14601,0,0,0,1,0,5,5,0,22,13,1,3,5,241,6,2,13,40,180,133,90,42,1,592,27,22,4,1,1021,0,61,89,752,841,0,0,0,0,0,1,0,0,0,1,17,0,0,5,8,4,0,0,0,0,8,0,0,0,0,26,0,13,14,8,22
Cleveland Police Department,2009,Texas,7979,TX14601,0,0,1,0,0,5,5,0,17,8,2,2,5,212,9,5,14,22,162,89,56,32,1,562,45,36,0,9,930,0,50,72,696,768,0,0,3,3,0,1,1,0,0,0,11,1,1,1,4,4,0,0,0,0,3,1,1,0,0,19,0,7,11,4,15
Cleveland Police Department,2008,Texas,8021,TX14601,0,0,2,2,0,15,10,5,9,4,0,0,5,293,4,9,12,38,230,117,86,29,2,598,35,32,0,3,1069,0,63,89,750,839,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2
Cleveland Police Department,2007,Texas,8081,TX14601,0,0,4,0,0,13,9,4,17,3,2,3,9,245,1,4,9,24,207,116,69,47,0,558,39,27,6,6,988,0,38,68,713,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Cleveland Police Department,2006,Texas,8260,TX14601,0,0,1,1,0,15,15,0,8,3,0,0,5,184,2,6,8,16,152,95,56,39,0,435,42,23,19,0,780,0,32,56,572,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Police Department,2005,Texas,8185,TX14601,0,0,3,3,0,4,4,0,8,1,0,3,4,179,9,7,12,13,138,126,83,42,1,485,39,25,13,1,844,0,41,56,650,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Police Department,2004,Texas,7959,TX14601,0,0,3,0,0,0,0,0,14,5,0,3,6,213,1,7,16,34,155,107,61,44,2,475,31,16,11,4,840,0,58,72,613,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Police Department,2003,Texas,7952,TX14601,0,0,1,2,0,0,0,0,17,9,2,0,6,256,3,8,17,14,214,96,46,47,3,520,35,15,17,3,926,0,42,61,651,712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
