agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Falls City Police Department,2023,Nebraska,4011,NB07401,0,0,0,0,0,2,1,1,0,0,0,0,0,50,0,0,4,2,44,0,0,0,0,39,1,1,0,0,92,0,6,8,40,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falls City Police Department,2022,Nebraska,4032,NB07401,0,0,0,0,0,1,1,0,1,0,0,1,0,45,0,0,4,1,40,2,1,1,0,34,2,2,0,0,85,0,5,7,38,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falls City Police Department,2021,Nebraska,4052,NB07401,0,0,0,0,0,2,2,0,0,0,0,0,0,53,0,3,2,0,48,5,2,2,1,27,1,1,0,0,88,0,5,7,33,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falls City Police Department,2020,Nebraska,4094,NB07401,0,0,0,0,0,1,1,0,0,0,0,0,0,50,3,0,2,8,37,12,11,1,0,32,5,4,1,0,100,0,13,14,49,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falls City Police Department,2019,Nebraska,4130,NB07401,0,0,0,0,0,2,2,0,0,0,0,0,0,78,0,0,4,2,72,2,2,0,0,36,6,4,2,0,124,0,6,8,44,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falls City Police Department,2018,Nebraska,4167,NB07401,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1,1,26,10,0,10,0,29,4,4,0,0,71,0,2,2,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falls City Police Department,2017,Nebraska,4196,NB07401,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1,5,28,21,0,21,0,17,1,0,0,1,73,0,6,6,39,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falls City Police Department,2016,Nebraska,4173,NB07401,0,0,0,0,0,1,1,0,0,0,0,0,0,35,0,0,0,2,33,14,0,14,0,18,1,1,0,0,69,0,2,3,33,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falls City Police Department,2015,Nebraska,4192,NB07401,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,2,32,3,1,2,0,27,5,3,2,0,70,0,3,3,35,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falls City Police Department,2014,Nebraska,4192,NB07401,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,10,8,2,0,52,3,1,1,1,95,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falls City Police Department,2013,Nebraska,4294,NB07401,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,1,21,15,13,2,0,41,5,2,3,0,84,0,2,2,61,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falls City Police Department,2012,Nebraska,4346,NB07401,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,2,1,21,9,8,1,0,36,1,1,0,0,71,0,4,4,46,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falls City Police Department,2011,Nebraska,4364,NB07401,0,0,2,0,0,0,0,0,0,0,0,0,0,24,0,0,1,1,22,14,14,0,0,43,9,7,2,0,90,0,2,2,66,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falls City Police Department,2010,Nebraska,4325,NB07401,0,0,1,0,0,0,0,0,0,0,0,0,0,34,1,0,0,2,31,20,20,0,0,45,3,2,1,0,102,0,3,3,68,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falls City Police Department,2009,Nebraska,3952,NB07401,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,2,0,0,23,32,21,10,1,38,5,3,2,0,100,0,2,2,75,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falls City Police Department,2008,Nebraska,3976,NB07401,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,24,18,14,3,1,53,1,0,1,0,97,0,1,1,72,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falls City Police Department,2007,Nebraska,4119,NB07401,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,15,9,5,1,53,5,4,0,1,87,0,0,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falls City Police Department,2006,Nebraska,4241,NB07401,0,0,0,0,0,0,0,0,1,1,0,0,0,42,0,1,0,0,41,18,14,4,0,74,4,4,0,0,139,0,1,2,96,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,2
Falls City Police Department,2005,Nebraska,4324,NB07401,0,0,0,0,0,3,1,2,0,0,0,0,0,34,0,0,0,1,33,14,8,6,0,67,6,5,1,0,124,0,1,4,87,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Falls City Police Department,2004,Nebraska,4395,NB07401,0,0,0,0,0,1,1,0,0,0,0,0,0,36,0,1,0,0,35,15,4,8,3,48,3,1,2,0,103,0,1,2,66,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Falls City Police Department,2003,Nebraska,4456,NB07401,0,0,0,0,0,2,2,0,0,0,0,0,0,30,1,0,0,1,28,11,5,6,0,73,8,3,4,1,124,0,2,4,92,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2
Falls City Police Department,2002,Nebraska,4720,NB07401,0,0,0,0,0,0,0,0,1,1,0,0,0,41,1,0,0,1,39,7,5,2,0,66,3,3,0,0,118,0,2,3,76,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,7,0,0,0,7,7
Falls City Police Department,2001,Nebraska,4676,NB07401,0,0,0,0,0,1,1,0,2,1,0,0,1,36,0,0,1,0,35,7,6,1,0,85,5,1,3,1,136,0,1,4,97,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Falls City Police Department,2000,Nebraska,4671,NB07401,0,0,0,0,0,1,1,0,0,0,0,0,0,32,0,0,0,0,32,16,4,11,1,63,5,5,0,0,117,0,0,1,84,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2
Falls City Police Department,1999,Nebraska,4517,NB07401,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0,1,1,41,10,4,4,2,80,7,4,2,1,141,0,3,3,97,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,5
Falls City Police Department,1998,Nebraska,4641,NB07401,0,0,1,0,0,1,0,1,0,0,0,0,0,59,1,0,0,0,58,19,12,7,0,67,5,5,0,0,151,0,1,2,91,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
Falls City Police Department,1997,Nebraska,4788,NB07401,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,1,1,54,20,13,7,0,101,8,7,1,0,185,0,2,2,129,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2
Falls City Police Department,1996,Nebraska,4774,NB07401,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2,1,2,0,71,19,7,10,2,95,4,1,2,1,194,0,5,5,118,123,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,7,1,1,0,0,12,0,0,0,8,8
Falls City Police Department,1995,Nebraska,4731,NB07401,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,1,0,0,65,22,6,14,2,122,5,3,1,1,215,0,1,1,149,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,7,0,0,0,0,9,0,0,0,9,9
Falls City Police Department,1994,Nebraska,4755,NB07401,0,0,0,0,0,1,1,0,0,0,0,0,0,28,0,0,1,0,27,14,4,9,1,75,6,4,2,0,124,0,1,2,95,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,9,9
Falls City Police Department,1993,Nebraska,4709,NB07401,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,25,15,10,0,58,4,3,0,1,111,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,7,0,0,0,7,7
Falls City Police Department,1992,Nebraska,,NB07401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falls City Police Department,1991,Nebraska,4813,NB07401,0,0,0,0,0,1,1,0,0,0,0,0,0,21,1,1,0,0,19,11,10,0,1,79,9,5,4,0,121,0,2,3,99,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falls City Police Department,1990,Nebraska,4769,NB07401,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,12,9,0,3,90,7,6,1,0,136,0,0,0,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falls City Police Department,1989,Nebraska,4726,NB07401,0,0,0,0,0,1,1,0,1,1,0,0,0,12,0,0,1,0,11,10,7,0,3,92,2,0,2,0,118,0,1,3,104,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2
Falls City Police Department,1988,Nebraska,4767,NB07401,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,1,0,20,17,11,4,2,102,7,5,2,0,148,0,2,2,126,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Falls City Police Department,1987,Nebraska,4828,NB07401,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,2,0,19,13,4,3,6,115,2,2,0,0,151,0,2,2,130,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
