agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Ontario State Police,1976,New York,0,NY335SP,0,0,2,0,6,1,1,0,4,0,1,0,3,78,0,2,0,30,46,164,140,23,1,348,39,33,4,2,640,0,32,37,551,588,0,6,1,1,0,2,0,0,1,1,42,0,0,0,20,22,36,27,9,0,109,17,13,4,0,213,0,20,23,162,185,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,12,0,0,36,8,7,1,0,57,0,1,1,56,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ontario State Police,1975,New York,0,NY335SP,0,0,1,0,0,0,0,0,2,0,0,0,1,55,0,0,0,24,31,186,119,12,2,349,17,10,3,1,609,0,24,26,552,578,1,0,0,0,0,2,0,0,0,1,29,0,0,0,19,10,51,35,0,0,131,4,2,0,0,218,0,19,22,186,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,42,1,0,0,0,54,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ontario State Police,1974,New York,,NY335SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ontario State Police,1973,New York,0,NY335SP,0,0,0,0,1,1,1,0,1,0,0,0,1,63,2,1,2,8,50,168,143,21,4,286,29,29,0,0,499,131,13,15,483,498,0,0,1,1,0,1,0,0,0,1,46,2,1,1,4,38,40,31,9,0,70,12,12,0,0,132,33,8,10,122,132,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,21,20,1,0,17,3,3,0,0,42,10,0,1,41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ontario State Police,1972,New York,0,NY335SP,0,0,0,1,3,1,1,0,1,1,0,0,0,56,0,1,4,16,35,179,152,22,5,306,32,32,0,0,544,123,21,24,517,541,1,1,1,1,0,0,0,0,0,0,41,0,0,2,13,26,66,55,8,3,109,13,13,0,0,206,60,15,17,188,205,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,38,37,1,0,41,5,5,0,0,84,27,0,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ontario State Police,1971,New York,0,NY335SP,0,0,0,0,4,0,0,0,3,1,0,0,2,69,0,1,1,19,48,148,121,27,0,285,25,25,0,0,486,168,21,24,458,482,0,2,0,0,0,2,0,0,0,2,52,0,1,1,17,33,46,35,11,0,82,10,10,0,0,161,51,19,21,138,159,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,15,11,4,0,25,5,5,0,0,50,18,5,5,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ontario State Police,1970,New York,0,NY335SP,0,0,0,3,2,0,0,0,2,0,0,0,2,52,0,8,0,10,34,141,100,38,3,198,14,14,0,0,378,94,18,23,353,376,2,2,0,0,0,0,0,0,0,0,31,0,8,0,4,19,29,22,6,1,54,3,3,0,0,102,24,12,14,86,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,10,0,0,0,0,17,4,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ontario State Police,1969,New York,0,NY335SP,0,0,0,2,5,3,2,1,2,1,0,0,1,93,1,2,1,4,85,184,150,32,2,214,22,22,0,0,440,94,8,15,420,435,1,3,2,2,0,2,1,0,0,1,37,1,2,1,2,31,78,72,6,0,57,11,11,0,0,160,18,6,11,146,157,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,17,16,1,0,24,5,5,0,0,46,2,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ontario State Police,1968,New York,0,NY335SP,0,0,0,1,3,5,4,1,3,2,0,0,1,66,1,1,1,1,62,168,159,6,3,220,33,33,0,0,437,85,4,13,421,434,1,1,5,4,1,3,2,0,0,1,16,0,0,1,1,14,38,35,2,1,34,13,13,0,0,97,16,2,11,85,96,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,2,24,24,0,0,5,2,2,0,0,33,1,0,2,31,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ontario State Police,1967,New York,0,NY335SP,0,0,0,0,0,0,0,0,1,0,0,0,1,54,0,1,2,0,51,128,125,1,2,116,24,24,0,0,272,72,3,4,268,272,0,0,0,0,0,0,0,0,0,0,32,0,1,2,0,29,34,33,0,1,27,14,14,0,0,78,13,3,3,75,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,6,2,2,0,0,26,1,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
