agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Martin Police Department,2023,South Dakota,936,SD00301,0,0,0,0,0,6,6,0,0,0,0,0,0,63,0,5,2,0,56,12,2,9,1,19,4,4,0,0,104,0,7,13,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Police Department,2022,South Dakota,957,SD00301,0,0,0,0,0,3,3,0,0,0,0,0,0,81,0,1,5,0,75,6,4,2,0,32,4,4,0,0,126,0,6,9,42,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Police Department,2021,South Dakota,1057,SD00301,0,0,0,0,0,4,4,0,0,0,0,0,0,50,2,6,1,1,40,14,8,6,0,16,4,4,0,0,88,0,10,14,34,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Police Department,2020,South Dakota,1042,SD00301,0,0,0,0,0,3,3,0,0,0,0,0,0,89,1,1,6,2,79,15,4,11,0,39,4,4,0,0,150,0,10,13,58,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Police Department,2019,South Dakota,1071,SD00301,0,0,0,0,0,3,3,0,2,0,1,0,1,114,2,2,4,14,92,20,4,16,0,59,1,1,0,0,199,0,22,27,80,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Police Department,2018,South Dakota,1066,SD00301,0,0,0,0,0,2,2,0,1,0,0,0,1,102,0,3,1,9,89,21,7,14,0,61,1,1,0,0,188,0,13,16,83,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Police Department,2017,South Dakota,1071,SD00301,0,0,0,0,0,2,2,0,4,0,0,1,3,108,0,2,7,13,86,23,6,17,0,68,3,3,0,0,208,0,22,28,94,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Police Department,2016,South Dakota,1059,SD00301,0,0,0,1,0,1,1,0,2,0,1,1,0,96,0,1,5,7,83,16,9,7,0,46,3,2,0,1,165,0,13,17,65,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Police Department,2015,South Dakota,1063,SD00301,0,0,0,0,0,1,1,0,0,0,0,0,0,47,0,6,1,4,36,6,3,3,0,13,2,1,1,0,69,0,11,12,21,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Police Department,2014,South Dakota,1073,SD00301,0,0,0,0,0,1,1,0,0,0,0,0,0,61,0,0,4,3,54,9,2,7,0,20,3,3,0,0,94,0,7,8,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
