agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Pleasant Hill Police Department,2023,California,33575,CA00709,0,0,0,1,0,9,7,2,38,8,1,8,21,233,18,5,20,13,177,239,23,204,12,1361,109,77,15,17,1990,0,56,104,1709,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pleasant Hill Police Department,2022,California,34060,CA00709,0,0,0,1,0,6,6,0,32,7,2,6,17,223,18,10,21,18,156,177,48,117,12,1311,144,87,29,28,1894,0,67,106,1632,1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pleasant Hill Police Department,2021,California,,CA00709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleasant Hill Police Department,2020,California,35032,CA00709,0,0,6,0,0,5,5,0,50,11,5,6,28,173,3,10,21,6,133,182,91,80,11,1014,158,90,43,25,1582,0,40,95,1354,1449,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1
Pleasant Hill Police Department,2019,California,35125,CA00709,0,0,4,0,0,11,11,0,41,3,4,2,32,193,3,7,13,13,157,112,59,49,4,1276,96,42,32,22,1729,0,36,88,1484,1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Pleasant Hill Police Department,2018,California,35252,CA00709,0,0,3,1,0,3,3,0,32,8,3,1,20,171,0,1,10,10,150,134,65,54,15,1373,77,65,4,8,1791,0,21,57,1584,1641,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,3,3,3,0,0,13,0,0,0,6,6
Pleasant Hill Police Department,2017,California,35136,CA00709,0,0,9,0,0,10,8,2,34,6,4,1,23,202,0,7,15,17,163,158,86,63,9,1451,130,111,15,4,1985,0,39,83,1739,1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,4,4,0,0,8,0,0,0,8,8
Pleasant Hill Police Department,2016,California,35140,CA00709,0,0,11,0,0,3,3,0,43,10,4,4,25,172,1,5,10,17,139,146,88,47,11,1179,185,147,27,11,1728,0,33,79,1510,1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,8,0,0,9,0,0,0,9,9
Pleasant Hill Police Department,2015,California,34829,CA00709,0,0,7,0,0,2,2,0,42,13,4,1,24,210,3,4,9,14,180,215,110,91,14,1499,174,153,13,8,2142,0,30,74,1888,1962,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,7,7,0,0,11,0,0,0,10,10
Pleasant Hill Police Department,2014,California,34363,CA00709,0,0,7,0,0,3,3,0,31,13,2,3,13,202,0,3,16,7,176,276,123,137,16,1306,156,121,25,10,1974,0,26,60,1738,1798,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,2,2,0,0,6,0,0,0,4,4
Pleasant Hill Police Department,2013,California,34044,CA00709,0,0,0,0,0,1,1,0,40,14,5,2,19,166,1,0,4,9,152,206,124,59,23,1110,153,119,28,6,1676,0,14,55,1469,1524,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,8,8,0,0,13,0,1,2,10,12
Pleasant Hill Police Department,2012,California,34001,CA00709,0,0,7,1,0,3,2,1,40,22,1,5,12,220,1,2,6,20,191,319,200,98,21,1183,119,98,13,8,1885,0,29,73,1621,1694,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1,1,0,6,0,0,0,5,5
Pleasant Hill Police Department,2011,California,33542,CA00709,0,0,1,0,0,3,2,1,29,13,0,2,14,186,1,4,6,29,146,214,128,68,18,1132,103,90,8,5,1667,0,40,72,1449,1521,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,1,1,0,4,0,0,0,2,2
Pleasant Hill Police Department,2010,California,33152,CA00709,0,0,3,1,0,2,2,0,43,17,6,2,18,176,2,3,10,33,128,206,120,71,15,1085,116,89,18,9,1629,0,48,94,1407,1501,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,7,7,0,0,10,0,0,0,9,9
Pleasant Hill Police Department,2009,California,32841,CA00709,0,0,6,1,0,7,6,1,46,19,3,3,21,224,2,5,10,33,174,238,131,87,20,1096,152,122,24,6,1764,0,50,104,1486,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,5,0,0,0,5,5
Pleasant Hill Police Department,2008,California,32664,CA00709,0,0,5,0,0,4,4,0,50,18,3,5,24,258,3,2,7,49,197,262,142,108,12,1222,166,123,32,11,1962,0,61,115,1650,1765,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,7,7,0,0,12,0,1,1,11,12
Pleasant Hill Police Department,2007,California,33233,CA00709,0,0,5,1,0,10,5,5,48,24,2,1,21,242,2,4,13,47,176,218,105,91,22,1187,202,166,20,16,1908,0,66,125,1607,1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,1,0,6,0,0,0,6,6
Pleasant Hill Police Department,2006,California,33452,CA00709,0,0,3,0,0,9,9,0,56,15,6,4,31,291,0,3,16,52,220,257,125,113,19,1100,167,131,22,14,1880,0,71,136,1524,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,5,11,8,1,2,19,0,0,0,19,19
Pleasant Hill Police Department,2005,California,33752,CA00709,0,0,7,1,0,10,9,1,47,14,4,4,25,331,0,2,17,50,262,334,138,187,9,1304,236,195,29,12,2263,0,69,127,1874,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,1,8,0,0,0,8,8
Pleasant Hill Police Department,2004,California,34250,CA00709,0,0,1,1,0,7,7,0,35,10,6,4,15,333,1,4,20,68,240,355,158,168,29,1370,237,217,12,8,2338,0,93,136,1962,2098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
Pleasant Hill Police Department,2003,California,33889,CA00709,0,0,2,0,0,8,8,0,52,14,7,7,24,346,1,7,12,54,272,371,163,193,15,1299,249,224,15,10,2325,0,74,134,1919,2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,2
Pleasant Hill Police Department,2002,California,34044,CA00709,0,0,4,0,0,10,10,0,62,27,4,3,28,331,2,2,16,60,251,345,105,222,18,1384,221,180,28,13,2353,0,80,152,1950,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,12,0,0,13,0,0,0,13,13
