agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
La Co Metropolitan Transportation Authority,2017,California,0,CA0190K,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,14,0,0,0,0,9,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,1,7,0,0,0,1,6,2,1,0,1,5,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Co Metropolitan Transportation Authority,2016,California,0,CA0190K,0,0,1,0,0,1,1,0,1,0,0,0,1,6,0,0,0,1,5,0,0,0,0,22,0,0,0,0,30,1,0,0,0,0,0,1,0,0,0,1,4,0,0,0,1,3,0,0,0,0,3,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Co Metropolitan Transportation Authority,2015,California,0,CA0190K,0,0,1,0,0,0,0,0,1,0,0,0,1,21,0,1,2,1,17,2,0,1,1,42,0,0,0,0,66,4,0,0,0,0,0,0,0,0,0,0,14,0,1,1,0,12,1,1,0,0,3,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Co Metropolitan Transportation Authority,2014,California,0,CA0190K,0,0,1,0,0,0,0,0,3,0,0,0,3,16,0,0,2,4,10,15,9,3,3,46,0,0,0,0,80,6,0,0,0,0,0,1,0,0,0,1,9,0,0,2,3,4,0,0,0,0,3,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Co Metropolitan Transportation Authority,2013,California,0,CA0190K,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,19,3,2,0,1,28,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,16,0,0,0,0,5,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Co Metropolitan Transportation Authority,2012,California,0,CA0190K,0,0,0,0,0,0,0,0,1,1,0,0,0,39,0,1,5,4,29,1,1,0,0,52,0,0,0,0,93,10,0,0,0,0,0,1,1,0,0,0,31,0,0,0,4,27,0,0,0,0,5,0,0,0,0,37,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
La Co Metropolitan Transportation Authority,2011,California,0,CA0190K,0,0,3,0,0,0,0,0,0,0,0,0,0,26,0,0,3,5,18,0,0,0,0,43,0,0,0,0,69,8,0,0,0,0,0,2,0,0,0,2,18,0,0,0,4,14,0,0,0,0,4,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Co Metropolitan Transportation Authority,2010,California,0,CA0190K,0,0,3,0,0,0,0,0,3,0,0,0,3,31,1,0,5,4,21,0,0,0,0,22,0,0,0,0,56,10,0,0,0,0,0,1,0,0,0,1,13,0,0,0,4,9,0,0,0,0,3,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Co Metropolitan Transportation Authority,2009,California,0,CA0190K,0,0,5,0,0,0,0,0,2,0,1,0,1,20,0,0,4,4,12,2,2,0,0,21,0,0,0,0,45,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,2,2,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Co Metropolitan Transportation Authority,2008,California,0,CA0190K,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,0,2,4,23,8,6,0,2,40,0,0,0,0,78,7,0,0,0,0,0,0,0,0,0,0,21,0,0,1,4,16,0,0,0,0,2,0,0,0,0,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
