agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Roane County Sheriff's Office,2023,West Virginia,11799,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,23,2,1,0,1,33,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,2022,West Virginia,11788,WV04400,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,0,0,2,15,3,2,1,0,2,0,0,0,0,24,0,3,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,2021,West Virginia,11419,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,2,0,5,29,0,0,0,0,1,0,0,0,0,40,0,10,10,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,2020,West Virginia,11540,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,1,0,1,22,0,0,0,0,0,0,0,0,0,28,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,2019,West Virginia,11690,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,4,38,0,0,0,0,2,0,0,0,0,44,0,4,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,2018,West Virginia,11801,WV04400,0,0,0,1,0,1,1,0,0,0,0,0,0,42,2,2,0,5,33,2,0,2,0,24,3,2,0,1,73,0,9,11,29,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,2017,West Virginia,11873,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3,2,2,10,48,0,0,0,0,63,4,2,0,2,132,0,17,17,67,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,2016,West Virginia,12085,WV04400,0,0,0,0,0,3,3,0,1,0,0,0,1,46,7,0,3,7,29,1,0,1,0,51,11,6,0,5,113,0,17,21,63,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,2015,West Virginia,12348,WV04400,0,0,0,0,0,2,2,0,0,0,0,0,0,56,4,3,2,9,38,0,0,0,0,50,4,4,0,0,112,0,18,20,54,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,2014,West Virginia,12329,WV04400,0,0,0,0,0,2,2,0,0,0,0,0,0,39,4,2,1,7,25,0,0,0,0,39,4,4,0,0,84,0,14,16,43,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,2013,West Virginia,12364,WV04400,0,0,0,2,0,1,1,0,0,0,0,0,0,51,2,4,0,9,36,0,0,0,0,55,6,5,0,1,115,0,15,18,61,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,2012,West Virginia,12547,WV04400,0,0,0,0,0,2,2,0,0,0,0,0,0,58,4,3,3,7,41,0,0,0,0,56,8,5,0,3,124,0,17,19,64,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,2011,West Virginia,12620,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,1,6,26,1,0,1,0,42,7,3,0,4,84,0,8,8,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,2010,West Virginia,12604,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,2009,West Virginia,,WV04400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roane County Sheriff's Office,2008,West Virginia,13111,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,65,5,0,0,4,56,1,0,1,0,67,7,4,0,3,140,0,9,9,75,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,2007,West Virginia,,WV04400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roane County Sheriff's Office,2006,West Virginia,13161,WV04400,0,0,0,0,0,1,1,0,0,0,0,0,0,67,4,0,0,3,60,5,2,3,0,90,19,14,1,4,182,0,7,8,114,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,2005,West Virginia,13093,WV04400,0,0,0,1,0,1,1,0,0,0,0,0,0,46,1,1,0,8,36,15,10,5,0,61,11,5,0,6,135,0,10,12,87,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,2004,West Virginia,13115,WV04400,0,0,0,2,0,0,0,0,0,0,0,0,0,44,1,1,5,4,33,22,11,11,0,52,10,6,0,4,130,0,11,13,84,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,2003,West Virginia,13046,WV04400,0,0,0,1,0,0,0,0,1,0,0,0,1,62,3,0,3,4,52,26,19,7,0,73,9,6,0,3,172,0,10,12,108,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,2002,West Virginia,13048,WV04400,0,0,0,0,0,5,5,0,0,0,0,0,0,89,7,0,7,5,70,58,37,21,0,48,11,7,0,4,211,0,19,24,117,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,2001,West Virginia,13047,WV04400,0,0,0,0,0,2,2,0,0,0,0,0,0,118,10,2,3,4,99,24,15,9,0,67,11,8,0,3,222,0,19,21,102,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,2000,West Virginia,13094,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,118,6,2,4,8,98,29,21,8,0,65,10,8,0,2,222,0,20,20,104,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,1999,West Virginia,13046,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,144,13,5,2,8,116,48,42,5,1,70,10,7,1,2,272,0,28,28,128,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,1998,West Virginia,0,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,2,27,17,6,4,54,7,3,3,1,92,0,2,2,88,90,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,6,0,0,0,0,12,0,0,1,11,12
Roane County Sheriff's Office,1997,West Virginia,0,WV04400,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,38,27,11,0,27,1,1,0,0,67,0,1,1,66,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,2
Roane County Sheriff's Office,1996,West Virginia,0,WV04400,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,0,1,0,3,21,14,7,0,28,5,3,2,0,60,0,2,3,54,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,1995,West Virginia,0,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,2,0,1,36,27,9,0,34,3,2,1,0,79,0,5,5,73,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,2,2
Roane County Sheriff's Office,1994,West Virginia,0,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,45,41,4,0,29,5,3,2,0,80,0,1,1,79,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,3,0,0,0,3,3
Roane County Sheriff's Office,1993,West Virginia,0,WV04400,0,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0,1,1,7,39,37,0,2,31,6,3,3,0,86,0,2,3,76,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,1992,West Virginia,0,WV04400,0,0,0,0,0,0,0,0,1,0,0,0,1,13,1,0,1,0,11,39,34,3,2,36,19,15,3,1,108,0,2,3,94,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,1991,West Virginia,0,WV04400,0,0,2,0,0,1,1,0,1,0,0,0,1,20,0,0,0,0,20,60,50,9,1,30,6,1,3,2,118,0,0,2,96,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,4,0,0,0,4,4
Roane County Sheriff's Office,1990,West Virginia,0,WV04400,0,0,2,0,0,1,1,0,1,1,0,0,0,15,1,0,1,2,11,42,39,2,1,40,7,5,2,0,106,0,4,6,89,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Roane County Sheriff's Office,1989,West Virginia,0,WV04400,0,0,0,0,0,1,1,0,1,0,1,0,0,6,1,0,0,0,5,26,20,5,1,15,2,1,0,1,51,0,1,3,43,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Roane County Sheriff's Office,1988,West Virginia,0,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,6,2,0,9,1,1,0,0,22,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1
Roane County Sheriff's Office,1987,West Virginia,0,WV04400,0,0,0,0,0,1,1,0,1,0,0,0,1,3,0,0,0,2,1,12,11,1,0,1,1,1,0,0,19,0,2,4,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,1986,West Virginia,0,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,11,7,1,3,1,1,1,0,0,16,0,1,1,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
Roane County Sheriff's Office,1985,West Virginia,12734,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
Roane County Sheriff's Office,1984,West Virginia,13140,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,1983,West Virginia,13227,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,1982,West Virginia,13113,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,1981,West Virginia,13133,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,1980,West Virginia,12997,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,1979,West Virginia,12562,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,1978,West Virginia,12546,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,1977,West Virginia,12140,WV04400,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,6,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,1976,West Virginia,14975,WV04400,0,0,0,0,0,1,1,0,0,0,0,0,0,7,1,1,0,1,4,3,3,0,0,2,4,4,0,0,17,0,3,4,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,1975,West Virginia,12486,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,1,1,0,0,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,1974,West Virginia,12328,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,6,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,1973,West Virginia,12582,WV04400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,0,0,0,0,9,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roane County Sheriff's Office,1972,West Virginia,11964,WV04400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
