agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Cowlitz County Sheriff's Office,2023,Washington,50005,WA00800,0,0,0,2,0,28,28,0,6,2,2,0,2,290,16,5,18,22,229,87,52,32,3,153,51,39,1,11,617,0,61,97,291,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowlitz County Sheriff's Office,2022,Washington,50051,WA00800,0,0,0,2,4,22,22,0,6,4,1,0,1,252,14,5,10,10,213,180,126,51,3,211,81,56,6,19,758,0,39,69,472,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowlitz County Sheriff's Office,2021,Washington,48504,WA00800,0,0,0,2,0,22,22,0,8,3,1,1,3,286,7,10,10,4,255,129,96,30,3,216,80,55,2,23,743,0,31,63,425,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowlitz County Sheriff's Office,2020,Washington,48379,WA00800,0,0,0,0,0,14,14,0,1,0,1,0,0,263,7,6,14,11,225,125,90,34,1,174,55,48,4,3,632,0,38,53,354,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowlitz County Sheriff's Office,2019,Washington,47393,WA00800,0,0,0,3,0,23,23,0,1,1,0,0,0,279,13,5,3,16,242,85,58,26,1,150,50,32,7,11,591,0,37,64,285,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowlitz County Sheriff's Office,2018,Washington,46989,WA00800,0,0,0,0,0,27,27,0,8,2,0,2,4,339,17,13,10,10,289,115,61,52,2,200,64,56,0,8,753,0,50,85,379,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowlitz County Sheriff's Office,2017,Washington,45784,WA00800,0,0,0,0,1,43,42,1,4,1,0,1,2,309,13,9,16,12,259,170,93,75,2,185,52,39,2,11,764,0,50,97,407,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowlitz County Sheriff's Office,2016,Washington,44913,WA00800,0,0,0,1,0,15,14,1,4,1,0,0,3,246,12,4,6,10,214,153,61,84,8,205,65,52,2,11,689,0,32,52,423,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowlitz County Sheriff's Office,2015,Washington,44127,WA00800,0,0,0,1,0,23,23,0,4,1,1,2,0,257,12,6,18,13,208,152,65,82,5,250,55,48,1,6,742,0,49,77,457,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowlitz County Sheriff's Office,2014,Washington,44016,WA00800,0,0,0,0,0,31,30,1,2,0,0,2,0,298,3,4,15,15,261,177,88,79,10,257,48,35,1,12,813,0,37,70,482,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowlitz County Sheriff's Office,2013,Washington,44244,WA00800,0,0,0,1,0,40,40,0,4,1,0,1,2,306,1,3,25,16,261,229,104,117,8,311,53,42,2,9,944,0,45,90,593,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowlitz County Sheriff's Office,2012,Washington,44548,WA00800,0,0,0,3,0,36,36,0,1,0,0,1,0,333,4,8,16,18,287,193,94,97,2,318,46,36,1,9,930,0,46,86,557,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowlitz County Sheriff's Office,2011,Washington,44777,WA00800,0,0,0,1,0,42,42,0,4,1,0,2,1,339,0,6,5,27,301,192,105,82,5,281,37,23,0,14,896,0,38,85,510,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowlitz County Sheriff's Office,2010,Washington,44085,WA00800,0,0,3,0,0,46,46,0,7,1,2,1,3,302,8,12,22,9,251,191,75,114,2,340,55,50,0,5,941,0,51,104,586,690,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,1,1
Cowlitz County Sheriff's Office,2009,Washington,44553,WA00800,0,0,2,0,0,9,9,0,4,1,0,2,1,268,1,6,11,5,245,236,137,93,6,360,62,53,2,7,939,0,23,36,658,694,0,0,2,2,0,0,0,0,0,0,8,0,0,0,0,8,1,0,1,0,3,1,1,0,0,15,0,0,2,5,7
Cowlitz County Sheriff's Office,2008,Washington,43509,WA00800,0,0,2,1,0,25,25,0,2,1,0,1,0,226,3,5,9,5,204,240,107,123,10,407,63,53,3,7,964,0,22,50,710,760,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Cowlitz County Sheriff's Office,2007,Washington,42883,WA00800,0,0,0,0,1,13,13,0,1,0,1,0,0,223,2,3,17,11,190,242,130,103,9,371,71,60,1,10,922,0,33,47,684,731,0,0,4,4,0,0,0,0,0,0,6,0,0,0,0,6,1,1,0,0,1,1,0,0,1,13,0,0,4,3,7
Cowlitz County Sheriff's Office,2006,Washington,41764,WA00800,0,0,1,2,0,18,18,0,4,3,0,0,1,225,3,2,12,7,201,308,149,147,12,423,105,72,10,23,1085,0,24,48,836,884,0,0,1,1,0,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,1,0,5,0,0,2,1,3
Cowlitz County Sheriff's Office,2005,Washington,40820,WA00800,0,0,5,0,0,17,17,0,1,1,0,0,0,301,4,3,18,10,266,399,218,158,23,565,113,81,14,18,1396,0,35,53,1077,1130,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,4,4,0,0,8,0,0,1,5,6
Cowlitz County Sheriff's Office,2004,Washington,40237,WA00800,0,0,1,1,0,10,10,0,7,1,0,4,2,331,16,8,22,34,251,315,151,149,15,537,116,73,10,33,1317,0,80,98,968,1066,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,5,2,1,1,0,10,0,1,1,8,9
