agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Pierce County Sheriff's Office,2023,Georgia,16023,GA11300,0,0,0,0,0,7,7,0,1,0,0,1,0,178,13,1,5,5,154,33,18,15,0,86,23,12,9,2,328,0,24,32,142,174,0,0,5,5,0,0,0,0,0,0,80,10,0,4,2,64,4,4,0,0,11,6,5,1,0,106,0,16,21,21,42,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,1,1,0,0,0,0,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierce County Sheriff's Office,2022,Georgia,15954,GA11300,0,0,0,0,0,8,7,1,1,1,0,0,0,207,9,3,14,16,165,48,19,29,0,111,24,15,5,4,399,0,42,51,183,234,0,0,1,0,1,1,1,0,0,0,80,6,2,13,5,54,10,5,5,0,19,7,4,2,1,118,0,26,28,36,64,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,2,1,0,1,0,8,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierce County Sheriff's Office,2021,Georgia,15259,GA11300,0,0,0,1,0,7,7,0,2,0,0,0,2,187,5,10,10,7,155,53,25,26,2,143,27,13,9,5,420,0,32,42,223,265,1,0,6,6,0,0,0,0,0,0,77,4,7,6,1,59,8,3,5,0,15,7,3,3,1,114,0,18,25,30,55,0,0,3,3,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,2,1,1,0,0,15,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierce County Sheriff's Office,2020,Georgia,15206,GA11300,0,0,0,0,0,4,4,0,6,2,2,0,2,196,24,6,6,2,158,69,40,26,3,178,29,9,18,2,482,0,38,48,276,324,0,0,0,0,0,3,2,1,0,0,90,10,2,1,0,77,12,5,6,1,16,4,1,3,0,125,0,13,16,32,48,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,1,2,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierce County Sheriff's Office,2019,Georgia,15207,GA11300,0,0,0,0,0,5,5,0,2,1,0,0,1,194,5,5,12,2,170,72,28,40,4,219,30,20,5,5,522,0,24,31,321,352,0,0,0,0,0,0,0,0,0,0,36,0,1,6,0,29,2,1,1,0,7,2,1,1,0,47,0,7,7,11,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierce County Sheriff's Office,2018,Georgia,15057,GA11300,0,0,0,1,0,3,3,0,1,0,0,1,0,147,6,4,6,16,115,68,29,27,12,175,4,4,0,0,399,0,32,37,247,284,0,0,0,0,0,0,0,0,0,0,58,1,0,1,2,54,16,6,10,0,37,2,2,0,0,113,0,4,4,55,59,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,1,0,1,0,6,0,0,0,0,22,0,0,0,7,7
Pierce County Sheriff's Office,2017,Georgia,14868,GA11300,0,0,0,2,0,4,4,0,1,0,1,0,0,201,11,7,4,25,154,64,33,30,1,170,5,3,0,2,447,0,47,54,239,293,0,0,0,0,0,0,0,0,0,0,100,7,5,2,3,83,4,3,1,0,35,0,0,0,0,139,0,17,17,39,56,0,0,0,0,0,0,0,0,0,0,8,1,1,0,2,4,1,1,0,0,1,0,0,0,0,10,0,4,4,2,6,0,0,0,0,0,0,0,0,0,0,23,0,0,0,2,21,5,3,2,0,14,0,0,0,0,42,0,2,2,19,21
Pierce County Sheriff's Office,2016,Georgia,14770,GA11300,0,0,0,2,0,5,4,1,4,1,0,1,2,152,10,7,8,14,113,82,40,33,9,162,3,3,0,0,410,0,39,50,247,297,0,0,0,0,0,1,0,0,0,1,40,3,3,1,1,32,11,6,5,0,33,2,1,1,0,87,0,8,9,46,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12,2,0,0,3,7,4,2,2,0,14,1,0,0,1,31,0,5,5,19,24
Pierce County Sheriff's Office,2015,Georgia,14739,GA11300,0,0,0,1,0,3,2,1,1,1,0,0,0,158,8,8,4,23,115,63,37,23,3,120,7,2,0,5,353,0,43,48,190,238,1,0,0,0,0,0,0,0,0,0,14,1,2,0,0,11,0,0,0,0,12,0,0,0,0,27,0,3,4,12,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,1,2,0,0,2,1,1,0,0,0,0,0,6,0,0,0,1,5,1,0,1,0,1,0,0,0,0,10,0,1,3,2,5
Pierce County Sheriff's Office,2014,Georgia,14708,GA11300,0,0,0,0,0,0,0,0,0,0,0,0,0,134,1,2,5,2,124,54,21,33,0,26,11,4,4,3,225,0,10,10,91,101,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,8,12,6,6,0,4,1,0,0,1,27,0,2,2,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,3,0,0,0,1,1
