agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Deschutes County Sheriff's Office,2023,Oregon,65664,OR00900,0,0,0,1,0,7,7,0,7,1,2,2,2,270,2,4,18,25,221,67,33,34,0,375,47,27,13,7,774,0,49,64,489,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deschutes County Sheriff's Office,2022,Oregon,66336,OR00900,0,0,0,1,1,9,9,0,7,2,0,1,4,339,6,1,32,21,279,68,38,30,0,429,60,30,17,13,914,0,60,77,557,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deschutes County Sheriff's Office,2021,Oregon,63484,OR00900,0,0,0,0,1,16,16,0,4,1,0,3,0,304,5,5,23,36,235,117,57,59,1,449,92,47,23,22,983,0,69,89,658,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deschutes County Sheriff's Office,2020,Oregon,63633,OR00900,0,0,0,0,0,18,18,0,9,3,1,2,3,309,4,5,23,32,245,78,38,39,1,446,69,38,16,15,929,0,64,91,593,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deschutes County Sheriff's Office,2019,Oregon,63710,OR00900,0,0,0,1,0,19,18,1,3,0,0,0,3,344,8,4,21,30,281,109,51,57,1,475,70,37,17,16,1021,0,63,86,654,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deschutes County Sheriff's Office,2018,Oregon,63547,OR00900,0,0,0,0,1,17,17,0,8,1,1,4,2,324,3,4,31,31,255,143,62,72,9,415,50,29,8,13,958,0,69,94,608,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deschutes County Sheriff's Office,2017,Oregon,62104,OR00900,0,0,0,0,0,21,19,2,4,1,0,3,0,386,2,3,23,20,338,161,68,86,7,514,56,35,6,15,1142,0,48,73,731,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deschutes County Sheriff's Office,2016,Oregon,61663,OR00900,0,0,0,1,1,19,18,1,1,1,0,0,0,390,2,5,36,15,332,158,71,78,9,633,61,46,9,6,1264,0,58,79,852,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deschutes County Sheriff's Office,2015,Oregon,60316,OR00900,0,0,0,0,2,17,16,1,5,0,0,1,4,428,0,4,30,41,353,173,82,78,13,449,47,28,11,8,1121,0,75,97,669,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deschutes County Sheriff's Office,2014,Oregon,58598,OR00900,0,0,0,0,0,21,20,1,3,1,0,2,0,476,1,6,36,16,417,201,79,109,13,577,47,30,4,13,1325,0,59,83,825,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deschutes County Sheriff's Office,2013,Oregon,57104,OR00900,0,0,0,2,0,14,13,1,4,0,0,1,3,493,6,3,31,32,421,205,99,91,15,600,43,23,4,16,1361,0,72,92,848,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deschutes County Sheriff's Office,2012,Oregon,56184,OR00900,0,0,0,0,0,9,8,1,5,1,1,1,2,566,14,4,42,47,459,262,117,121,24,635,48,24,11,13,1525,0,107,121,945,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deschutes County Sheriff's Office,2011,Oregon,55463,OR00900,0,0,0,1,0,13,13,0,6,3,1,1,1,689,30,24,113,52,470,204,85,108,11,734,45,35,2,8,1692,0,219,239,983,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deschutes County Sheriff's Office,2010,Oregon,54879,OR00900,0,0,0,2,0,15,15,0,7,2,3,0,2,646,25,14,63,30,514,216,88,120,8,706,63,42,6,15,1655,0,132,156,985,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deschutes County Sheriff's Office,2009,Oregon,57231,OR00900,0,0,0,2,1,10,9,1,6,3,0,0,3,707,16,8,71,16,596,283,127,127,29,597,42,29,3,10,1648,0,111,129,922,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deschutes County Sheriff's Office,2008,Oregon,56510,OR00900,0,0,0,0,1,18,18,0,3,1,0,0,2,564,14,4,36,12,498,223,84,123,16,628,54,38,5,11,1491,0,66,87,905,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deschutes County Sheriff's Office,2007,Oregon,55443,OR00900,0,0,0,0,0,15,14,1,4,1,0,0,3,638,3,3,44,28,560,298,145,137,16,611,82,56,7,19,1648,0,78,97,991,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deschutes County Sheriff's Office,2006,Oregon,55352,OR00900,0,0,0,1,0,4,4,0,5,2,0,1,2,572,3,7,32,17,513,258,111,126,21,686,72,53,9,10,1598,0,59,69,1016,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deschutes County Sheriff's Office,2005,Oregon,54217,OR00900,0,0,14,2,0,15,13,2,4,0,1,0,3,339,10,4,29,35,261,345,148,170,27,880,116,71,15,30,1701,0,78,99,1341,1440,0,0,1,1,0,0,0,0,0,0,17,0,1,1,0,15,5,0,4,1,18,4,1,0,3,45,0,2,3,27,30
Deschutes County Sheriff's Office,2004,Oregon,53411,OR00900,0,0,9,0,0,11,10,1,10,3,3,0,4,336,2,6,15,22,291,350,147,180,23,872,108,77,8,23,1687,0,45,66,1330,1396,0,0,3,2,1,0,0,0,0,0,8,0,0,0,0,8,4,0,4,0,25,11,10,0,1,51,0,0,3,40,43
Deschutes County Sheriff's Office,2003,Oregon,52791,OR00900,0,0,10,0,0,2,1,1,6,2,1,0,3,254,1,4,5,3,241,233,129,86,18,579,88,61,1,26,1162,0,13,21,900,921,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,5,3,1,2,0,23,5,4,0,1,37,0,0,1,31,32
Deschutes County Sheriff's Office,2002,Oregon,51317,OR00900,0,0,1,1,0,11,10,1,1,1,0,0,0,248,1,0,1,4,242,199,147,44,8,610,42,22,1,19,1112,0,6,19,851,870,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,4,4
Deschutes County Sheriff's Office,2001,Oregon,50606,OR00900,0,0,6,2,0,6,6,0,2,0,0,0,2,322,0,4,4,3,311,233,162,55,16,727,41,25,2,14,1333,0,11,21,1001,1022,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,1,1,0,4,0,0,0,0,8,0,0,0,6,6
Deschutes County Sheriff's Office,2000,Oregon,49857,OR00900,0,0,0,0,0,3,3,0,2,0,0,0,2,275,3,1,2,1,268,199,146,45,8,518,26,9,0,17,1023,0,7,12,743,755,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,1,1,0,4,0,0,0,0,8,0,0,0,6,6
Deschutes County Sheriff's Office,1999,Oregon,60212,OR00900,0,0,6,5,0,11,11,0,4,0,1,1,2,405,0,1,6,5,393,243,164,67,12,820,37,8,5,24,1525,0,12,32,1100,1132,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,7,1,0,0,1,12,0,0,0,8,8
