agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
St. Louis City Police Dept,2023,Missouri,280108,MOSPD00,0,0,0,158,11,197,187,10,729,526,34,62,107,6424,1739,201,532,492,3460,2104,1190,811,103,9619,6203,5972,43,188,25445,0,2964,4048,17926,21974,107,10,118,113,5,262,184,15,19,44,3298,694,141,282,313,1868,526,308,191,27,683,403,375,4,24,5407,0,1430,1917,1612,3529,12,0,3,3,0,37,34,0,1,2,132,37,4,10,6,75,10,7,2,1,22,84,84,0,0,300,0,57,109,116,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Louis City Police Dept,2022,Missouri,286053,MOSPD00,0,0,0,200,12,164,161,3,809,585,38,54,132,5963,2012,187,481,427,2856,2326,1235,965,126,11253,7346,6984,92,270,28073,0,3107,4280,20925,25205,98,9,96,93,3,195,137,15,10,33,2692,527,118,253,285,1509,458,248,184,26,603,438,402,12,24,4589,0,1183,1572,1499,3071,4,1,11,11,0,22,18,1,0,3,141,30,3,8,4,96,14,10,4,0,16,78,74,0,4,287,0,45,82,108,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Louis City Police Dept,2021,Missouri,295536,MOSPD00,0,0,0,200,9,191,186,5,889,631,39,68,151,6275,2193,238,626,500,2718,2158,1055,1001,102,11923,3794,3408,121,265,25439,0,3557,4837,17875,22712,78,2,61,58,3,202,142,11,14,35,2565,559,146,276,272,1312,356,200,132,24,833,484,435,7,42,4581,0,1253,1594,1673,3267,2,1,6,6,0,24,20,0,2,2,103,32,5,5,8,53,16,5,10,1,28,51,45,0,6,231,0,50,82,95,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Louis City Police Dept,2020,Missouri,298422,MOSPD00,1,0,366,263,2,234,220,14,1242,826,47,51,318,7016,3047,301,778,152,2738,2552,1592,828,132,11626,3221,2479,472,270,26156,0,4278,6017,17399,23416,82,2,85,81,4,288,187,16,15,70,2759,767,159,352,71,1410,402,274,116,12,760,147,127,16,4,4525,0,1349,1804,1309,3113,4,2,7,7,0,40,36,0,2,2,106,33,9,10,2,52,15,13,2,0,29,22,22,0,0,225,0,54,105,66,171,15,0,0,0,0,32,19,2,0,11,44,22,4,4,1,13,38,16,17,5,61,112,104,6,2,302,0,31,78,211,289
St. Louis City Police Dept,2019,Missouri,300521,MOSPD00,0,0,311,194,4,265,249,16,1475,990,54,51,380,7123,2537,294,828,199,3265,3044,1830,1048,166,12540,2998,2400,399,199,27643,0,3858,5792,18582,24374,76,4,118,111,7,389,247,18,17,107,3635,829,194,447,106,2059,505,331,156,18,995,224,189,25,10,5946,0,1576,2159,1724,3883,2,0,22,20,2,66,44,1,4,17,190,37,4,15,7,127,18,12,6,0,40,21,19,0,2,359,0,63,153,79,232,12,0,5,4,1,34,25,0,2,7,37,12,4,2,1,18,22,10,10,2,78,197,179,17,1,385,0,19,70,297,367
St. Louis City Police Dept,2018,Missouri,306875,MOSPD00,0,0,245,187,2,309,284,25,1452,977,39,65,371,6759,2332,297,775,173,3182,2979,1757,1053,169,12413,2750,2276,324,150,26851,0,3577,5525,18142,23667,95,3,136,123,13,398,264,13,13,108,3660,830,204,453,117,2056,425,250,161,14,1214,215,191,18,6,6146,0,1604,2233,1854,4087,6,2,14,13,1,52,46,0,0,6,209,48,12,27,6,116,8,2,5,1,48,36,33,1,2,375,0,93,165,92,257,8,0,2,2,0,26,19,0,0,7,51,28,3,6,2,12,35,20,12,3,88,213,197,14,2,423,0,39,75,336,411
St. Louis City Police Dept,2017,Missouri,310284,MOSPD00,0,0,357,205,3,289,272,17,1944,1378,73,71,422,7212,2619,322,835,247,3189,3138,1907,1065,166,12894,2713,2156,341,216,28398,0,4023,6461,18745,25206,108,2,116,109,7,442,282,15,17,128,3640,805,212,470,152,2001,477,275,183,19,1308,212,189,17,6,6305,0,1639,2305,1997,4302,4,0,23,21,2,63,53,0,1,9,160,17,3,22,3,115,40,22,16,2,31,20,19,1,0,341,0,45,135,91,226,16,0,2,2,0,30,16,4,2,8,28,17,1,1,1,8,65,31,31,3,71,208,188,18,2,420,0,20,68,344,412
St. Louis City Police Dept,2016,Missouri,314507,MOSPD00,0,0,376,188,0,289,258,31,1904,1268,73,72,491,7221,2130,322,946,238,3585,3201,1999,1004,198,12394,3058,2507,360,191,28255,0,3636,6017,18653,24670,95,0,137,123,14,515,274,31,27,183,3884,678,212,573,137,2284,395,250,124,21,1304,184,167,11,6,6514,0,1600,2347,1883,4230,2,0,33,29,4,67,39,0,4,24,226,27,5,50,4,140,25,13,10,2,71,23,23,0,0,447,0,86,188,119,307,10,0,3,3,0,38,20,3,5,10,30,16,1,6,0,7,64,34,26,4,114,189,173,16,0,448,0,23,74,367,441
St. Louis City Police Dept,2015,Missouri,317095,MOSPD00,0,0,412,188,0,263,241,22,1790,1176,60,79,475,7017,2092,348,857,224,3496,4202,2672,1222,308,12680,3146,2704,290,152,29286,0,3521,5762,20028,25790,91,0,143,131,12,506,294,20,25,167,3823,591,232,548,130,2322,596,390,180,26,1477,166,148,14,4,6802,0,1501,2241,2239,4480,1,0,34,29,5,56,40,0,1,15,245,21,10,36,8,170,67,35,26,6,77,35,35,0,0,515,0,75,166,179,345,8,0,10,10,0,52,34,1,4,13,37,19,0,5,4,9,51,18,28,5,84,194,172,21,1,436,0,28,98,329,427
St. Louis City Police Dept,2014,Missouri,318574,MOSPD00,0,0,377,159,0,279,265,14,1562,947,55,59,501,6871,1844,373,866,265,3523,4209,2581,1319,309,12463,3247,2710,345,192,28790,0,3348,5348,19919,25267,71,0,178,171,7,439,236,22,17,164,3980,572,268,547,159,2434,555,367,169,19,1363,135,119,10,6,6721,0,1546,2234,2053,4287,7,0,40,40,0,71,42,4,2,23,309,34,3,37,14,221,57,38,15,4,73,36,34,1,1,593,0,88,206,166,372,7,0,8,8,0,35,18,2,4,11,39,14,3,4,2,16,35,16,17,2,70,221,197,22,2,415,0,23,73,326,399
St. Louis City Police Dept,2013,Missouri,318563,MOSPD00,0,0,439,120,1,333,316,17,1457,820,56,69,512,7307,1626,351,917,273,4140,4305,2733,1262,310,13452,3330,2665,459,206,30305,0,3167,5077,21087,26164,57,1,221,207,14,496,262,21,27,186,4841,702,275,651,188,3025,606,400,171,35,1497,174,138,14,22,7893,0,1816,2590,2277,4867,3,0,23,19,4,70,34,0,4,32,355,41,18,36,12,248,43,27,12,4,94,22,19,0,3,610,0,107,203,159,362,9,0,8,8,0,39,19,2,3,15,30,11,2,6,2,9,61,24,33,4,119,206,191,15,0,472,0,21,77,386,463
St. Louis City Police Dept,2012,Missouri,318667,MOSPD00,0,0,500,113,0,199,175,24,1778,1016,54,86,622,8159,1811,429,1057,274,4588,4986,3171,1415,400,13520,3489,2920,384,185,32244,0,3571,5661,21995,27656,65,0,144,128,16,587,297,18,31,241,5360,690,340,681,177,3472,735,481,208,46,1714,175,144,22,9,8780,0,1888,2684,2624,5308,4,0,20,17,3,78,34,1,3,40,484,37,17,64,7,359,86,58,22,6,129,29,24,2,3,830,0,125,227,244,471,12,0,12,12,0,30,17,2,2,9,42,13,6,2,2,19,28,10,10,8,75,220,207,11,2,419,0,23,77,323,400
St. Louis City Police Dept,2011,Missouri,320454,MOSPD00,1,0,448,113,0,188,171,17,2127,1271,75,105,676,8388,1818,453,988,263,4866,7015,4590,1879,546,15285,3369,2925,332,112,36485,0,3522,5950,25669,31619,75,0,135,125,10,619,325,26,31,237,5751,737,370,721,178,3745,1109,696,332,81,1987,200,178,15,7,9876,0,2006,2835,3296,6131,3,0,22,19,3,85,33,0,8,44,511,55,23,63,8,362,100,58,24,18,127,35,33,1,1,883,0,149,259,262,521,12,0,9,9,0,34,16,3,2,13,23,6,1,5,1,10,42,22,15,5,50,158,148,10,0,328,0,13,68,250,318
St. Louis City Police Dept,2010,Missouri,319294,MOSPD00,0,1,464,144,0,188,175,13,2125,1343,60,79,643,8855,2031,427,1039,251,5107,6705,4560,1701,444,16356,4263,3727,418,118,38636,0,3748,6205,27324,33529,93,0,128,120,8,604,338,20,20,226,5861,721,355,760,191,3834,1038,703,274,61,1989,208,182,20,6,9921,0,2027,2852,3235,6087,8,0,12,12,0,126,78,2,6,40,670,107,33,55,17,458,158,110,33,15,222,61,54,4,3,1257,0,212,358,441,799,7,0,6,6,0,26,12,0,2,12,41,18,2,9,0,12,46,19,24,3,88,220,205,15,0,434,0,29,68,354,422
St. Louis City Police Dept,2009,Missouri,355208,MOSPD00,0,1,413,143,1,250,229,21,2721,1669,98,109,845,10579,2269,564,1115,291,6340,6834,4485,1958,391,17799,4962,4351,530,81,43289,0,4239,7353,29595,36948,99,1,180,165,15,661,337,30,34,260,6723,801,455,794,187,4486,1024,673,290,61,2022,257,225,26,6,10967,0,2237,3177,3303,6480,10,0,22,22,0,121,70,3,7,41,840,119,30,91,18,582,154,102,38,14,230,72,67,4,1,1449,0,258,411,456,867,8,0,8,7,1,20,12,2,1,5,26,12,0,4,1,9,51,18,24,9,90,214,192,22,0,417,0,17,53,355,408
St. Louis City Police Dept,2008,Missouri,356204,MOSPD00,0,0,398,167,2,237,210,27,2634,1512,104,128,890,10596,2296,603,1185,261,6251,7274,4800,2023,451,17328,5841,4822,917,102,44079,0,4345,7383,30443,37826,77,2,160,142,18,588,286,28,29,245,6437,729,451,721,160,4376,1002,638,315,49,2037,275,231,44,0,10578,0,2061,2886,3314,6200,12,1,10,7,3,101,50,4,7,40,701,68,38,64,9,522,119,76,35,8,198,77,65,12,0,1219,0,179,302,394,696,6,0,12,12,0,14,7,1,1,5,51,21,1,9,5,15,23,8,15,0,61,268,230,38,0,435,0,36,68,352,420
St. Louis City Police Dept,2007,Missouri,348197,MOSPD00,1,0,453,138,1,255,236,19,2761,1502,141,156,962,11230,2157,695,1378,270,6730,7289,4899,1945,445,20330,6282,4300,1907,75,48286,0,4500,7654,33901,41555,70,1,194,179,15,612,294,51,32,235,6977,752,539,841,176,4669,1049,683,316,50,2289,337,248,87,2,11529,0,2308,3184,3675,6859,6,1,19,18,1,107,64,3,3,37,891,125,45,78,13,630,113,82,27,4,189,82,69,13,0,1408,0,261,393,384,777,9,0,15,14,1,7,3,0,1,3,59,40,0,4,1,14,26,4,20,2,74,296,235,61,0,486,0,45,76,396,472
St. Louis City Police Dept,2006,Missouri,346879,MOSPD00,0,0,448,129,0,337,302,35,3147,1671,150,165,1161,12405,2272,733,1644,343,7413,8510,5796,2099,615,23552,8645,5916,2647,82,56725,0,4992,8605,40707,49312,69,0,207,191,16,742,348,45,47,302,7392,763,521,963,244,4901,944,617,269,58,2193,354,250,96,8,11901,0,2491,3509,3491,7000,5,0,20,19,1,102,57,4,1,40,946,115,58,102,9,662,106,69,25,12,163,104,68,32,4,1446,0,284,411,373,784,6,0,15,12,3,11,4,0,0,7,44,11,3,4,3,23,20,10,9,1,91,261,203,58,0,448,0,21,53,372,425
