agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Colby Police Department,2022,Kansas,5488,KS09701,0,0,0,0,0,1,1,0,0,0,0,0,0,103,5,1,8,8,81,13,4,9,0,59,6,5,1,0,182,0,22,23,78,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colby Police Department,2021,Kansas,5305,KS09701,0,0,0,0,0,0,0,0,1,0,0,0,1,96,2,4,7,7,76,17,8,9,0,50,6,4,2,0,170,0,20,21,73,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colby Police Department,2020,Kansas,5365,KS09701,0,0,4,0,0,3,3,0,0,0,0,0,0,83,6,1,0,8,68,20,5,15,0,66,6,6,0,0,178,0,15,18,92,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colby Police Department,2019,Kansas,5305,KS09701,0,0,0,0,0,1,1,0,0,0,0,0,0,97,7,2,1,3,84,8,3,5,0,61,6,4,2,0,173,0,13,14,75,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colby Police Department,2018,Kansas,5355,KS09701,0,0,0,0,0,2,2,0,0,0,0,0,0,78,1,1,2,4,70,49,42,5,2,73,9,6,1,2,211,0,8,10,131,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colby Police Department,2017,Kansas,5420,KS09701,0,0,2,0,0,1,1,0,1,1,0,0,0,62,0,3,1,2,56,32,20,11,1,117,8,7,0,1,221,0,6,8,157,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colby Police Department,2016,Kansas,5418,KS09701,0,0,0,0,0,1,1,0,0,0,0,0,0,104,1,0,2,2,99,24,13,11,0,89,6,2,2,2,224,0,5,6,119,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colby Police Department,2015,Kansas,5381,KS09701,0,0,0,0,0,2,2,0,0,0,0,0,0,113,13,9,5,4,82,18,8,8,2,71,8,4,3,1,212,0,31,33,97,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colby Police Department,2014,Kansas,5417,KS09701,0,0,0,0,0,1,1,0,1,1,0,0,0,157,9,1,8,6,133,34,8,20,6,109,9,2,7,0,311,0,24,26,152,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colby Police Department,2013,Kansas,5403,KS09701,0,0,0,1,0,4,4,0,1,1,0,0,0,99,3,1,3,6,86,21,11,7,3,91,8,6,1,1,225,0,13,19,120,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
