agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Nicollet County Sheriff's Office,2023,Minnesota,8078,MN05200,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,2,0,0,11,6,0,4,2,19,4,4,0,0,43,0,2,3,29,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicollet County Sheriff's Office,2022,Minnesota,8186,MN05200,0,0,0,0,0,1,1,0,0,0,0,0,0,26,0,0,0,0,26,13,7,6,0,28,2,1,0,1,70,0,0,1,43,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicollet County Sheriff's Office,2021,Minnesota,8504,MN05200,0,0,0,0,0,4,4,0,0,0,0,0,0,29,2,0,0,0,27,6,0,4,2,52,9,9,0,0,100,0,2,6,67,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicollet County Sheriff's Office,2020,Minnesota,8272,MN05200,0,0,2,0,0,0,0,0,0,0,0,0,0,28,3,0,2,0,23,17,7,9,1,36,7,6,1,0,88,0,5,5,60,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1
Nicollet County Sheriff's Office,2019,Minnesota,8331,MN05200,0,0,0,0,0,6,6,0,1,1,0,0,0,27,0,0,0,0,27,13,4,9,0,37,2,1,1,0,86,0,0,7,52,59,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,1,2
Nicollet County Sheriff's Office,2018,Minnesota,8305,MN05200,0,0,0,0,0,2,2,0,1,0,0,1,0,15,0,1,2,1,11,27,10,16,1,45,4,3,0,1,94,0,4,7,76,83,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,4,0,0,0,0,7,0,0,0,5,5
Nicollet County Sheriff's Office,2017,Minnesota,8386,MN05200,0,0,0,0,0,2,2,0,0,0,0,0,0,22,0,0,3,2,17,12,4,7,1,35,4,3,0,1,75,0,5,7,51,58,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,0,0,0,0,6,0,0,1,5,6
Nicollet County Sheriff's Office,2016,Minnesota,8103,MN05200,0,0,0,0,0,2,2,0,0,0,0,0,0,20,1,0,0,0,19,21,8,12,1,41,0,0,0,0,84,0,1,3,62,65,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,3,0,3,0,2,1,1,0,0,8,0,1,1,6,7
Nicollet County Sheriff's Office,2015,Minnesota,8035,MN05200,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,1,1,16,29,14,12,3,40,5,4,0,1,92,0,2,2,74,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,4,0,0,0,4,4
Nicollet County Sheriff's Office,2014,Minnesota,8198,MN05200,0,0,1,0,0,2,2,0,0,0,0,0,0,29,0,1,6,2,20,41,20,20,1,47,5,4,0,1,124,0,9,11,93,104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,6,0,0,0,5,5
