agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Aiken County Sheriff's Office,2023,South Carolina,110756,SC00200,0,0,0,11,0,40,37,3,25,16,3,2,4,1781,128,37,44,43,1529,471,282,177,12,1449,328,237,16,75,4105,0,252,328,2248,2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aiken County Sheriff's Office,2022,South Carolina,108670,SC00200,0,0,0,16,0,43,40,3,24,19,0,1,4,1694,139,29,44,58,1424,435,272,147,16,1270,319,213,12,94,3801,0,270,353,2024,2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aiken County Sheriff's Office,2021,South Carolina,107222,SC00200,0,0,0,10,0,51,51,0,29,22,1,1,5,1546,101,50,60,34,1301,499,286,197,16,1290,406,295,33,78,3831,0,245,335,2195,2530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aiken County Sheriff's Office,2020,South Carolina,109007,SC00200,0,0,0,17,0,53,53,0,37,25,0,3,9,1522,205,55,110,24,1128,637,361,256,20,1525,406,225,93,88,4197,0,394,501,2568,3069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aiken County Sheriff's Office,2019,South Carolina,107791,SC00200,0,0,0,7,0,74,73,1,44,33,6,2,3,1675,255,57,79,33,1251,700,433,250,17,1574,365,197,102,66,4439,0,424,549,2639,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aiken County Sheriff's Office,2018,South Carolina,107096,SC00200,0,0,0,10,0,98,98,0,42,28,1,5,8,1647,190,59,63,18,1317,866,551,296,19,1657,368,208,78,82,4688,0,330,480,2891,3371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aiken County Sheriff's Office,2017,South Carolina,106306,SC00200,0,0,0,8,0,79,78,1,41,31,1,2,7,1465,149,55,58,29,1174,645,390,250,5,1384,328,180,69,79,3950,0,291,419,2357,2776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aiken County Sheriff's Office,2016,South Carolina,105616,SC00200,0,0,0,9,0,91,87,4,50,37,2,3,8,1777,242,55,61,41,1378,902,586,304,12,1799,414,187,117,110,5042,0,399,549,3115,3664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aiken County Sheriff's Office,2015,South Carolina,105257,SC00200,0,0,0,8,0,74,73,1,59,38,5,2,14,1807,188,80,68,30,1441,986,606,365,15,1855,455,188,128,139,5244,0,366,507,3296,3803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aiken County Sheriff's Office,2014,South Carolina,104958,SC00200,0,0,0,8,0,76,76,0,59,34,1,5,19,1742,145,86,61,17,1433,1124,676,430,18,1930,358,166,85,107,5297,0,309,452,3412,3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aiken County Sheriff's Office,2013,South Carolina,104368,SC00200,0,0,0,5,0,55,55,0,49,23,7,5,14,1561,136,60,62,21,1282,1150,699,423,28,1959,368,144,104,120,5147,0,279,388,3477,3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aiken County Sheriff's Office,2012,South Carolina,103058,SC00200,0,0,0,4,0,43,42,1,47,27,3,2,15,1638,119,61,52,27,1379,1191,781,380,30,2179,417,211,100,106,5519,0,259,353,3787,4140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
