agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Liberty Police Department,2023,Texas,8808,TX14604,0,0,0,0,0,3,3,0,2,2,0,0,0,117,7,5,14,4,87,19,18,1,0,130,14,12,0,2,285,0,30,35,163,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberty Police Department,2022,Texas,8790,TX14604,0,0,0,0,0,6,5,1,2,0,0,0,2,89,3,2,13,6,65,25,23,2,0,149,23,18,3,2,294,0,24,32,197,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberty Police Department,2021,Texas,9621,TX14604,0,0,0,1,0,7,7,0,1,0,0,1,0,96,5,4,12,7,68,15,10,5,0,90,27,23,0,4,237,0,28,37,132,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberty Police Department,2020,Texas,9418,TX14604,0,0,0,0,0,3,3,0,0,0,0,0,0,56,3,1,7,15,30,14,4,10,0,137,13,11,2,0,223,0,26,29,164,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberty Police Department,2019,Texas,9471,TX14604,0,0,0,0,0,5,5,0,2,0,1,0,1,63,3,1,1,14,44,29,7,20,2,181,6,6,0,0,286,0,19,26,216,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberty Police Department,2018,Texas,9334,TX14604,0,0,0,0,0,5,5,0,4,2,1,0,1,68,1,6,4,13,44,21,3,18,0,145,18,18,0,0,261,0,24,33,184,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberty Police Department,2017,Texas,9308,TX14604,0,0,0,0,0,11,11,0,5,2,0,1,2,83,7,2,8,19,47,35,18,14,3,181,12,10,2,0,327,0,36,52,228,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberty Police Department,2016,Texas,9169,TX14604,0,0,0,0,0,6,6,0,1,0,0,0,1,94,5,2,8,15,64,36,12,24,0,274,19,16,1,2,430,0,30,37,329,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberty Police Department,2015,Texas,9050,TX14604,0,0,0,1,0,2,2,0,4,1,0,0,3,102,0,6,8,17,71,64,27,37,0,247,22,16,6,0,442,0,31,38,333,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberty Police Department,2014,Texas,8945,TX14604,0,0,0,0,0,6,6,0,2,2,0,0,0,130,1,2,7,23,97,65,25,38,2,310,12,10,1,1,525,0,33,41,387,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberty Police Department,2013,Texas,8857,TX14604,0,0,0,1,0,10,10,0,7,3,0,1,3,150,2,0,6,20,122,92,35,57,0,447,14,13,0,1,721,0,28,46,553,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3
