agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Bernardston Police Department,2023,Massachusetts,2842,MA00602,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,2,0,4,6,4,0,2,10,2,2,0,0,25,0,2,3,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernardston Police Department,2022,Massachusetts,2846,MA00602,0,0,0,0,0,1,1,0,1,1,0,0,0,7,0,0,0,0,7,2,0,0,2,7,1,0,0,1,19,0,0,2,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernardston Police Department,2021,Massachusetts,2085,MA00602,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,0,1,0,3,4,1,3,0,13,6,6,0,0,29,0,2,3,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernardston Police Department,2020,Massachusetts,2086,MA00602,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,1,0,2,1,1,0,0,10,1,1,0,0,19,0,5,5,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernardston Police Department,2019,Massachusetts,2113,MA00602,0,0,0,0,0,3,3,0,0,0,0,0,0,10,0,0,1,1,8,3,1,1,1,9,0,0,0,0,25,0,2,5,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernardston Police Department,2018,Massachusetts,2108,MA00602,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,2,10,7,5,2,0,12,3,3,0,0,36,0,4,4,22,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernardston Police Department,2017,Massachusetts,2082,MA00602,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,5,8,4,4,0,20,0,0,0,0,34,0,0,1,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernardston Police Department,2016,Massachusetts,2096,MA00602,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0,0,0,1,9,4,1,3,0,12,2,2,0,0,29,0,1,2,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernardston Police Department,2015,Massachusetts,2110,MA00602,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,1,0,1,8,2,0,2,0,11,3,1,0,2,27,0,2,3,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernardston Police Department,2014,Massachusetts,2122,MA00602,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,11,4,7,0,5,2,1,1,0,25,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernardston Police Department,2013,Massachusetts,2136,MA00602,0,0,0,0,0,0,0,0,1,0,0,0,1,28,0,0,3,0,25,2,2,0,0,11,2,2,0,0,44,0,3,4,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernardston Police Department,2012,Massachusetts,2154,MA00602,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,1,19,13,9,4,0,15,0,0,0,0,51,0,4,4,28,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernardston Police Department,2011,Massachusetts,2142,MA00602,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,1,13,7,5,2,0,5,1,0,1,0,30,0,4,4,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernardston Police Department,2010,Massachusetts,2129,MA00602,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,23,7,5,2,0,15,0,0,0,0,46,0,1,1,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernardston Police Department,2009,Massachusetts,2258,MA00602,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,1,0,14,8,5,2,1,15,2,2,0,0,41,0,2,2,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernardston Police Department,2008,Massachusetts,2234,MA00602,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,2,0,11,7,2,4,1,14,3,3,0,0,38,0,3,3,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernardston Police Department,2007,Massachusetts,,MA00602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bernardston Police Department,2006,Massachusetts,,MA00602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bernardston Police Department,2005,Massachusetts,,MA00602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bernardston Police Department,2004,Massachusetts,2193,MA00602,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,1,4,30,25,4,1,8,1,1,0,0,45,0,1,2,39,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernardston Police Department,2003,Massachusetts,2177,MA00602,0,0,0,0,0,0,0,0,2,0,0,1,1,7,0,0,1,0,6,3,1,1,1,17,1,1,0,0,30,0,1,3,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
