agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Brattleboro Police Dept.,2023,Vermont,12078,VT01302,0,0,0,2,0,9,8,1,11,3,4,0,4,129,0,9,3,29,88,53,32,18,3,574,3,3,0,0,781,0,41,63,630,693,1,0,5,4,1,3,2,1,0,0,99,0,8,3,22,66,8,2,4,2,60,0,0,0,0,176,0,33,42,68,110,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,5,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brattleboro Police Dept.,2022,Vermont,12256,VT01302,0,0,0,1,0,9,8,1,5,1,0,0,4,132,4,10,6,25,87,135,97,33,5,613,3,3,0,0,898,0,45,60,751,811,0,0,6,5,1,2,0,0,0,2,112,3,10,4,23,72,24,18,6,0,77,1,1,0,0,222,0,40,48,102,150,0,0,2,2,0,0,0,0,0,0,7,0,1,0,1,5,1,1,0,0,0,0,0,0,0,10,0,2,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brattleboro Police Dept.,2021,Vermont,11182,VT01302,0,0,0,0,0,3,3,0,4,0,0,3,1,144,3,3,15,6,117,58,39,17,2,350,19,16,3,0,578,0,27,34,427,461,0,0,2,2,0,2,0,0,2,0,124,3,3,11,6,101,10,7,3,0,46,5,5,0,0,189,0,23,27,61,88,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,1,0,1,0,0,0,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brattleboro Police Dept.,2020,Vermont,11256,VT01302,0,0,0,1,0,7,7,0,5,2,1,1,1,173,4,8,10,11,140,40,31,8,1,403,15,11,4,0,644,0,33,46,458,504,1,0,4,4,0,3,0,1,1,1,148,3,8,6,10,121,5,4,0,1,50,6,4,2,0,217,0,27,35,61,96,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,6,0,0,0,0,0,0,0,0,0,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brattleboro Police Dept.,2019,Vermont,11401,VT01302,0,0,0,0,0,3,3,0,6,1,0,0,5,177,12,13,6,8,138,53,35,15,3,554,9,8,1,0,802,0,39,48,616,664,0,0,4,4,0,2,1,0,0,1,152,10,11,5,6,120,7,5,1,1,95,2,2,0,0,262,0,32,38,104,142,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brattleboro Police Dept.,2018,Vermont,11410,VT01302,0,0,0,0,0,2,2,0,9,2,1,1,5,127,3,8,4,14,98,68,50,17,1,375,22,16,5,1,603,0,29,40,465,505,0,0,2,2,0,4,1,0,1,2,97,3,8,2,7,77,13,7,6,0,92,6,5,0,1,214,0,20,26,111,137,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brattleboro Police Dept.,2017,Vermont,11536,VT01302,0,0,0,0,0,3,3,0,7,0,4,0,3,127,0,5,7,4,111,104,53,39,12,329,16,12,1,3,586,0,16,26,449,475,0,0,1,1,0,5,0,2,0,3,116,0,5,4,4,103,23,12,6,5,111,7,6,0,1,263,0,13,19,141,160,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,2,1,1,0,0,8,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brattleboro Police Dept.,2016,Vermont,11607,VT01302,0,0,0,0,0,3,3,0,17,3,4,3,7,149,3,9,3,3,131,60,28,30,2,380,16,16,0,0,625,0,18,38,456,494,0,0,2,2,0,9,0,3,1,5,122,3,8,3,3,105,8,2,6,0,79,3,3,0,0,223,0,17,28,90,118,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brattleboro Police Dept.,2015,Vermont,11696,VT01302,0,0,0,0,0,3,3,0,9,1,0,2,6,117,4,7,0,7,99,58,35,23,0,212,5,3,1,1,404,0,18,30,275,305,0,0,3,3,0,7,1,0,1,5,99,4,5,0,6,84,22,20,2,0,54,2,1,1,0,187,0,15,25,78,103,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brattleboro Police Dept.,2014,Vermont,11737,VT01302,0,0,0,0,0,5,3,2,9,1,1,0,7,152,2,15,3,7,125,51,28,23,0,374,9,7,2,0,600,0,27,41,434,475,0,0,3,3,0,7,1,0,0,6,120,2,11,3,6,98,9,8,1,0,80,2,2,0,0,221,0,22,32,91,123,0,0,1,1,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,1,0,0,0,0,12,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
