agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Nolan County Sheriff's Office,2023,Texas,2840,TX17700,0,0,0,0,0,0,0,0,1,1,0,0,0,38,0,0,4,1,33,8,6,1,1,26,3,2,0,1,76,0,5,6,37,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nolan County Sheriff's Office,2022,Texas,2910,TX17700,0,0,0,0,0,3,3,0,1,0,0,0,1,18,0,0,2,2,14,2,2,0,0,21,0,0,0,0,45,0,4,8,23,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nolan County Sheriff's Office,2021,Texas,2848,TX17700,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,1,19,13,8,5,0,29,0,0,0,0,68,0,7,7,42,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nolan County Sheriff's Office,2020,Texas,2908,TX17700,0,0,0,0,0,1,1,0,0,0,0,0,0,35,1,1,1,0,32,4,1,3,0,23,0,0,0,0,63,0,3,4,27,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nolan County Sheriff's Office,2019,Texas,2854,TX17700,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,1,2,33,10,7,3,0,21,0,0,0,0,68,0,4,4,31,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nolan County Sheriff's Office,2018,Texas,2845,TX17700,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,3,4,6,4,2,0,12,2,0,2,0,29,0,5,5,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2
Nolan County Sheriff's Office,2017,Texas,2895,TX17700,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,3,2,13,22,17,5,0,22,6,2,2,2,69,0,6,6,50,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nolan County Sheriff's Office,2016,Texas,2927,TX17700,0,0,0,0,0,0,0,0,1,1,0,0,0,20,0,3,0,1,16,13,12,1,0,23,3,2,1,0,60,0,4,5,39,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Nolan County Sheriff's Office,2015,Texas,2992,TX17700,0,0,5,0,0,2,2,0,1,0,0,1,0,26,0,0,1,7,18,24,15,8,1,36,5,2,2,1,94,0,8,11,65,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
Nolan County Sheriff's Office,2014,Texas,3067,TX17700,0,0,0,0,0,1,0,1,0,0,0,0,0,22,0,1,1,1,19,38,26,11,1,24,2,0,1,1,87,0,3,4,64,68,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
Nolan County Sheriff's Office,2013,Texas,2982,TX17700,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,1,23,27,15,11,1,34,7,5,2,0,93,0,2,2,68,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Nolan County Sheriff's Office,2012,Texas,3043,TX17700,0,0,0,0,0,0,0,0,1,0,0,0,1,25,1,2,3,3,16,21,11,10,0,31,1,0,0,1,79,0,9,10,53,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nolan County Sheriff's Office,2011,Texas,3051,TX17700,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,3,2,6,27,17,9,1,24,1,0,0,1,65,0,7,7,52,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nolan County Sheriff's Office,2010,Texas,2988,TX17700,0,0,0,1,0,0,0,0,0,0,0,0,0,22,2,1,0,4,15,26,13,13,0,31,5,1,1,3,85,0,7,8,62,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nolan County Sheriff's Office,2009,Texas,2961,TX17700,0,0,2,0,0,0,0,0,0,0,0,0,0,28,0,2,4,2,20,15,7,7,1,37,6,1,3,2,86,0,8,8,58,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,2,2
Nolan County Sheriff's Office,2008,Texas,2873,TX17700,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,6,1,14,12,7,5,0,23,4,2,0,2,62,0,9,9,39,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Nolan County Sheriff's Office,2007,Texas,2897,TX17700,0,0,1,0,0,2,2,0,0,0,0,0,0,18,1,0,1,1,15,20,11,8,1,24,6,1,3,2,70,0,3,5,50,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,1,1,2
Nolan County Sheriff's Office,2006,Texas,2994,TX17700,0,0,0,0,0,1,1,0,2,0,0,0,2,24,0,1,1,0,22,11,7,4,0,20,3,0,2,1,61,0,2,5,34,39,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,3,1,0,1,0,6,0,2,2,4,6
Nolan County Sheriff's Office,2005,Texas,2996,TX17700,0,0,1,0,0,1,1,0,0,0,0,0,0,19,0,1,0,1,17,17,9,8,0,25,8,1,2,5,70,0,2,3,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,3,0,0,0,3,3
Nolan County Sheriff's Office,2004,Texas,2966,TX17700,0,0,2,0,1,0,0,0,0,0,0,0,0,15,0,0,1,1,13,11,3,8,0,25,2,0,0,2,54,0,2,2,38,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1
Nolan County Sheriff's Office,2003,Texas,2965,TX17700,0,0,0,0,0,3,3,0,2,1,0,0,1,19,2,3,0,1,13,22,14,8,0,22,5,5,0,0,73,0,6,11,49,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,4,0,0,1,3,4
Nolan County Sheriff's Office,2002,Texas,3143,TX17700,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,2,1,10,22,10,11,1,19,3,3,0,0,58,0,4,4,44,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nolan County Sheriff's Office,2001,Texas,3078,TX17700,0,0,0,0,0,0,0,0,2,2,0,0,0,27,0,2,1,2,22,15,11,4,0,25,1,1,0,0,70,0,5,7,41,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
