agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Southington Police Department,2023,Connecticut,43900,CT00131,0,0,0,1,0,5,5,0,10,3,2,4,1,200,0,0,1,0,199,133,61,52,20,637,109,92,2,15,1095,0,1,17,879,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,2022,Connecticut,43564,CT00131,0,0,0,1,0,8,7,1,13,2,3,2,6,155,0,3,0,1,151,97,49,41,7,639,69,62,2,5,982,0,4,26,805,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,2021,Connecticut,43897,CT00131,0,0,0,0,0,11,11,0,19,6,1,5,7,190,1,3,3,1,182,64,29,23,12,668,78,68,1,9,1030,0,8,38,810,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,2020,Connecticut,43906,CT00131,0,0,5,0,2,5,5,0,10,5,1,1,3,214,1,4,4,0,205,135,47,74,14,680,105,98,0,7,1151,0,9,24,920,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,2019,Connecticut,43886,CT00131,0,0,0,0,0,2,2,0,6,2,1,0,3,269,0,5,4,9,251,87,44,33,10,407,48,38,2,8,819,0,18,26,542,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,2018,Connecticut,43960,CT00131,0,0,0,1,0,13,13,0,9,2,4,1,2,247,0,4,2,3,238,86,43,37,6,588,59,48,2,9,1003,0,9,32,733,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,2017,Connecticut,43769,CT00131,0,0,6,0,0,8,8,0,16,6,1,1,8,237,0,1,7,1,228,102,51,43,8,574,60,50,3,7,997,0,9,33,736,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,2016,Connecticut,43948,CT00131,0,0,0,0,0,15,15,0,20,8,1,3,8,241,1,0,2,3,235,119,63,48,8,761,69,47,2,20,1225,0,6,41,949,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,2015,Connecticut,43979,CT00131,0,0,0,0,0,9,9,0,7,2,0,3,2,410,0,0,3,5,402,134,29,88,17,563,39,30,2,7,1162,0,8,24,736,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,2014,Connecticut,43786,CT00131,0,0,0,0,1,12,11,1,15,4,1,7,3,519,2,0,2,4,511,123,57,54,12,659,36,25,1,10,1365,0,8,35,818,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,2013,Connecticut,43542,CT00131,0,0,0,0,0,13,13,0,15,4,3,5,3,454,0,0,3,4,447,140,52,81,7,614,42,27,2,13,1278,0,7,35,796,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,2012,Connecticut,43219,CT00131,0,0,0,1,0,5,5,0,11,3,2,3,3,496,0,2,4,5,485,130,60,54,16,585,36,16,2,18,1264,0,11,28,751,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,2011,Connecticut,43149,CT00131,0,0,0,1,0,9,9,0,13,3,4,2,4,473,0,0,3,3,467,124,58,52,14,620,26,16,5,5,1266,0,6,29,770,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,2010,Connecticut,43069,CT00131,0,0,0,0,0,5,5,0,12,5,2,2,3,537,0,2,6,1,528,124,65,46,13,558,51,33,2,16,1287,0,9,26,733,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,2009,Connecticut,42523,CT00131,0,0,0,0,0,4,4,0,11,5,2,1,3,553,0,3,1,4,545,107,57,32,18,612,40,29,1,10,1327,0,8,23,759,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,2008,Connecticut,42434,CT00131,0,0,0,0,0,7,7,0,5,2,0,2,1,660,0,2,2,2,654,242,132,82,28,691,50,42,2,6,1655,0,6,18,983,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,2007,Connecticut,42522,CT00131,0,0,0,0,0,15,15,0,18,7,4,5,2,691,2,8,8,1,672,166,85,59,22,648,50,32,6,12,1588,0,19,52,864,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,2006,Connecticut,42011,CT00131,0,0,0,0,0,6,5,1,16,6,1,6,3,495,1,0,5,2,487,141,81,40,20,587,59,48,3,8,1304,0,8,30,787,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,2005,Connecticut,41847,CT00131,0,0,0,0,0,6,6,0,16,7,4,2,3,451,0,0,2,5,444,165,81,69,15,603,36,21,2,13,1277,0,7,29,804,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,2004,Connecticut,41637,CT00131,0,0,0,0,0,2,2,0,18,3,0,0,15,444,1,0,17,10,416,165,86,71,8,569,90,42,31,17,1288,0,28,48,824,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,2003,Connecticut,41214,CT00131,0,0,0,0,2,3,3,0,10,2,0,1,7,420,0,3,8,14,395,163,89,73,1,654,86,37,23,26,1338,0,25,38,903,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,2002,Connecticut,40369,CT00131,0,0,0,0,0,3,3,0,13,1,0,2,10,417,0,2,9,33,373,160,87,71,2,623,66,39,10,17,1282,0,44,60,849,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,2001,Connecticut,39956,CT00131,0,0,2,0,0,2,2,0,12,5,3,0,4,123,2,3,9,11,98,171,98,43,30,636,71,42,2,27,1015,0,25,39,878,917,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,1,25,0,0,0,0,28,0,0,0,27,27
Southington Police Department,2000,Connecticut,39728,CT00131,0,0,1,0,0,4,4,0,4,2,1,0,1,91,0,3,5,3,80,140,82,27,31,627,41,27,0,14,907,0,11,19,808,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,25,0,0,0,0,28,0,0,0,28,28
Southington Police Department,1999,Connecticut,38777,CT00131,0,0,8,1,0,5,5,0,10,3,1,0,6,95,0,1,0,7,87,129,82,17,30,740,58,27,4,27,1038,0,8,24,927,951,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,34,3,2,0,1,40,0,0,0,38,38
Southington Police Department,1998,Connecticut,38274,CT00131,0,0,3,0,0,4,4,0,7,3,1,1,2,104,2,4,4,5,89,189,131,32,26,859,81,52,9,20,1244,0,15,26,1129,1155,0,0,1,1,0,1,0,0,0,1,5,0,0,0,0,5,1,0,1,0,40,5,4,0,1,53,0,0,2,46,48
Southington Police Department,1997,Connecticut,38502,CT00131,0,0,1,1,0,4,4,0,8,2,0,0,6,130,0,4,5,2,119,165,105,18,42,778,72,36,14,22,1158,0,11,24,1015,1039,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,48,5,4,1,0,56,0,0,2,53,55
Southington Police Department,1996,Connecticut,38550,CT00131,0,0,4,4,0,9,9,0,18,3,1,1,13,136,0,4,3,4,125,220,134,43,43,741,81,49,9,23,1209,0,11,42,1042,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,49,0,0,0,0,51,0,0,0,51,51
Southington Police Department,1995,Connecticut,38562,CT00131,0,0,8,1,0,10,10,0,18,7,3,0,8,134,0,3,6,7,118,206,125,49,32,869,92,54,13,25,1330,0,16,45,1167,1212,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,6,3,1,2,47,4,2,1,1,59,0,0,1,57,58
Southington Police Department,1994,Connecticut,38254,CT00131,0,0,2,0,0,4,4,0,16,7,1,1,7,134,3,4,1,5,121,317,214,37,66,820,127,85,16,26,1418,0,13,33,1264,1297,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,1,3,2,43,5,4,0,1,58,0,0,0,54,54
Southington Police Department,1993,Connecticut,38278,CT00131,0,0,4,0,0,3,3,0,11,3,2,1,5,153,0,3,3,3,144,241,174,27,40,743,105,68,9,28,1256,0,9,23,1089,1112,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,14,4,3,7,40,2,1,1,0,59,0,1,1,56,57
Southington Police Department,1992,Connecticut,38445,CT00131,0,0,4,0,0,5,5,0,24,8,2,4,10,131,0,2,1,8,120,340,233,35,72,870,90,55,15,20,1460,0,11,40,1300,1340,0,0,2,2,0,1,0,0,0,1,8,0,0,0,0,8,15,5,1,9,28,3,0,1,2,57,0,0,3,46,49
Southington Police Department,1991,Connecticut,38563,CT00131,0,0,3,0,0,5,5,0,28,13,7,2,6,117,0,3,0,9,105,440,310,50,80,716,118,81,0,37,1424,0,12,45,1274,1319,0,0,1,1,0,1,0,0,0,1,3,0,0,0,0,3,7,0,0,7,20,4,2,0,2,36,0,0,2,31,33
Southington Police Department,1990,Connecticut,38518,CT00131,0,0,5,0,0,10,10,0,7,6,0,0,1,117,2,2,7,31,75,350,238,45,67,712,88,65,8,15,1284,0,42,59,1150,1209,0,0,1,1,0,0,0,0,0,0,9,0,0,0,0,9,6,1,2,3,27,10,8,1,1,53,0,0,1,43,44
Southington Police Department,1989,Connecticut,40635,CT00131,0,0,4,1,0,4,4,0,11,2,4,3,2,105,1,0,6,17,81,285,203,41,41,715,55,38,7,10,1176,0,24,40,1055,1095,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,8,10,1,2,7,43,8,7,0,1,70,0,0,1,61,62
Southington Police Department,1988,Connecticut,39956,CT00131,0,0,4,2,0,6,6,0,14,7,2,2,3,124,2,0,6,36,80,308,216,45,47,647,60,40,8,12,1161,0,44,66,1015,1081,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,8,2,2,4,18,4,4,0,0,33,0,0,2,30,32
Southington Police Department,1987,Connecticut,39323,CT00131,0,0,4,0,0,3,3,0,16,5,1,1,9,92,2,7,4,24,55,336,251,25,60,743,84,43,9,32,1274,0,37,56,1163,1219,0,0,0,0,0,6,1,0,1,4,5,0,0,0,1,4,37,28,2,7,21,8,7,0,1,77,0,1,7,66,73
Southington Police Department,1986,Connecticut,38299,CT00131,0,0,5,0,0,13,10,3,14,3,5,1,5,107,2,1,3,25,76,400,338,17,45,688,101,58,15,28,1323,0,31,58,1189,1247,0,0,8,8,0,5,0,0,0,5,18,0,1,0,3,14,39,33,2,4,25,16,14,1,1,111,0,4,17,80,97
Southington Police Department,1985,Connecticut,37530,CT00131,0,0,4,0,0,4,3,1,15,1,2,3,9,104,2,2,6,34,60,426,375,18,33,670,80,54,12,14,1299,0,44,63,1176,1239,0,0,1,1,0,2,0,0,1,1,6,0,0,0,2,4,24,16,4,4,25,14,9,3,2,72,0,2,5,63,68
Southington Police Department,1984,Connecticut,37296,CT00131,0,0,3,0,0,17,15,2,16,4,8,1,3,72,1,6,7,19,39,262,203,19,40,657,76,43,13,20,1100,0,33,66,995,1061,0,0,6,5,1,4,2,0,0,2,11,0,1,0,3,7,33,22,4,7,17,10,8,1,1,81,0,4,14,60,74
Southington Police Department,1983,Connecticut,37254,CT00131,0,0,11,0,0,2,2,0,14,7,2,1,4,84,4,5,9,23,43,263,208,14,41,700,76,50,2,24,1139,0,41,57,1039,1096,0,0,3,3,0,2,0,0,0,2,2,0,0,0,1,1,31,26,2,3,22,11,9,0,2,71,0,1,6,64,70
Southington Police Department,1982,Connecticut,37433,CT00131,0,0,9,0,0,4,3,1,19,11,2,4,2,83,2,1,12,43,25,337,283,15,39,756,82,49,12,21,1281,0,58,81,1175,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,1981,Connecticut,37184,CT00131,0,0,11,1,0,2,1,1,26,17,2,0,7,102,0,6,8,56,32,337,289,11,37,668,83,53,16,14,1219,0,70,99,1088,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,1980,Connecticut,36747,CT00131,0,0,5,0,0,5,5,0,11,5,1,0,5,94,4,6,4,44,36,381,312,16,53,713,109,84,11,14,1313,0,58,74,1203,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,1979,Connecticut,37012,CT00131,0,0,10,0,0,6,6,0,15,11,3,0,1,106,2,6,4,43,51,352,259,18,75,722,111,73,21,17,1312,0,55,76,1185,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,1978,Connecticut,38000,CT00131,0,0,6,1,0,2,2,0,13,9,2,0,2,98,3,10,5,26,54,364,298,12,54,678,106,73,16,17,1262,0,44,60,1148,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,1977,Connecticut,30967,CT00131,0,0,12,1,2,2,2,0,17,15,2,0,0,76,6,7,1,25,37,330,260,19,51,650,89,66,8,15,1167,0,39,59,1069,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,1976,Connecticut,33746,CT00131,0,0,5,0,1,1,1,0,9,4,1,1,3,65,7,3,0,28,27,376,299,24,53,726,93,74,5,14,1271,0,38,48,1195,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,1975,Connecticut,33679,CT00131,0,0,6,1,1,2,1,1,6,4,1,0,1,65,6,3,6,18,32,397,328,10,59,735,96,74,4,18,1303,0,33,42,1228,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,1974,Connecticut,33600,CT00131,0,0,5,1,4,2,2,0,9,9,0,0,0,50,1,4,1,19,25,299,248,3,48,681,56,41,2,13,1102,0,25,37,1036,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington Police Department,1973,Connecticut,33186,CT00131,0,0,0,0,3,5,5,0,9,7,0,0,2,45,1,1,0,25,18,224,177,5,42,552,39,39,0,0,859,186,27,41,815,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
