agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Aumsville Police Department,2018,Oregon,4186,OR02412,0,0,0,0,0,0,0,0,1,0,0,0,1,41,1,0,1,4,35,10,1,9,0,36,9,6,0,3,97,0,6,7,55,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aumsville Police Department,2017,Oregon,4141,OR02412,0,0,0,0,0,0,0,0,1,1,0,0,0,30,0,0,1,2,27,4,2,2,0,26,6,6,0,0,67,0,3,4,36,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aumsville Police Department,2016,Oregon,4101,OR02412,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,2,2,2,19,10,2,8,0,38,3,3,0,0,77,0,7,7,51,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aumsville Police Department,2015,Oregon,4008,OR02412,0,0,0,0,0,1,1,0,0,0,0,0,0,25,1,0,0,1,23,9,2,7,0,38,5,3,0,2,78,0,2,3,52,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aumsville Police Department,2014,Oregon,3866,OR02412,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,3,0,0,28,11,3,8,0,45,5,3,0,2,93,0,4,4,61,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aumsville Police Department,2013,Oregon,3738,OR02412,0,0,0,0,0,0,0,0,1,0,0,0,1,38,0,2,2,1,33,20,9,10,1,60,3,3,0,0,122,0,5,6,83,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aumsville Police Department,2012,Oregon,3652,OR02412,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4,3,2,7,27,9,3,6,0,59,7,6,0,1,118,0,16,16,75,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aumsville Police Department,2011,Oregon,3622,OR02412,0,0,0,0,0,0,0,0,1,0,1,0,0,30,0,2,0,1,27,5,0,5,0,38,4,4,0,0,78,0,3,4,47,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aumsville Police Department,2010,Oregon,3584,OR02412,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,0,2,1,38,7,1,6,0,34,3,3,0,0,87,0,5,5,44,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aumsville Police Department,2009,Oregon,3673,OR02412,0,0,0,0,0,2,2,0,0,0,0,0,0,25,0,0,3,1,21,9,5,4,0,37,2,2,0,0,75,0,4,6,48,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
