agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Morgan County Sheriff's Office,2023,Missouri,17373,MO07100,0,0,0,1,0,4,4,0,0,0,0,0,0,139,4,3,7,50,75,10,4,5,1,28,7,7,0,0,189,0,64,69,45,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan County Sheriff's Office,2022,Missouri,17051,MO07100,0,0,0,1,0,15,15,0,0,0,0,0,0,145,3,3,5,38,96,21,15,5,1,35,25,23,1,1,242,0,49,65,81,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan County Sheriff's Office,2021,Missouri,16113,MO07100,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan County Sheriff's Office,2020,Missouri,,MO07100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgan County Sheriff's Office,2019,Missouri,,MO07100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgan County Sheriff's Office,2018,Missouri,15594,MO07100,0,0,0,0,0,13,13,0,0,0,0,0,0,327,11,4,6,14,292,81,44,33,4,63,6,4,1,1,490,0,35,48,150,198,0,0,2,2,0,0,0,0,0,0,11,0,0,0,2,9,1,1,0,0,2,1,1,0,0,17,0,2,4,4,8
Morgan County Sheriff's Office,2017,Missouri,15735,MO07100,0,0,0,0,0,11,10,1,1,1,0,0,0,208,11,2,1,19,175,60,43,14,3,64,7,5,0,2,351,0,33,45,131,176,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Morgan County Sheriff's Office,2016,Missouri,15657,MO07100,0,0,0,0,0,7,7,0,1,0,0,0,1,42,5,2,4,17,14,92,50,38,4,83,27,15,1,11,252,0,28,36,202,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,1,0,0,6,0,0,0,6,6
Morgan County Sheriff's Office,2015,Missouri,15756,MO07100,0,0,1,1,0,7,5,2,1,0,0,0,1,48,8,3,5,7,25,121,70,44,7,120,28,19,2,7,326,0,23,32,269,301,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,3,1,2,0,4,0,0,0,0,9,0,0,1,7,8
Morgan County Sheriff's Office,2014,Missouri,15790,MO07100,0,0,1,0,0,0,0,0,0,0,0,0,0,46,4,1,2,12,27,102,62,39,1,119,24,11,5,8,291,0,19,19,245,264,0,0,1,1,0,0,0,0,0,0,3,0,0,0,1,2,5,3,2,0,6,1,0,0,1,16,0,1,2,12,14
