agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Brigham City Police Department,2023,Utah,20106,UT00201,0,0,0,0,0,15,15,0,3,0,0,0,3,207,4,0,4,5,194,44,37,7,0,175,15,13,1,1,459,0,13,31,234,265,0,0,7,7,0,2,0,0,0,2,53,2,0,1,4,46,2,2,0,0,20,1,1,0,0,85,0,7,16,23,39,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,6,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brigham City Police Department,2022,Utah,20355,UT00201,0,0,0,0,0,11,11,0,1,1,0,0,0,242,1,7,3,5,226,242,227,14,1,227,27,26,0,1,750,0,16,28,496,524,0,0,4,4,0,0,0,0,0,0,64,1,6,3,5,49,4,3,1,0,17,6,6,0,0,95,0,15,19,27,46,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,6,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brigham City Police Department,2021,Utah,19901,UT00201,0,0,0,0,0,16,16,0,1,0,0,0,1,311,1,4,11,4,291,47,39,8,0,204,28,24,3,1,607,0,20,37,279,316,0,0,0,0,0,0,0,0,0,0,63,0,0,5,0,58,4,2,2,0,13,4,3,1,0,84,0,5,5,21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brigham City Police Department,2020,Utah,19792,UT00201,0,0,0,0,0,11,11,0,1,0,0,0,1,287,4,2,15,3,263,43,21,20,2,205,33,25,1,7,580,0,24,36,281,317,0,0,0,0,0,0,0,0,0,0,62,1,2,9,0,50,2,2,0,0,18,3,3,0,0,85,0,12,12,23,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brigham City Police Department,2019,Utah,19592,UT00201,0,0,0,0,0,18,18,0,1,0,0,1,0,177,1,4,4,13,155,63,14,43,6,247,28,27,0,1,534,0,22,41,338,379,0,0,0,0,0,0,0,0,0,0,54,1,3,4,7,39,5,3,2,0,19,2,2,0,0,80,0,15,15,26,41,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,4,0,0,0,0,6,0,0,0,0,14,0,4,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brigham City Police Department,2018,Utah,19362,UT00201,0,0,0,0,0,7,7,0,2,0,1,1,0,104,1,0,1,17,85,72,27,45,0,261,29,27,0,2,475,0,19,28,362,390,0,0,1,1,0,0,0,0,0,0,38,1,0,1,8,28,5,1,4,0,46,1,1,0,0,91,0,10,11,52,63,0,0,1,1,0,0,0,0,0,0,6,0,0,0,1,5,3,1,2,0,16,1,1,0,0,27,0,1,2,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brigham City Police Department,2017,Utah,19150,UT00201,0,0,2,0,0,8,8,0,5,2,0,1,2,130,1,1,1,12,115,62,19,42,1,291,18,14,1,3,514,0,15,28,371,399,0,0,2,2,0,2,1,0,0,1,53,0,0,0,5,48,2,0,2,0,58,5,5,0,0,122,0,5,9,65,74,0,0,1,1,0,0,0,0,0,0,12,0,0,0,1,11,1,0,1,0,17,4,4,0,0,35,0,1,2,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brigham City Police Department,2016,Utah,18914,UT00201,0,0,1,0,0,11,11,0,5,0,2,0,3,146,0,0,1,21,124,121,40,80,1,325,26,20,0,6,634,0,22,38,472,510,0,0,2,2,0,3,0,0,0,3,46,0,0,0,7,39,14,4,8,2,53,3,3,0,0,121,0,7,12,70,82,0,0,1,1,0,1,0,0,0,1,14,0,0,0,0,14,2,1,1,0,16,1,1,0,0,35,0,0,2,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brigham City Police Department,2015,Utah,18802,UT00201,0,0,0,1,0,7,7,0,4,0,1,1,2,138,0,3,1,16,118,116,26,89,1,293,24,17,1,6,583,0,20,32,433,465,1,0,0,0,0,0,0,0,0,0,45,0,0,1,7,37,5,2,3,0,46,3,1,0,2,100,0,8,9,54,63,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,14,1,1,0,0,22,0,0,0,0,39,0,2,2,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brigham City Police Department,2014,Utah,18579,UT00201,0,0,0,0,0,6,5,1,1,0,0,0,1,234,2,2,9,7,214,76,35,40,1,345,41,12,8,21,703,0,20,27,462,489,0,0,0,0,0,0,0,0,0,0,56,0,1,5,1,49,7,2,5,0,53,3,0,1,2,119,0,7,7,63,70,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,1,0,1,0,26,2,0,1,1,35,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
