agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
State Police: Worcester County,2020,Maryland,0,MD323SP,0,0,4,0,0,1,0,1,2,0,0,0,2,69,1,4,3,3,58,12,7,5,0,67,1,1,0,0,152,0,11,14,80,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
State Police: Worcester County,2019,Maryland,0,MD323SP,0,0,6,0,0,1,1,0,1,0,0,0,1,52,0,0,1,2,49,15,9,5,1,57,8,5,1,2,134,0,3,5,80,85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
State Police: Worcester County,2018,Maryland,0,MD323SP,0,0,2,0,0,0,0,0,1,0,0,0,1,60,2,2,0,3,53,14,8,6,0,71,2,2,0,0,148,0,7,8,87,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Worcester County,2017,Maryland,0,MD323SP,0,0,1,0,0,2,1,1,2,1,1,0,0,58,3,1,2,2,50,14,4,8,2,100,3,1,1,1,179,0,8,12,117,129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,3,0,0,0,2,2
State Police: Worcester County,2016,Maryland,0,MD323SP,0,0,9,0,0,1,1,0,1,0,1,0,0,69,2,1,4,3,59,31,19,10,2,87,5,2,0,3,194,0,10,12,123,135,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,4,4
State Police: Worcester County,2015,Maryland,0,MD323SP,0,0,4,0,0,1,1,0,9,2,0,0,7,56,0,2,3,1,50,15,10,5,0,72,9,4,0,5,162,0,6,16,96,112,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,1,2
State Police: Worcester County,2014,Maryland,0,MD323SP,0,0,3,0,0,0,0,0,5,2,0,2,1,92,1,4,9,2,76,44,26,17,1,98,4,1,0,3,243,0,16,21,146,167,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,3,1,0,1,0,4,0,0,0,0,9,0,0,1,5,6
State Police: Worcester County,2013,Maryland,0,MD323SP,0,0,4,0,0,1,1,0,1,0,0,0,1,80,1,6,9,2,62,58,27,28,3,119,8,2,1,5,267,0,18,20,185,205,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,4,0,0,1,3,4
State Police: Worcester County,2012,Maryland,0,MD323SP,0,0,5,0,0,0,0,0,3,1,0,1,1,93,1,6,3,5,78,63,29,32,2,132,10,1,2,7,301,0,15,18,205,223,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,10,0,0,3,7,10
State Police: Worcester County,2011,Maryland,0,MD323SP,0,0,2,0,0,0,0,0,0,0,0,0,0,83,1,5,11,7,59,65,41,17,7,139,19,10,3,6,306,0,24,24,223,247,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0,0,0,10,0,0,1,9,10
State Police: Worcester County,2010,Maryland,0,MD323SP,0,0,4,0,0,3,2,1,3,1,0,1,1,111,2,1,6,4,98,44,25,15,4,144,15,4,4,7,320,0,13,19,203,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Worcester County,2009,Maryland,0,MD323SP,0,0,3,0,0,1,1,0,2,2,0,0,0,144,4,6,21,12,101,53,24,26,3,185,18,3,4,11,403,0,43,46,256,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Worcester County,2008,Maryland,0,MD323SP,0,0,3,1,0,1,1,0,3,2,0,0,1,103,3,2,9,7,82,60,27,28,5,157,18,6,4,8,343,0,21,26,235,261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,4,4
