agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Ridgefield Park Police,2023,New Jersey,13116,NJ00250,0,0,0,0,0,1,1,0,2,0,0,0,2,53,0,0,1,8,44,4,3,0,1,173,14,13,1,0,247,0,9,12,191,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridgefield Park Police,2022,New Jersey,13067,NJ00250,0,0,0,0,0,0,0,0,2,1,0,0,1,42,0,0,2,10,30,11,1,9,1,159,8,8,0,0,222,0,12,14,178,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridgefield Park Police,2021,New Jersey,13389,NJ00250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridgefield Park Police,2020,New Jersey,12904,NJ00250,0,0,3,0,0,0,0,0,0,0,0,0,0,59,1,1,2,2,53,3,2,1,0,139,13,12,0,1,214,0,6,6,155,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridgefield Park Police,2019,New Jersey,12983,NJ00250,0,0,0,0,0,0,0,0,2,0,0,0,2,39,0,1,0,4,34,6,4,2,0,108,10,7,1,2,165,0,5,7,124,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Ridgefield Park Police,2018,New Jersey,13028,NJ00250,0,0,2,0,0,0,0,0,2,1,1,0,0,56,1,0,1,9,45,9,5,3,1,88,2,1,0,1,157,0,11,13,99,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridgefield Park Police,2017,New Jersey,13166,NJ00250,0,0,1,0,0,0,0,0,1,0,0,0,1,73,0,3,4,0,66,19,11,8,0,137,10,4,3,3,240,0,7,8,166,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridgefield Park Police,2016,New Jersey,13107,NJ00250,0,0,5,0,0,0,0,0,7,0,4,0,3,81,0,3,4,3,71,20,8,9,3,105,5,1,4,0,218,0,10,17,130,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2
Ridgefield Park Police,2015,New Jersey,13037,NJ00250,0,0,1,0,0,0,0,0,3,0,1,0,2,85,0,1,5,3,76,22,8,6,8,128,5,3,2,0,243,0,9,12,155,167,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,1,2,3
Ridgefield Park Police,2014,New Jersey,12990,NJ00250,0,0,2,0,0,1,1,0,1,1,0,0,0,73,0,1,2,1,69,18,7,8,3,104,4,4,0,0,201,0,4,6,126,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridgefield Park Police,2013,New Jersey,12923,NJ00250,0,0,2,0,0,0,0,0,0,0,0,0,0,32,0,1,1,3,27,16,3,8,5,87,11,7,4,0,146,0,5,5,114,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridgefield Park Police,2012,New Jersey,12875,NJ00250,0,0,2,0,0,0,0,0,5,2,0,1,2,33,1,1,1,4,26,32,11,17,4,90,14,9,3,2,174,0,7,12,136,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridgefield Park Police,2011,New Jersey,12771,NJ00250,0,0,1,0,0,0,0,0,7,3,0,1,3,36,0,2,1,9,24,34,10,13,11,143,6,4,2,0,226,0,12,19,183,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
