agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Hamilton Township Police Department,2023,Ohio,27954,OH08310,0,0,0,0,0,6,5,1,2,0,0,0,2,62,1,0,0,2,59,8,3,3,2,51,9,9,0,0,138,0,3,11,68,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamilton Township Police Department,2022,Ohio,27421,OH08310,0,0,0,0,0,2,2,0,0,0,0,0,0,59,0,4,0,2,53,4,1,3,0,75,5,4,1,0,145,0,6,8,84,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamilton Township Police Department,2021,Ohio,24711,OH08310,0,0,0,0,0,3,3,0,0,0,0,0,0,63,1,2,0,1,59,4,2,2,0,52,3,2,1,0,125,0,4,7,59,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamilton Township Police Department,2020,Ohio,24081,OH08310,0,0,0,0,0,1,1,0,1,1,0,0,0,59,1,4,1,0,53,7,5,2,0,57,2,2,0,0,127,0,6,8,66,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamilton Township Police Department,2019,Ohio,23791,OH08310,0,0,0,0,0,4,4,0,0,0,0,0,0,58,1,4,0,4,49,7,2,5,0,68,3,3,0,0,140,0,9,13,78,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamilton Township Police Department,2018,Ohio,23330,OH08310,0,0,0,0,0,7,7,0,0,0,0,0,0,51,1,1,0,3,46,8,3,5,0,75,9,9,0,0,150,0,5,12,92,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamilton Township Police Department,2017,Ohio,22916,OH08310,0,0,0,0,0,1,1,0,0,0,0,0,0,54,3,2,3,0,46,15,6,9,0,118,3,3,0,0,191,0,8,9,136,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamilton Township Police Department,2016,Ohio,22670,OH08310,0,0,0,1,0,2,2,0,0,0,0,0,0,50,1,0,2,0,47,18,11,7,0,114,2,2,0,0,187,0,3,6,134,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamilton Township Police Department,2015,Ohio,22430,OH08310,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,0,1,0,64,21,15,6,0,119,1,1,0,0,207,0,2,2,141,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamilton Township Police Department,2014,Ohio,21920,OH08310,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,1,1,66,21,13,8,0,129,6,6,0,0,225,0,3,3,156,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamilton Township Police Department,2013,Ohio,21701,OH08310,0,0,0,0,0,1,1,0,0,0,0,0,0,107,0,0,1,2,104,36,17,19,0,173,5,5,0,0,322,0,3,4,214,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamilton Township Police Department,2012,Ohio,21033,OH08310,0,0,0,0,0,2,2,0,1,0,1,0,0,146,2,0,5,2,137,37,17,19,1,203,5,4,1,0,394,0,9,12,245,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
