agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Calvert County Sheriff's Office,2023,Maryland,95716,MD00500,0,0,0,3,0,12,12,0,13,5,0,2,6,383,12,19,8,35,309,34,26,8,0,322,43,35,4,4,810,0,74,102,399,501,0,0,0,0,0,0,0,0,0,0,38,0,0,1,0,37,2,1,1,0,3,0,0,0,0,43,0,1,1,5,6
Calvert County Sheriff's Office,2022,Maryland,95112,MD00500,0,0,0,2,1,6,6,0,8,2,0,0,6,460,16,20,14,36,374,37,22,13,2,412,28,18,5,5,954,0,86,102,477,579,0,0,1,1,0,0,0,0,0,0,20,0,0,0,1,19,1,0,1,0,1,0,0,0,0,23,0,1,2,2,4
Calvert County Sheriff's Office,2021,Maryland,,MD00500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calvert County Sheriff's Office,2020,Maryland,92622,MD00500,0,0,27,0,0,14,14,0,13,3,2,1,7,546,8,17,25,17,479,95,48,41,6,526,41,31,8,2,1235,0,67,94,662,756,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,6,1,0,1,0,6,0,0,0,0,14,0,0,1,7,8
Calvert County Sheriff's Office,2019,Maryland,91927,MD00500,0,0,29,0,0,18,17,1,18,4,1,1,12,657,16,22,12,25,582,109,42,62,5,618,33,31,1,1,1453,0,75,111,760,871,0,0,3,3,0,1,1,0,0,0,9,2,0,0,0,7,0,0,0,0,8,2,2,0,0,23,0,2,6,10,16
Calvert County Sheriff's Office,2018,Maryland,91132,MD00500,0,0,45,1,0,12,12,0,16,9,0,1,6,632,11,17,19,18,567,135,37,75,23,651,44,38,0,6,1491,0,65,94,830,924,0,0,3,3,0,1,1,0,0,0,10,0,0,0,0,10,2,0,1,1,10,3,3,0,0,29,0,0,4,15,19
Calvert County Sheriff's Office,2017,Maryland,,MD00500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calvert County Sheriff's Office,2016,Maryland,90403,MD00500,0,0,24,1,0,14,14,0,13,3,1,3,6,667,14,18,24,38,573,223,90,123,10,810,37,29,6,2,1765,0,94,122,1070,1192,0,0,3,3,0,1,1,0,0,0,11,0,0,1,1,9,7,1,6,0,16,4,4,0,0,42,0,2,6,27,33
Calvert County Sheriff's Office,2015,Maryland,90757,MD00500,0,0,30,2,0,3,3,0,28,3,4,4,17,623,17,10,26,28,542,242,99,130,13,900,35,33,1,1,1833,0,81,114,1177,1291,0,0,2,2,0,2,0,0,0,2,13,1,0,1,0,11,1,1,0,0,9,1,1,0,0,28,0,2,6,11,17
Calvert County Sheriff's Office,2014,Maryland,91047,MD00500,0,0,19,0,0,1,1,0,27,11,3,1,12,648,5,23,19,45,556,308,142,141,25,1012,36,32,0,4,2032,0,92,120,1356,1476,0,0,3,3,0,0,0,0,0,0,11,0,1,0,0,10,8,2,5,1,9,2,2,0,0,33,0,1,4,19,23
Calvert County Sheriff's Office,2013,Maryland,90031,MD00500,0,0,23,3,0,14,14,0,26,3,4,6,13,727,16,10,5,25,671,343,179,124,40,1049,60,50,0,10,2222,0,56,99,1452,1551,1,0,1,1,0,1,0,0,0,1,18,0,0,1,0,17,7,4,3,0,6,1,1,0,0,35,0,1,4,14,18
Calvert County Sheriff's Office,2012,Maryland,90118,MD00500,0,0,25,2,0,7,7,0,20,5,0,2,13,695,10,22,9,30,624,351,183,144,24,1101,40,39,0,1,2216,0,71,100,1492,1592,0,0,1,1,0,0,0,0,0,0,10,1,0,0,0,9,2,0,2,0,9,4,4,0,0,26,0,1,2,15,17
Calvert County Sheriff's Office,2011,Maryland,89578,MD00500,0,0,23,0,0,8,7,1,30,12,1,2,15,918,9,11,26,43,829,445,238,171,36,1246,55,51,0,4,2702,0,89,127,1746,1873,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,4,2,2,0,10,1,1,0,0,27,0,0,0,15,15
Calvert County Sheriff's Office,2010,Maryland,88737,MD00500,0,0,29,0,0,18,16,2,30,8,2,5,15,732,15,19,17,74,607,460,292,142,26,1210,92,85,2,5,2542,0,125,173,1762,1935,0,0,4,4,0,4,1,1,0,2,7,0,0,2,0,5,2,2,0,0,4,0,0,0,0,21,0,2,10,6,16
