agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Franklin Parish Sheriff's Office,2023,Louisiana,19162,LA02100,0,0,0,0,0,2,2,0,0,0,0,0,0,357,56,12,40,7,242,34,2,32,0,160,31,21,5,5,584,0,115,117,225,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Parish Sheriff's Office,2022,Louisiana,19581,LA02100,0,0,0,0,0,5,5,0,0,0,0,0,0,275,35,17,24,13,186,53,1,52,0,210,30,20,2,8,573,0,89,94,293,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Parish Sheriff's Office,2021,Louisiana,19479,LA02100,0,0,0,7,0,5,5,0,2,2,0,0,0,291,46,16,28,11,190,48,2,44,2,151,27,14,6,7,531,0,101,115,226,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Parish Sheriff's Office,2020,Louisiana,19858,LA02100,0,0,0,3,1,3,3,0,0,0,0,0,0,122,6,0,2,37,77,26,13,13,0,68,11,2,0,9,234,0,45,51,105,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Parish Sheriff's Office,2019,Louisiana,19959,LA02100,0,0,0,2,1,0,0,0,1,1,0,0,0,123,6,3,5,41,68,32,21,11,0,102,9,1,1,7,270,0,55,58,143,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Parish Sheriff's Office,2018,Louisiana,19986,LA02100,0,0,0,1,0,1,1,0,0,0,0,0,0,157,7,0,0,29,121,35,28,7,0,80,13,3,2,8,287,0,36,38,128,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Parish Sheriff's Office,2017,Louisiana,20155,LA02100,0,0,0,0,0,0,0,0,5,5,0,0,0,153,1,5,3,49,95,35,32,2,1,96,11,4,1,6,300,0,58,63,142,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Parish Sheriff's Office,2016,Louisiana,20260,LA02100,0,0,0,1,0,2,2,0,0,0,0,0,0,120,5,1,3,26,85,34,22,11,1,80,12,0,0,12,249,0,35,38,126,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Parish Sheriff's Office,2015,Louisiana,20315,LA02100,0,0,0,1,0,0,0,0,0,0,0,0,0,129,3,2,1,17,106,32,25,6,1,88,7,2,1,4,257,0,23,24,127,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Parish Sheriff's Office,2014,Louisiana,19575,LA02100,0,0,0,0,0,2,1,1,1,1,0,0,0,93,3,1,2,1,86,41,22,19,0,90,18,0,0,18,245,0,7,10,149,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Parish Sheriff's Office,2013,Louisiana,19554,LA02100,0,0,0,0,2,3,3,0,0,0,0,0,0,105,2,1,1,36,65,62,45,13,4,91,19,2,5,12,282,0,40,43,172,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Parish Sheriff's Office,2012,Louisiana,19938,LA02100,0,0,0,0,0,3,2,1,0,0,0,0,0,147,5,5,4,33,100,39,19,17,3,111,14,7,2,5,314,0,47,50,164,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Parish Sheriff's Office,2011,Louisiana,19984,LA02100,0,0,0,0,0,4,4,0,0,0,0,0,0,44,0,1,1,11,31,37,16,18,3,70,5,2,1,2,160,0,13,17,112,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Parish Sheriff's Office,2010,Louisiana,19803,LA02100,0,0,0,0,0,1,1,0,0,0,0,0,0,83,0,2,2,6,73,85,63,17,5,107,10,7,0,3,286,0,10,11,202,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Parish Sheriff's Office,2009,Louisiana,18979,LA02100,0,0,0,0,0,2,2,0,1,0,0,0,1,117,3,4,2,14,94,49,35,13,1,85,16,4,2,10,270,0,23,26,150,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Parish Sheriff's Office,2008,Louisiana,20030,LA02100,0,0,0,0,0,0,0,0,3,2,0,0,1,124,1,0,1,6,116,58,41,10,7,93,8,5,2,1,286,0,8,11,159,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Parish Sheriff's Office,2007,Louisiana,20285,LA02100,0,0,0,0,0,0,0,0,0,0,0,0,0,101,4,3,2,6,86,65,42,17,6,125,13,1,4,8,304,0,15,15,203,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Parish Sheriff's Office,2006,Louisiana,19317,LA02100,0,0,0,0,0,3,3,0,2,1,0,0,1,106,7,7,3,19,70,77,48,29,0,112,10,3,0,7,310,0,36,41,199,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Parish Sheriff's Office,2005,Louisiana,20848,LA02100,1,0,5,1,0,0,0,0,1,0,0,0,1,113,10,4,1,6,92,71,48,23,0,163,6,2,1,3,355,0,21,23,240,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Franklin Parish Sheriff's Office,2004,Louisiana,20950,LA02100,1,0,5,2,0,0,0,0,0,0,0,0,0,128,10,0,6,7,105,60,32,22,6,150,12,2,0,10,352,0,23,25,222,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
