agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Clanton Police Department,2023,Alabama,9062,AL01401,0,0,0,0,0,3,3,0,0,0,0,0,0,309,10,5,9,11,274,29,17,11,1,322,17,16,0,1,680,0,35,38,368,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clanton Police Department,2022,Alabama,8799,AL01401,0,0,0,3,0,3,3,0,2,2,0,0,0,246,9,3,6,21,207,128,19,109,0,255,15,15,0,0,652,0,39,47,398,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clanton Police Department,2021,Alabama,8777,AL01401,0,0,0,0,0,4,4,0,3,2,0,1,0,133,15,2,2,8,106,21,12,8,1,133,18,16,1,1,312,0,27,34,172,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clanton Police Department,2020,Alabama,8812,AL01401,0,0,0,0,0,1,1,0,0,0,0,0,0,18,9,0,1,0,8,4,4,0,0,42,4,4,0,0,69,0,10,11,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clanton Police Department,2019,Alabama,,AL01401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clanton Police Department,2018,Alabama,,AL01401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clanton Police Department,2017,Alabama,8882,AL01401,0,0,0,0,0,1,1,0,0,0,0,0,0,139,2,4,25,5,103,35,22,13,0,139,20,19,0,1,334,0,36,37,194,231,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,1,1,1,2
Clanton Police Department,2016,Alabama,8888,AL01401,0,0,0,0,0,4,4,0,1,0,0,0,1,346,5,5,89,11,236,72,53,18,1,353,33,31,1,1,809,0,110,115,458,573,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,1,2,1,1,0,10,1,1,0,0,16,0,1,2,13,15
Clanton Police Department,2015,Alabama,8751,AL01401,0,0,0,1,0,0,0,0,4,3,0,1,0,327,5,4,36,11,271,59,39,19,1,446,16,14,1,1,853,0,56,61,521,582,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,2,1,0,1,10,0,0,0,9,9
Clanton Police Department,2014,Alabama,8773,AL01401,0,0,1,1,1,5,4,1,5,3,0,1,1,345,2,1,23,8,311,69,44,22,3,572,17,14,2,1,1015,0,34,45,658,703,0,0,1,1,0,1,1,0,0,0,3,0,0,0,0,3,2,2,0,0,10,1,1,0,0,18,0,0,2,13,15
