agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Marion Police Department,2023,Iowa,42000,IA05702,0,0,0,1,0,12,10,2,0,0,0,0,0,209,10,8,4,63,124,36,17,17,2,204,25,23,1,1,487,0,85,98,265,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,2022,Iowa,41793,IA05702,0,0,0,0,0,15,14,1,6,1,0,1,4,264,10,14,9,48,183,53,21,31,1,407,54,52,0,2,799,0,81,102,514,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,2021,Iowa,41370,IA05702,0,0,0,1,1,27,27,0,2,1,0,0,1,257,7,9,14,46,181,79,49,30,0,341,50,45,5,0,758,0,76,106,470,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,2020,Iowa,40968,IA05702,0,0,1,1,0,17,17,0,8,3,0,0,5,276,3,6,7,23,237,170,89,73,8,360,60,60,0,0,892,0,39,65,590,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,2019,Iowa,40612,IA05702,0,0,0,0,0,9,9,0,4,1,0,1,2,326,1,14,6,34,271,119,46,60,13,350,50,48,1,1,858,0,55,68,519,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,2018,Iowa,40034,IA05702,0,0,0,0,0,20,20,0,5,2,1,2,0,248,7,3,8,24,206,132,77,47,8,406,24,23,1,0,835,0,42,67,562,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,2017,Iowa,39050,IA05702,0,0,1,1,0,12,12,0,12,4,0,2,6,244,5,10,3,26,200,141,64,70,7,450,36,36,0,0,896,0,44,69,627,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,2016,Iowa,37845,IA05702,0,0,0,0,0,17,17,0,8,5,0,1,2,221,4,8,4,33,172,143,70,68,5,432,34,33,1,0,855,0,49,74,609,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,2015,Iowa,37272,IA05702,0,0,0,1,0,10,10,0,7,2,1,1,3,187,4,11,8,28,136,126,74,50,2,394,18,17,0,1,743,0,51,69,538,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,2014,Iowa,36481,IA05702,0,0,0,0,0,11,11,0,8,4,1,2,1,183,0,4,8,18,153,117,59,56,2,402,17,17,0,0,738,0,30,49,536,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,2013,Iowa,36181,IA05702,0,0,0,0,0,15,15,0,5,3,0,1,1,163,2,6,10,18,127,118,56,58,4,443,17,17,0,0,761,0,36,56,578,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,2012,Iowa,35349,IA05702,0,0,0,0,0,11,10,1,4,1,0,1,2,197,2,10,4,6,175,129,64,60,5,488,23,20,1,2,852,0,22,37,640,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,2011,Iowa,34950,IA05702,0,0,0,0,0,10,10,0,1,0,0,0,1,206,2,13,14,5,172,103,55,41,7,324,21,21,0,0,665,0,34,45,448,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,2010,Iowa,34768,IA05702,0,0,0,0,0,12,10,2,5,2,0,0,3,228,4,15,7,12,190,132,55,71,6,423,31,26,5,0,831,0,38,55,586,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,2009,Iowa,33590,IA05702,0,0,0,0,0,9,9,0,10,5,0,0,5,212,1,13,10,11,177,139,65,65,9,400,28,26,1,1,798,0,35,54,567,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,2008,Iowa,32954,IA05702,0,0,0,1,0,4,4,0,5,0,1,0,4,239,1,5,4,12,217,178,106,60,12,418,35,31,3,1,880,0,22,32,631,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,2007,Iowa,31772,IA05702,0,0,0,0,0,6,6,0,5,1,1,1,2,300,0,7,10,14,269,139,61,71,7,360,20,17,3,0,830,0,31,42,519,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,2006,Iowa,30394,IA05702,0,0,0,1,0,8,7,1,1,0,0,0,1,230,2,5,4,8,211,101,44,50,7,392,32,26,4,2,765,0,19,29,525,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,2005,Iowa,29945,IA05702,0,0,0,0,0,11,11,0,2,0,0,1,1,248,0,5,2,6,235,115,49,54,12,291,27,14,10,3,694,0,13,26,433,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,2004,Iowa,28857,IA05702,0,0,0,0,0,8,8,0,1,1,0,0,0,268,2,6,6,14,240,124,53,63,8,344,19,9,6,4,764,0,28,37,487,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,2003,Iowa,27680,IA05702,0,0,0,0,0,4,4,0,4,2,0,1,1,269,2,3,10,4,250,116,62,50,4,294,20,12,6,2,707,0,19,27,430,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,2002,Iowa,26388,IA05702,0,0,0,0,0,0,0,0,3,1,0,0,2,226,1,3,8,3,211,86,45,40,1,248,9,4,4,1,572,0,15,18,343,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,2001,Iowa,26266,IA05702,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,2,1,1,199,88,57,27,4,269,0,0,0,0,560,0,4,4,357,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,2000,Iowa,26294,IA05702,0,0,0,0,0,0,0,0,1,0,1,0,0,228,0,0,1,0,227,66,43,19,4,314,0,0,0,0,609,0,1,2,380,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Police Department,1999,Iowa,23835,IA05702,0,0,0,0,0,2,2,0,2,0,0,1,1,220,0,0,0,0,220,103,37,46,20,340,4,4,0,0,671,0,0,4,447,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
