agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Southlake Dept of Public Safety - Police,2017,Texas,31778,TX22032,0,0,2,2,0,4,1,0,1,2,53,0,1,5,9,38,56,34,22,0,311,5,2,3,0,431,15,0,0,6,6,0,2,1,0,0,1,52,0,1,3,8,40,12,9,3,0,101,4,1,2,1,177,12,0,0,0,0,0,0,0,0,0,0,5,0,0,1,4,0,2,2,0,0,2,0,0,0,0,9,5,0,0,1,1,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,7,1,1,0,0,20,0
Southlake Dept of Public Safety - Police,2016,Texas,30644,TX22032,2,0,0,0,0,4,0,1,0,3,48,0,4,3,6,35,52,30,19,3,330,14,2,11,1,450,13,2,0,1,1,0,2,0,1,0,1,38,0,1,3,5,29,8,5,3,0,85,2,0,1,1,138,9,0,0,0,0,0,2,0,1,0,1,7,0,0,2,0,5,0,0,0,0,2,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1,0,1,0,8,1
Southlake Dept of Public Safety - Police,2015,Texas,29724,TX22032,0,0,1,1,0,1,1,0,0,0,41,0,2,3,3,33,37,24,13,0,304,12,6,4,2,396,8,0,0,0,0,0,1,1,0,0,0,35,0,2,1,1,31,11,3,8,0,89,2,1,1,0,138,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,1,0,7,0,0,0,0,11,0
Southlake Dept of Public Safety - Police,2014,Texas,28640,TX22032,0,0,0,0,0,1,0,1,0,0,67,0,3,1,2,61,56,39,17,0,352,6,5,0,1,482,6,0,0,0,0,0,1,0,1,0,0,52,0,2,2,3,45,8,3,5,0,120,3,2,0,1,184,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,1,1,0,0,14,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,7,1
Southlake Dept of Public Safety - Police,2013,Texas,28062,TX22032,1,0,0,0,0,2,2,0,0,0,52,1,1,4,5,41,78,48,30,0,365,13,11,1,1,511,11,0,0,0,0,0,1,1,0,0,0,41,1,0,2,2,36,14,4,10,0,104,0,0,0,0,160,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,2,1,0,1,0,6,0
Southlake Dept of Public Safety - Police,2012,Texas,27596,TX22032,1,0,0,0,0,5,4,0,0,1,78,0,0,3,1,74,73,52,21,0,409,3,3,0,0,569,4,1,0,0,0,0,1,1,0,0,0,51,0,0,1,0,50,18,11,7,0,157,3,2,0,1,231,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,5,1,0,1,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,14,0,0,0,0,18,0
Southlake Dept of Public Safety - Police,2011,Texas,27134,TX22032,0,0,0,0,0,4,2,0,0,2,73,0,1,3,0,69,58,23,35,0,400,4,2,1,1,539,4,0,0,0,0,0,1,0,0,0,1,13,0,0,0,0,13,0,0,0,0,15,0,0,0,0,29,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,1,0,1,0,15,0,0,0,0,24,0
Southlake Dept of Public Safety - Police,2010,Texas,26575,TX22032,0,0,1,1,0,3,3,0,0,0,59,0,0,11,1,47,139,68,68,3,390,12,9,0,3,604,12,0,0,0,0,0,1,1,0,0,0,18,0,0,0,0,18,5,2,3,0,22,1,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,14,0,0,0,0,21,0
Southlake Dept of Public Safety - Police,2009,Texas,27189,TX22032,0,0,0,0,0,3,3,0,0,0,98,0,3,7,0,88,99,58,36,5,401,12,5,4,3,613,10,0,0,0,0,0,2,2,0,0,0,63,0,2,0,0,61,9,4,5,0,61,3,2,1,0,138,2,0,0,0,0,0,1,1,0,0,0,5,0,1,0,0,4,5,4,1,0,18,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,11,0,1,2,0,8,1,0,1,0,10,0,0,0,0,22,3
Southlake Dept of Public Safety - Police,2008,Texas,26837,TX22032,0,0,0,0,0,4,1,0,2,1,70,0,2,7,0,61,122,55,66,1,501,10,9,0,1,707,9,0,0,0,0,0,2,0,0,2,0,69,0,3,8,0,58,12,7,5,0,116,0,0,0,0,199,11,0,0,0,0,0,1,0,0,1,0,18,0,1,0,0,17,2,0,2,0,18,0,0,0,0,39,1,0,0,0,0,0,2,0,2,0,0,5,0,0,0,0,5,4,0,4,0,26,2,2,0,0,39,0
