agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Blair Police Department,2023,Nebraska,8037,NB08901,0,0,0,1,0,9,8,1,0,0,0,0,0,46,0,1,0,0,45,2,2,0,0,47,11,11,0,0,116,0,1,11,60,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blair Police Department,2022,Nebraska,7855,NB08901,0,0,0,0,0,3,3,0,0,0,0,0,0,40,0,1,2,0,37,8,6,1,1,60,3,0,2,1,114,0,3,6,71,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blair Police Department,2021,Nebraska,7979,NB08901,0,0,0,0,0,6,6,0,0,0,0,0,0,66,1,1,1,3,60,4,2,2,0,49,10,7,3,0,135,0,6,12,63,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blair Police Department,2020,Nebraska,7919,NB08901,0,0,0,0,0,7,7,0,0,0,0,0,0,43,1,1,0,3,38,6,4,2,0,50,11,11,0,0,117,0,5,12,67,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blair Police Department,2019,Nebraska,7836,NB08901,0,0,0,0,0,5,5,0,2,0,0,1,1,67,0,0,1,2,64,11,6,4,1,87,21,17,4,0,193,0,3,10,119,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blair Police Department,2018,Nebraska,8103,NB08901,0,0,0,0,0,3,3,0,1,0,1,0,0,59,0,1,2,1,55,17,10,7,0,96,16,16,0,0,192,0,4,8,129,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blair Police Department,2017,Nebraska,8103,NB08901,0,0,0,0,0,7,7,0,0,0,0,0,0,86,0,3,0,1,82,9,7,2,0,69,6,5,0,1,177,0,4,11,84,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blair Police Department,2016,Nebraska,7969,NB08901,0,0,0,0,0,4,4,0,1,0,0,0,1,85,0,3,0,2,80,16,11,3,2,81,5,4,0,1,192,0,5,10,102,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blair Police Department,2015,Nebraska,7981,NB08901,0,0,0,0,0,2,2,0,1,0,0,0,1,95,0,2,3,2,88,16,12,3,1,98,4,4,0,0,216,0,7,10,118,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blair Police Department,2014,Nebraska,7986,NB08901,0,0,0,0,0,8,8,0,1,1,0,0,0,68,0,0,1,2,65,16,10,4,2,85,6,6,0,0,184,0,3,12,107,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
