agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
San Carlos Police Department,2009,California,27187,CA04115,0,0,0,0,0,2,2,0,12,4,1,0,7,93,1,2,3,5,82,113,53,59,1,436,29,12,10,7,685,0,11,25,578,603,0,0,1,1,0,5,0,2,0,3,87,1,2,4,3,77,42,5,37,0,54,7,1,6,0,196,0,10,16,103,119,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,1,1,0,0,5,1,0,1,0,13,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,3,0,0,0,3,3
San Carlos Police Department,2008,California,26922,CA04115,0,0,0,0,0,3,3,0,5,1,0,0,4,63,0,2,4,6,51,71,22,47,2,369,37,16,13,8,548,0,12,20,477,497,0,0,3,3,0,2,0,0,0,2,41,0,1,2,3,35,11,3,8,0,40,5,1,2,2,102,0,6,11,56,67,0,0,1,1,0,0,0,0,0,0,5,0,0,0,1,4,1,0,1,0,4,0,0,0,0,11,0,1,2,5,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,1,1,5,0,0,1,4,5
San Carlos Police Department,2007,California,26902,CA04115,0,0,1,0,0,1,1,0,7,3,2,0,2,84,1,5,12,9,57,87,29,54,4,327,37,22,11,4,543,0,27,35,451,486,0,0,1,1,0,3,0,2,0,1,54,0,4,8,5,37,16,3,13,0,32,6,3,2,1,112,0,17,21,54,75,0,0,0,0,0,2,0,1,0,1,7,0,0,2,1,4,2,0,2,0,4,0,0,0,0,15,0,3,5,6,11,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,5,0,0,0,0,1,4,4,0,0,11,0,1,1,5,6
San Carlos Police Department,2006,California,27063,CA04115,0,0,0,0,0,3,3,0,7,4,0,1,2,108,0,0,6,5,97,150,61,74,15,401,48,36,6,6,717,0,11,21,599,620,0,0,0,0,0,2,0,0,1,1,84,0,0,5,2,77,22,9,11,2,33,4,3,0,1,145,0,7,9,59,68,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,8,7,2,5,0,7,0,0,0,0,23,0,1,1,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Carlos Police Department,2005,California,27094,CA04115,0,0,3,0,0,3,2,1,10,2,0,2,6,109,0,1,9,8,91,105,42,53,10,419,56,46,8,2,702,0,18,31,580,611,0,0,1,1,0,4,1,0,0,3,96,0,1,7,4,84,22,6,16,0,49,7,6,1,0,179,0,12,17,78,95,0,0,1,1,0,0,0,0,0,0,9,0,0,0,0,9,3,1,2,0,7,0,0,0,0,20,0,0,1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Carlos Police Department,2004,California,27316,CA04115,0,0,0,1,0,5,4,1,7,3,0,0,4,123,0,3,5,4,111,131,55,66,10,412,49,42,4,3,728,0,12,25,592,617,1,0,3,2,1,3,1,0,0,2,109,0,3,4,1,101,31,6,22,3,48,5,5,0,0,200,0,8,15,84,99,0,0,2,2,0,0,0,0,0,0,16,0,0,0,0,16,7,2,5,0,6,1,1,0,0,32,0,0,2,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Carlos Police Department,2003,California,27450,CA04115,0,0,1,0,0,4,4,0,4,1,0,1,2,116,1,2,10,12,91,95,45,42,8,393,55,35,9,11,667,0,25,33,543,576,0,0,0,0,0,1,0,0,0,1,93,1,2,10,11,69,26,3,23,0,90,11,11,0,0,221,0,24,25,127,152,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,3,1,0,1,0,3,0,0,0,0,9,0,2,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Carlos Police Department,2002,California,28736,CA04115,0,0,1,0,0,0,0,0,8,2,2,0,4,118,1,3,15,3,96,112,39,60,13,405,31,25,2,4,674,0,22,30,548,578,0,0,0,0,0,4,1,0,0,3,96,0,2,9,2,83,20,2,18,0,49,6,6,0,0,175,0,13,17,75,92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,4,0,0,0,0,7,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,6,0,0,0,6,6
San Carlos Police Department,2001,California,28233,CA04115,0,0,1,1,0,3,2,1,8,3,1,0,4,157,1,1,13,18,124,87,31,49,7,401,40,32,5,3,697,0,33,45,528,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,1,2,3
San Carlos Police Department,2000,California,27718,CA04115,0,0,1,0,0,2,2,0,10,4,3,1,2,137,0,2,14,15,106,67,29,35,3,370,53,44,3,6,639,0,31,43,490,533,0,0,2,2,0,3,1,0,0,2,87,0,2,9,9,67,18,6,12,0,59,10,10,0,0,179,0,20,25,87,112,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,1,0,1,0,5,1,1,0,0,12,0,0,0,7,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1,2
