agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
St. Cloud Police Department,2023,Minnesota,69922,MN07304,0,0,0,3,0,35,34,1,18,2,0,4,12,888,45,57,53,29,704,159,53,104,2,2104,161,154,1,6,3368,0,184,240,2424,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Cloud Police Department,2022,Minnesota,68925,MN07304,0,0,0,2,2,51,51,0,37,18,4,2,13,813,74,61,52,39,587,243,84,158,1,2476,240,222,2,16,3864,0,226,316,2959,3275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Cloud Police Department,2021,Minnesota,68756,MN07304,0,0,0,5,1,54,53,1,50,16,5,9,20,1007,86,74,82,43,722,231,80,148,3,2095,228,208,2,18,3671,0,285,394,2554,2948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Cloud Police Department,2020,Minnesota,68751,MN07304,0,0,0,1,0,46,46,0,57,20,3,8,26,583,24,38,44,36,441,267,146,115,6,2427,216,177,11,28,3597,0,142,246,2910,3156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Cloud Police Department,2019,Minnesota,68311,MN07304,0,0,0,0,0,73,72,1,50,13,7,14,16,670,14,48,63,50,495,225,105,115,5,2044,174,159,3,12,3236,0,175,298,2443,2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Cloud Police Department,2018,Minnesota,68282,MN07304,0,0,0,1,0,56,54,2,49,9,7,20,13,672,13,31,65,47,516,297,143,146,8,2089,189,161,3,25,3353,0,156,262,2575,2837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Cloud Police Department,2017,Minnesota,67911,MN07304,0,0,0,3,1,62,61,1,49,21,5,12,11,658,15,36,57,34,516,330,147,176,7,2278,181,157,6,18,3562,0,142,256,2789,3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Cloud Police Department,2016,Minnesota,67341,MN07304,0,0,0,1,1,68,68,0,72,23,11,20,18,698,12,39,62,39,546,329,138,182,9,2327,124,101,4,19,3620,0,152,293,2780,3073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Cloud Police Department,2015,Minnesota,66498,MN07304,0,0,0,4,0,55,54,1,57,7,3,31,16,682,10,19,54,49,550,399,152,223,24,2736,124,103,8,13,4057,0,132,248,3259,3507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Cloud Police Department,2014,Minnesota,66366,MN07304,0,0,0,0,0,47,46,1,53,16,6,21,10,649,20,28,61,52,488,382,164,204,14,1973,155,127,6,22,3259,0,161,261,2510,2771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
