agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Weslacountypolice Department,2023,Texas,43072,TX10814,0,0,0,0,0,22,22,0,35,3,5,5,22,1027,30,30,43,7,917,129,61,63,5,1489,95,87,8,0,2797,0,110,167,1713,1880,0,0,8,8,0,15,0,1,2,12,351,6,14,12,1,318,17,7,10,0,269,11,10,1,0,671,0,33,56,297,353,0,0,1,1,0,1,0,0,0,1,56,0,2,1,0,53,5,2,3,0,31,7,7,0,0,101,0,3,5,43,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weslacountypolice Department,2022,Texas,41478,TX10814,0,0,0,1,0,27,26,1,26,3,3,9,11,916,19,33,37,6,821,127,57,59,11,1107,33,31,1,1,2237,0,95,149,1267,1416,1,0,4,4,0,8,1,1,2,4,341,6,24,19,5,287,10,7,3,0,163,2,2,0,0,529,0,54,67,175,242,0,0,0,0,0,0,0,0,0,0,45,1,3,3,1,37,0,0,0,0,19,1,1,0,0,65,0,8,8,20,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weslacountypolice Department,2021,Texas,43954,TX10814,0,0,0,1,0,45,43,2,32,6,3,4,19,948,33,39,38,9,829,131,62,65,4,1005,32,27,4,1,2194,0,119,197,1168,1365,1,0,18,18,0,16,3,2,4,7,392,18,30,22,3,319,19,11,8,0,169,6,6,0,0,621,0,73,108,194,302,1,0,3,3,0,2,1,0,0,1,32,0,2,1,0,29,1,1,0,0,24,0,0,0,0,63,0,3,9,25,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weslacountypolice Department,2020,Texas,42184,TX10814,0,0,9,1,0,28,28,0,28,6,0,4,18,843,13,28,32,6,764,142,73,69,0,1170,38,21,9,8,2250,0,79,136,1350,1486,2,0,16,16,0,9,4,0,1,4,253,7,17,14,3,212,16,10,6,0,183,12,7,1,4,491,0,41,68,211,279,0,0,5,5,0,0,0,0,0,0,28,0,2,3,0,23,1,0,1,0,23,4,0,0,4,61,0,5,10,28,38,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,7,2,2,0,0,14,0,0,1,9,10
Weslacountypolice Department,2019,Texas,41729,TX10814,0,0,15,2,0,33,33,0,29,12,3,4,10,853,17,30,34,10,762,161,93,67,1,1313,54,20,19,15,2445,0,91,155,1528,1683,1,0,8,8,0,13,8,1,0,4,270,8,15,18,3,226,18,9,9,0,230,16,5,2,9,556,0,44,66,264,330,0,0,0,0,0,0,0,0,0,0,48,1,4,4,1,38,2,2,0,0,20,9,0,0,9,79,0,10,10,31,41,0,0,9,9,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,8,2,1,1,0,22,0,0,9,11,20
Weslacountypolice Department,2018,Texas,40856,TX10814,0,0,12,0,0,29,27,2,42,7,9,5,21,762,17,28,34,12,671,162,90,72,0,1404,29,13,15,1,2428,0,91,162,1595,1757,0,0,9,9,0,16,3,5,2,6,214,11,10,12,0,181,17,12,5,0,306,5,2,2,1,567,0,33,58,328,386,0,0,2,2,0,3,1,1,1,0,31,0,2,0,0,29,2,2,0,0,43,2,0,1,1,83,0,2,7,47,54,1,0,1,1,0,0,0,0,0,0,4,1,0,0,0,3,2,0,2,0,15,2,1,1,0,25,0,1,3,19,22
Weslacountypolice Department,2017,Texas,40554,TX10814,0,0,11,0,0,24,22,2,26,3,7,5,11,766,20,32,31,14,669,146,92,52,2,1434,50,23,20,7,2446,0,97,147,1630,1777,0,0,13,12,1,14,2,4,4,4,232,8,24,15,6,179,30,19,11,0,265,6,5,0,1,560,0,53,80,301,381,0,0,4,3,1,1,0,0,1,0,56,0,4,3,1,48,5,2,3,0,37,1,1,0,0,104,0,8,13,43,56,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,1,0,1,0,5,2,2,0,0,11,0,1,1,8,9
Weslacountypolice Department,2016,Texas,39987,TX10814,0,0,11,1,0,24,19,5,41,6,5,4,26,819,24,29,39,14,713,267,166,89,12,1607,63,28,29,6,2822,0,106,172,1937,2109,1,0,5,3,2,25,5,3,1,16,262,15,18,24,9,196,41,27,14,0,340,10,7,3,0,684,0,66,97,391,488,0,0,0,0,0,2,0,0,0,2,48,0,3,1,1,43,10,6,4,0,33,1,1,0,0,94,0,5,7,44,51,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,5,0,0,1,4,5
Weslacountypolice Department,2015,Texas,38109,TX10814,0,0,7,1,0,16,13,3,44,9,8,2,25,593,19,10,27,60,477,308,181,118,9,1734,57,20,33,4,2753,0,116,177,2099,2276,1,0,7,7,0,13,3,4,1,5,147,8,4,14,23,98,24,16,7,1,278,4,2,2,0,474,0,49,70,306,376,0,0,0,0,0,1,0,1,0,0,14,1,1,0,1,11,1,0,1,0,26,0,0,0,0,42,0,3,4,27,31,0,0,1,1,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,11,1,1,0,0,26,0,0,1,12,13
Weslacountypolice Department,2014,Texas,37458,TX10814,0,0,0,1,0,18,18,0,55,13,7,13,22,787,13,38,121,206,409,467,262,188,17,2117,69,68,1,0,3514,0,378,452,2653,3105,2,0,9,9,0,21,6,4,4,7,354,4,18,52,98,182,47,22,23,2,488,12,12,0,0,933,0,172,204,547,751,0,0,1,1,0,3,1,1,0,1,77,0,5,10,22,40,10,4,6,0,105,8,8,0,0,204,0,37,41,123,164,0,0,0,0,0,1,0,0,0,1,13,0,1,3,4,5,3,0,2,1,20,1,1,0,0,38,0,8,9,24,33
