agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Sp: Benzie County,2017,Michigan,0,MI10010,0,0,0,0,0,2,2,0,0,0,0,0,0,25,0,6,1,4,14,1,1,0,0,5,1,1,0,0,34,11,0,0,2,2,0,0,0,0,0,0,17,0,6,0,3,8,1,1,0,0,3,1,1,0,0,24,9,0,0,1,1,0,0,0,0,0,0,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Benzie County,2016,Michigan,0,MI10010,0,0,0,0,0,4,4,0,0,0,0,0,0,9,0,0,0,0,9,2,2,0,0,6,0,0,0,0,21,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,7,1,1,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Benzie County,2015,Michigan,0,MI10010,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,5,0,0,0,0,8,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Benzie County,2014,Michigan,0,MI10010,0,0,0,0,0,2,2,0,0,0,0,0,0,8,2,0,0,0,6,1,1,0,0,4,0,0,0,0,15,2,0,0,2,2,0,0,0,0,0,0,7,2,0,0,1,4,0,0,0,0,2,0,0,0,0,11,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Benzie County,2013,Michigan,0,MI10010,0,0,0,1,0,3,3,0,0,0,0,0,0,11,0,0,1,1,9,5,5,0,0,4,0,0,0,0,24,2,1,0,1,1,0,0,0,0,0,0,11,0,0,1,0,10,2,2,0,0,1,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Benzie County,2012,Michigan,0,MI10010,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,8,4,4,0,0,8,0,0,0,0,21,1,0,0,1,1,0,0,0,0,0,0,9,1,0,0,0,8,0,0,0,0,1,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Benzie County,2011,Michigan,0,MI10010,0,0,0,0,0,4,4,0,0,0,0,0,0,20,0,2,1,0,17,7,7,0,0,20,0,0,0,0,51,3,0,0,3,3,0,0,0,0,0,0,17,0,2,2,0,13,0,0,0,0,4,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Benzie County,2010,Michigan,0,MI10010,0,0,0,0,0,1,1,0,0,0,0,0,0,32,0,0,1,2,29,11,10,1,0,33,1,1,0,0,78,3,0,0,1,1,0,0,0,0,0,0,22,1,0,0,1,20,1,1,0,0,4,1,1,0,0,29,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Benzie County,2009,Michigan,0,MI10010,0,0,0,0,0,2,2,0,0,0,0,0,0,18,1,1,0,1,15,15,14,1,0,38,0,0,0,0,73,3,0,0,2,2,0,0,0,0,0,0,11,0,1,0,0,10,2,1,1,0,7,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Benzie County,2008,Michigan,0,MI10010,0,0,0,0,0,2,2,0,0,0,0,0,0,24,0,2,0,0,22,9,8,0,1,25,0,0,0,0,60,2,0,0,1,1,0,0,0,0,0,0,14,0,2,0,0,12,3,3,0,0,8,0,0,0,0,26,2,0,0,1,1,0,0,0,0,0,0,4,0,2,0,0,2,0,0,0,0,3,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Benzie County,2007,Michigan,0,MI10010,0,0,0,0,0,1,1,0,0,0,0,0,0,30,2,0,1,1,26,8,8,0,0,29,3,2,1,0,71,4,0,0,1,1,0,0,0,0,0,0,22,2,0,1,1,18,0,0,0,0,5,2,2,0,0,30,4,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Benzie County,2006,Michigan,0,MI10010,0,0,0,0,0,4,4,0,0,0,0,0,0,30,2,0,1,1,26,12,12,0,0,25,2,2,0,0,73,4,0,0,1,1,0,0,0,0,0,0,22,2,0,1,1,18,0,0,0,0,5,2,2,0,0,30,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Benzie County,2005,Michigan,0,MI10010,0,0,0,0,0,3,3,0,0,0,0,0,0,22,0,0,1,2,19,8,8,0,0,41,3,3,0,0,77,3,0,0,3,3,0,0,0,0,0,0,18,0,0,1,2,15,1,1,0,0,11,0,0,0,0,33,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Benzie County,2004,Michigan,0,MI10010,0,0,0,0,0,7,5,2,0,0,0,0,0,27,0,1,0,1,25,9,8,0,1,28,5,4,1,0,76,2,0,0,2,2,0,0,0,0,0,0,17,0,0,0,1,16,3,3,0,0,7,2,2,0,0,31,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,2,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Benzie County,2003,Michigan,0,MI10010,0,0,0,0,0,6,6,0,0,0,0,0,0,21,4,0,2,0,15,15,14,1,0,32,4,3,1,0,78,6,0,0,3,3,0,0,0,0,0,0,17,4,0,2,0,11,1,1,0,0,7,1,1,0,0,29,6,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Benzie County,2002,Michigan,0,MI10010,0,0,0,0,0,4,4,0,0,0,0,0,0,17,2,0,0,0,15,10,10,0,0,22,2,2,0,0,55,2,0,0,1,1,0,0,0,0,0,0,11,2,0,0,0,9,3,3,0,0,2,1,1,0,0,18,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Benzie County,2001,Michigan,0,MI10010,0,0,0,0,0,1,1,0,0,0,0,0,0,22,1,2,0,0,19,9,8,1,0,28,2,1,1,0,62,3,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,9,2,2,0,0,8,1,1,0,0,21,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,4,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Benzie County,2000,Michigan,0,MI10010,0,0,0,0,0,3,3,0,0,0,0,0,0,25,0,0,2,1,22,8,8,0,0,23,1,1,0,0,60,3,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Benzie County,1999,Michigan,0,MI10010,0,0,0,0,0,5,5,0,0,0,0,0,0,14,0,0,1,0,13,6,6,0,0,9,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Benzie County,1998,Michigan,0,MI10010,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,6,0,0,0,0,12,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Benzie County,1997,Michigan,0,MI10010,0,0,0,0,0,3,3,0,0,0,0,0,0,10,0,2,0,0,8,1,1,0,0,5,0,0,0,0,19,2,0,0,1,1,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
Sp: Benzie County,1996,Michigan,0,MI10010,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,1,6,3,3,0,0,12,1,1,0,0,24,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Sp: Benzie County,1995,Michigan,0,MI10010,0,0,0,0,0,2,2,0,0,0,0,0,0,13,1,0,0,0,12,2,2,0,0,5,1,1,0,0,23,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0
Sp: Benzie County,1994,Michigan,0,MI10010,0,0,0,0,0,2,2,0,0,0,0,0,0,12,0,1,0,0,11,2,2,0,0,8,2,2,0,0,26,1,0,0,1,1,0,0,0,0,0,0,4,0,1,0,0,3,0,0,0,0,0,2,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,2,0,0,0,0,0,4,0
Sp: Benzie County,1993,Michigan,0,MI10010,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,2,2,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0
