agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Canton Police Department,2023,Georgia,37067,GA02801,0,0,0,0,0,3,3,0,3,0,1,1,1,217,12,5,21,13,166,18,11,7,0,247,18,15,0,3,506,0,51,57,283,340,0,0,1,1,0,0,0,0,0,0,137,8,5,16,5,103,3,1,2,0,107,4,3,0,1,252,0,34,35,114,149,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,4,1,1,0,0,13,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2022,Georgia,35813,GA02801,0,0,0,1,0,6,6,0,2,1,0,1,0,150,13,2,9,0,126,7,4,3,0,132,16,14,1,1,314,0,24,33,155,188,1,0,2,2,0,0,0,0,0,0,73,6,2,7,0,58,2,2,0,0,44,2,1,1,0,124,0,15,18,48,66,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,1,0,0,1,0,0,0,0,6,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2021,Georgia,33386,GA02801,0,0,0,1,0,4,4,0,2,2,0,0,0,257,14,4,7,9,223,13,7,6,0,281,21,21,0,0,579,0,34,41,315,356,1,0,2,2,0,1,1,0,0,0,127,8,6,7,4,102,4,2,2,0,133,7,7,0,0,275,0,25,29,144,173,0,0,0,0,0,1,1,0,0,0,17,0,1,0,0,16,0,0,0,0,4,2,2,0,0,24,0,1,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2020,Georgia,31416,GA02801,0,0,0,1,0,12,11,1,4,2,0,0,2,423,16,16,15,10,366,14,7,7,0,267,27,26,0,1,748,0,57,74,308,382,1,0,3,3,0,1,0,0,0,1,212,14,11,10,7,170,4,3,1,0,104,7,7,0,0,332,0,42,47,115,162,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,1,1,0,0,6,0,0,0,0,27,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2019,Georgia,,GA02801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canton Police Department,2018,Georgia,28685,GA02801,0,0,0,0,0,4,4,0,6,3,0,0,3,201,6,4,8,6,177,39,15,22,2,596,33,32,0,1,879,0,24,34,668,702,0,0,0,0,0,0,0,0,0,0,87,0,2,2,4,79,4,1,3,0,238,5,5,0,0,334,0,8,8,247,255,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,8,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,1,1,0,1
Canton Police Department,2017,Georgia,26897,GA02801,0,0,0,2,0,10,10,0,15,6,1,1,7,260,11,12,7,10,220,69,22,39,8,599,30,30,0,0,985,0,40,67,698,765,0,0,0,0,0,6,3,0,0,3,128,7,11,5,10,95,6,2,4,0,269,8,8,0,0,417,0,33,39,283,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12,1,1,0,0,14,0,0,0,14,14,0,0,2,2,0,1,0,0,0,1,3,0,0,0,0,3,0,0,0,0,5,2,2,0,0,13,0,0,3,7,10
Canton Police Department,2016,Georgia,25985,GA02801,0,0,0,3,0,14,14,0,13,2,0,1,10,263,3,12,10,10,228,51,15,27,9,523,16,14,0,2,883,0,35,65,590,655,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,4,2,2,0,0,13,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Canton Police Department,2015,Georgia,25259,GA02801,0,0,0,0,0,9,9,0,6,2,0,0,4,190,5,5,4,8,168,33,14,13,6,387,23,19,0,4,648,0,22,37,443,480,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,9,1,1,0,0,14,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2014,Georgia,24449,GA02801,0,0,0,0,0,2,2,0,9,2,1,0,6,188,0,8,8,8,164,72,20,45,7,408,27,26,0,1,706,0,24,35,507,542,0,0,0,0,0,0,0,0,0,0,27,0,1,2,1,23,5,1,3,1,20,0,0,0,0,52,0,4,4,25,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
