agency,year,state,population,ORI,act_all_crimes,clr_all_crimes,clr_18_all_crimes,unfound_all_crimes,act_aggravated_assault,tot_clr_aggravated_assault,clr_18_aggravated_assault,unfound_aggravated_assault,act_assault_total,tot_clr_assault_total,clr_18_assault_total,unfound_assault_total,act_gun_assault,tot_clr_gun_assault,clr_18_gun_assault,unfound_gun_assault,act_knife_assault,tot_clr_knife_assault,clr_18_knife_assault,unfound_knife_assault,act_other_weapon_assault,tot_clr_other_weapon_assault,clr_18_other_weapon_assault,unfound_other_weapon_assault,act_simple_assault,tot_clr_simple_assault,clr_18_simple_assault,unfound_simple_assault,act_hand_feet_assault,tot_clr_hand_feet_assault,clr_18_hand_feet_assault,unfound_hand_feet_assault,act_burglary_total,tot_clr_burglary_total,clr_18_burglary_total,unfound_burglary_total,act_attempted_burglary,tot_clr_attempted_burglary,clr_18_attempted_burglary,unfound_attempted_burglary,act_burg_force_entry,tot_clr_burg_force_entry,clr_18_burg_force_entry,unfound_burg_force_entry,act_burg_no_force_entry,tot_clr_burg_no_force_entry,clr_18_burg_no_force_entry,unfound_burg_no_force_entry,act_mtr_vhc_theft_total,tot_clr_mtr_vhc_theft_total,clr_18_mtr_vhc_theft_total,unfound_mtr_vhc_theft_total,act_manslaughter,tot_clr_manslaughter,clr_18_manslaughter,unfound_manslaughter,act_murder,tot_clr_murder,clr_18_murder,unfound_murder,officers_assaulted,officers_killed_by_accident,officers_killed_by_felony,act_rape_total,tot_clr_rape_total,clr_18_rape_total,unfound_rape_total,act_attempted_rape,tot_clr_attempted_rape,clr_18_attempted_rape,unfound_attempted_rape,act_force_rape,tot_clr_force_rape,clr_18_force_rape,unfound_force_rape,act_robbery_total,tot_clr_robbery_total,clr_18_robbery_total,unfound_robbery_total,act_gun_robbery,tot_clr_gun_robbery,clr_18_gun_robbery,unfound_gun_robbery,act_knife_robbery,tot_clr_knife_robbery,clr_18_knife_robbery,unfound_knife_robbery,act_other_weapon_robbery,tot_clr_other_weapon_robbery,clr_18_other_weapon_robbery,unfound_other_weapon_robbery,act_strong_arm_robbery,tot_clr_strong_arm_robbery,clr_18_strong_arm_robbery,unfound_strong_arm_robbery,act_theft_total,tot_clr_theft_total,clr_18_theft_total,unfound_theft_total,act_auto_theft,tot_clr_auto_theft,clr_18_auto_theft,unfound_auto_theft,act_other_vhc_theft,tot_clr_other_vhc_theft,clr_18_other_vhc_theft,unfound_other_vhc_theft,act_truck_bus_theft,tot_clr_truck_bus_theft,clr_18_truck_bus_theft,unfound_truck_bus_theft
Sp: Hart County,1995,Kentucky,0,KY050SP,82,39,2,0,5,4,0,0,30,24,2,0,1,0,0,0,1,1,0,0,3,3,0,0,25,20,2,0,0,0,0,0,22,4,0,0,0,0,0,0,16,2,0,0,6,2,0,0,7,0,0,0,0,0,0,0,2,2,0,0,10,0,0,4,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,0,6,0,0,0,1,0,0,0,0,0,0,0
Sp: Hart County,1994,Kentucky,0,KY050SP,49,19,1,1,8,6,0,0,9,7,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,5,0,0,19,4,0,0,0,0,0,0,14,2,0,0,5,2,0,0,4,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,1,0,3,1,0,1,0,0,0,0,1,0,0,0
Sp: Hart County,1993,Kentucky,0,KY050SP,94,25,1,1,10,5,0,0,20,13,0,0,5,1,0,0,0,0,0,0,0,0,0,0,10,8,0,0,5,4,0,0,44,3,0,0,1,0,0,0,36,2,0,0,7,1,0,0,6,4,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,3,3,1,1,1,0,0,0,2,1,0,0
Sp: Hart County,1992,Kentucky,0,KY050SP,102,43,0,0,12,10,0,0,16,11,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,9,9,0,0,42,5,0,0,1,0,0,0,32,4,0,0,9,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sp: Hart County,1991,Kentucky,0,KY050SP,111,38,2,0,22,18,1,0,31,25,1,0,8,7,0,0,2,2,0,0,5,4,1,0,9,7,0,0,7,5,0,0,41,5,1,0,2,1,0,0,31,3,1,0,8,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,1,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sp: Hart County,1990,Kentucky,0,KY050SP,89,22,4,0,6,2,0,0,21,15,3,0,3,1,0,0,0,0,0,0,0,0,0,0,15,13,3,0,2,1,0,0,42,0,0,0,0,0,0,0,25,0,0,0,6,0,0,0,4,1,1,0,0,0,0,0,2,2,0,0,2,0,0,5,2,0,0,0,0,0,0,4,2,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,1,0,0,0,0,0,0,0,2,1,1,0
Sp: Hart County,1989,Kentucky,0,KY050SP,76,14,3,0,10,7,3,0,15,8,3,0,4,3,0,0,0,0,0,0,4,4,3,0,5,1,0,0,2,0,0,0,36,1,0,0,0,0,0,0,28,1,0,0,8,0,0,0,4,0,0,0,0,0,0,0,2,1,0,0,2,0,0,3,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0
Sp: Hart County,1986,Kentucky,0,KY050SP,67,10,2,0,5,1,0,0,5,1,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43,3,1,0,2,0,0,0,27,2,0,0,14,1,1,0,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,0,4,1,0,0,1,0,0,0,0,0,0,0
Sp: Hart County,1985,Kentucky,0,KY050SP,94,12,1,0,3,3,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,56,2,0,0,0,0,0,0,44,2,0,0,12,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,4,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,3,1,0,3,1,0,0,1,0,0,0,2,0,0,0
Sp: Hart County,1984,Kentucky,0,KY050SP,63,11,1,1,4,3,0,0,4,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,35,3,0,0,1,0,0,0,26,3,0,0,8,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,6,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11,2,0,0,3,0,0,0,0,0,0,0,2,1,0,0
Sp: Hart County,1983,Kentucky,0,KY050SP,115,27,7,0,15,9,2,0,15,9,2,0,6,4,0,0,4,4,2,0,4,1,0,0,0,0,0,0,1,0,0,0,65,7,2,0,2,0,0,0,55,4,1,0,8,3,1,0,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,3,0,1,0,0,0,1,0,0,0,2,0,0,0
Sp: Hart County,1982,Kentucky,0,KY050SP,77,7,1,0,8,4,0,0,8,4,0,0,2,2,0,0,3,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,38,1,1,0,1,0,0,0,33,1,1,0,4,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,5,0,0,0,0,0,0,0,2,0,0,0
Sp: Hart County,1981,Kentucky,0,KY050SP,109,17,1,0,8,6,1,0,9,6,1,0,4,3,1,0,2,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,66,3,0,0,0,0,0,0,58,2,0,0,8,1,0,0,2,0,0,0,1,1,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0
