agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Hillsborough County Sheriff's Office,2020,Florida,1022128,FL02900,0,0,181,37,2,248,245,3,262,161,20,9,72,8221,590,309,305,127,6890,1191,669,468,54,6610,927,454,162,311,17498,0,1331,1878,8728,10606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sheriff's Office,2019,Florida,987155,FL02900,0,0,198,32,3,248,247,1,278,144,22,7,105,7909,435,316,290,153,6715,1460,733,666,61,8948,945,498,161,286,19823,0,1194,1752,11353,13105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sheriff's Office,2018,Florida,,FL02900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough County Sheriff's Office,2017,Florida,955469,FL02900,0,0,173,24,1,212,209,3,351,202,19,9,121,8626,500,383,378,189,7176,2496,1319,1090,87,10091,1164,684,146,334,22965,0,1450,2037,13751,15788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sheriff's Office,2016,Florida,936298,FL02900,0,0,161,27,0,173,173,0,352,203,21,18,110,7909,471,362,365,176,6535,2600,1425,1086,89,9972,1186,717,188,281,22219,0,1374,1926,13758,15684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sheriff's Office,2015,Florida,917636,FL02900,0,0,179,33,1,194,194,0,371,199,36,11,125,7697,422,373,304,334,6264,3127,1759,1267,101,11342,1052,631,163,258,23817,0,1433,2031,15521,17552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sheriff's Office,2014,Florida,898030,FL02900,0,0,179,22,1,154,154,0,444,247,30,17,150,7036,336,314,325,342,5719,3504,2089,1282,133,11592,1053,671,161,221,23806,0,1317,1937,16149,18086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sheriff's Office,2013,Florida,884724,FL02900,0,0,154,33,3,165,165,0,472,263,44,12,153,7583,369,326,288,337,6263,4080,2510,1434,136,11840,944,494,188,262,25120,0,1320,1990,16864,18854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sheriff's Office,2012,Florida,872350,FL02900,0,0,23,28,0,116,115,1,495,266,41,25,163,8751,320,337,388,468,7238,4143,2563,1471,109,12707,1053,568,199,286,27293,0,1513,2152,17903,20055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sheriff's Office,2011,Florida,845625,FL02900,0,0,21,28,2,133,129,4,530,238,51,41,200,8847,95,217,459,668,7408,5104,2945,2073,86,13190,1193,558,297,338,29027,0,1439,2130,19487,21617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sheriff's Office,2010,Florida,834255,FL02900,0,1,51,36,1,142,142,0,700,334,51,50,265,9586,381,441,619,817,7328,5863,3503,2198,162,15099,1480,694,421,365,32907,0,2258,3136,22442,25578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sheriff's Office,2009,Florida,790767,FL02900,0,0,125,34,5,166,164,2,978,437,85,80,376,10486,441,495,841,938,7771,7515,4579,2768,168,17141,1981,996,489,496,38306,0,2715,3893,26637,30530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sheriff's Office,2008,Florida,791838,FL02900,0,0,142,46,5,241,236,5,1089,500,80,95,414,12190,596,686,1120,1149,8639,7505,4544,2828,133,19144,2464,1257,640,567,42684,0,3551,4927,29113,34040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sheriff's Office,2007,Florida,779640,FL02900,1,0,348,35,9,232,225,7,1302,565,130,160,447,13057,585,868,1095,682,9827,6742,4415,1969,358,19817,3207,2076,609,522,44401,0,3230,4799,29766,34565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sheriff's Office,2006,Florida,765430,FL02900,0,0,410,30,14,207,200,7,1095,452,108,161,374,13934,599,615,1940,461,10319,6507,4554,1538,415,20494,3548,2656,463,429,45829,0,3615,4947,30549,35496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sheriff's Office,2005,Florida,743297,FL02900,0,0,353,23,1,272,265,7,895,302,77,116,400,13977,581,636,2042,542,10176,5965,5036,629,300,19072,3052,2304,383,365,43257,0,3801,4991,28089,33080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sheriff's Office,2004,Florida,718396,FL02900,0,1,400,27,2,253,249,4,1000,410,74,99,417,13310,419,583,1913,645,9750,6320,5514,456,350,19643,3485,2696,359,430,44040,0,3560,4840,29448,34288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sheriff's Office,2003,Florida,698367,FL02900,1,0,407,29,0,313,304,9,1077,434,80,170,393,14167,556,626,2254,660,10071,6677,5424,829,424,21417,3882,3120,358,404,47562,0,4096,5515,31976,37491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sheriff's Office,2002,Florida,674144,FL02900,0,0,429,31,2,268,253,15,1053,483,68,185,317,13636,489,586,1962,660,9939,6556,4769,1242,545,20828,4275,3379,491,405,46649,0,3697,5049,31659,36708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sheriff's Office,2001,Florida,661373,FL02900,0,0,394,21,1,232,227,5,865,408,64,85,308,12766,443,584,1832,560,9347,5987,4609,980,398,20109,4125,3099,730,296,44106,0,3419,4537,30221,34758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sheriff's Office,2000,Florida,644668,FL02900,0,0,390,36,1,314,299,15,828,344,66,107,311,12767,452,561,1726,498,9530,5443,5128,0,315,19480,3978,2934,724,320,42847,0,3237,4415,28901,33316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sheriff's Office,1999,Florida,599056,FL02900,0,0,268,32,2,283,271,12,963,383,61,148,371,11886,456,496,1503,517,8914,6088,5812,0,276,23533,3929,2796,836,297,46716,0,2972,4250,33550,37800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sheriff's Office,1998,Florida,585456,FL02900,0,0,229,35,2,261,246,15,858,335,61,99,363,11893,507,477,1458,470,8981,6149,5568,336,245,21718,3594,2328,929,337,44510,0,2912,4066,31461,35527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sheriff's Office,1997,Florida,577030,FL02900,0,0,252,26,0,222,194,28,1024,365,71,120,468,12078,511,518,1372,361,9316,5959,4678,942,339,22184,3239,2050,878,311,44732,0,2762,4034,31382,35416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough County Sheriff's Office,1996,Florida,567028,FL02900,0,0,0,28,0,217,202,15,1041,327,61,125,528,12093,570,601,1369,476,9077,7305,6013,851,441,23223,3526,2264,969,293,47433,0,3016,4302,34054,38356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
