agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Geneva-On-The-Lake Police Department,2019,Ohio,1200,OH00405,0,0,0,0,0,1,1,0,0,0,0,0,0,25,0,1,8,1,15,8,6,2,0,10,0,0,0,0,44,0,10,11,18,29,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,6,1,0,1,0,2,0,0,0,0,12,0,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geneva-On-The-Lake Police Department,2018,Ohio,1202,OH00405,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,4,4,0,28,8,4,3,1,23,2,2,0,0,69,0,8,8,33,41,0,0,0,0,0,0,0,0,0,0,23,0,4,3,0,16,1,0,1,0,4,1,1,0,0,29,0,7,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geneva-On-The-Lake Police Department,2017,Ohio,1199,OH00405,0,0,0,0,0,3,3,0,1,0,0,1,0,42,0,1,2,0,39,9,4,4,1,24,2,2,0,0,81,0,3,7,35,42,0,0,1,1,0,1,0,0,1,0,23,0,1,0,0,22,0,0,0,0,3,0,0,0,0,28,0,1,3,3,6,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geneva-On-The-Lake Police Department,2016,Ohio,1207,OH00405,0,0,0,1,0,2,2,0,0,0,0,0,0,32,0,1,2,1,28,9,6,2,1,17,1,1,0,0,62,0,4,7,27,34,1,0,0,0,0,0,0,0,0,0,19,0,1,2,1,15,5,5,0,0,4,0,0,0,0,29,0,4,5,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geneva-On-The-Lake Police Department,2015,Ohio,1212,OH00405,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,2,2,35,6,1,3,2,18,0,0,0,0,63,0,4,4,24,28,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,5,0,0,0,0,27,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geneva-On-The-Lake Police Department,2014,Ohio,1220,OH00405,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,5,0,0,39,7,3,1,3,11,0,0,0,0,62,0,5,5,18,23,0,0,0,0,0,0,0,0,0,0,24,0,2,0,0,22,2,0,1,1,5,0,0,0,0,31,0,2,2,7,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geneva-On-The-Lake Police Department,2013,Ohio,,OH00405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geneva-On-The-Lake Police Department,2012,Ohio,1286,OH00405,0,0,0,0,0,2,1,1,0,0,0,0,0,64,1,1,0,1,61,6,2,4,0,7,2,2,0,0,81,0,3,5,15,20,0,0,0,0,0,0,0,0,0,0,44,0,0,0,1,43,0,0,0,0,3,1,1,0,0,48,0,1,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geneva-On-The-Lake Police Department,2011,Ohio,1289,OH00405,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41,5,4,0,1,10,1,1,0,0,57,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29,3,3,0,0,0,1,1,0,0,33,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geneva-On-The-Lake Police Department,2010,Ohio,1288,OH00405,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,1,0,0,51,8,7,1,0,15,1,1,0,0,76,0,1,1,24,25,0,0,0,0,0,0,0,0,0,0,38,0,1,0,0,37,3,3,0,0,3,0,0,0,0,44,0,1,1,6,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,1,1,0,0,0,0,0,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
