agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Fremont County Sheriff's Office,2023,Colorado,28779,CO02200,0,0,0,1,0,9,9,0,1,1,0,0,0,163,2,1,2,8,150,15,8,7,0,133,44,38,6,0,366,0,13,24,192,216,1,0,2,2,0,1,1,0,0,0,112,2,1,1,7,101,0,0,0,0,20,8,6,2,0,144,0,11,15,28,43,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fremont County Sheriff's Office,2022,Colorado,28772,CO02200,0,0,0,3,0,13,12,1,1,0,0,1,0,161,6,5,2,2,146,30,20,9,1,112,34,18,10,6,354,0,15,32,176,208,3,0,3,2,1,1,0,0,1,0,134,6,4,2,1,121,3,0,2,1,9,4,3,1,0,157,0,13,20,16,36,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fremont County Sheriff's Office,2021,Colorado,26783,CO02200,0,0,0,1,0,12,12,0,1,0,1,0,0,163,9,0,3,2,149,48,48,0,0,102,34,17,11,6,361,0,14,28,184,212,1,0,6,6,0,0,0,0,0,0,131,7,0,2,1,121,4,4,0,0,4,4,3,1,0,150,0,10,17,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fremont County Sheriff's Office,2020,Colorado,26934,CO02200,0,0,0,1,1,16,16,0,0,0,0,0,0,154,9,3,6,5,131,51,47,4,0,98,38,15,11,12,359,0,23,40,187,227,1,1,1,1,0,0,0,0,0,0,125,8,2,4,3,108,5,4,1,0,2,3,3,0,0,138,0,17,19,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fremont County Sheriff's Office,2019,Colorado,27210,CO02200,0,0,0,1,0,9,9,0,1,0,0,0,1,117,5,4,7,8,93,51,44,7,0,110,37,14,14,9,326,0,24,35,198,233,2,0,2,2,0,0,0,0,0,0,99,5,4,5,7,78,6,4,2,0,5,4,0,3,1,118,0,21,25,15,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fremont County Sheriff's Office,2018,Colorado,27211,CO02200,0,0,0,1,0,9,9,0,2,0,0,0,2,138,11,11,7,1,108,70,56,14,0,150,43,17,10,16,413,0,30,42,263,305,0,0,0,0,0,1,0,0,0,1,117,11,9,3,0,94,9,8,1,0,13,6,2,3,1,146,0,23,24,28,52,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fremont County Sheriff's Office,2017,Colorado,26693,CO02200,0,0,0,1,0,13,13,0,0,0,0,0,0,99,14,3,10,2,70,60,49,10,1,136,28,13,5,10,337,0,29,43,224,267,1,0,6,6,0,0,0,0,0,0,88,13,3,9,1,62,5,5,0,0,15,6,3,1,2,121,0,26,33,26,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fremont County Sheriff's Office,2016,Colorado,26387,CO02200,0,0,0,0,0,1,1,0,3,0,0,0,3,128,10,8,4,2,104,62,44,18,0,128,27,12,13,2,349,0,24,28,217,245,0,0,0,0,0,1,0,0,0,1,115,7,8,3,1,96,9,7,2,0,8,7,4,3,0,140,0,19,20,24,44,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,5,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fremont County Sheriff's Office,2015,Colorado,26423,CO02200,0,0,0,0,0,5,5,0,0,0,0,0,0,100,15,1,4,0,80,50,30,20,0,113,26,3,10,13,294,0,20,25,189,214,0,0,3,3,0,0,0,0,0,0,91,13,1,4,0,73,2,1,1,0,5,2,0,2,0,103,0,18,21,9,30,0,0,3,3,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fremont County Sheriff's Office,2014,Colorado,26483,CO02200,0,0,0,1,0,6,6,0,1,1,0,0,0,117,19,5,4,0,89,52,27,25,0,119,20,5,6,9,316,0,28,36,191,227,0,0,1,1,0,1,1,0,0,0,111,19,5,4,0,83,9,7,2,0,11,2,0,2,0,135,0,28,30,22,52,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
