agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Honolulu (city And County) Police Department,2017,Hawaii,990384,HI00200,32,0,285,270,15,908,145,99,103,561,8e3,122,310,400,383,6785,3331,1493,1526,312,20540,3606,1989,215,1402,36702,1215,24,0,62,59,3,179,22,35,15,107,2842,47,118,117,124,2436,115,59,48,8,1628,41,23,2,16,4891,406,0,0,11,10,1,51,2,12,2,35,342,4,9,9,6,314,24,13,10,1,310,6,4,1,1,744,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Honolulu (city And County) Police Department,2016,Hawaii,995572,HI00200,16,0,382,367,15,836,141,78,118,499,8547,131,315,812,839,6450,3758,2168,1215,375,22488,4346,2191,701,1454,40373,2097,16,0,164,160,4,191,25,20,28,118,5099,60,155,299,307,4278,207,101,96,10,2437,145,96,19,30,8259,821,0,0,32,32,0,45,2,8,5,30,500,1,11,30,42,416,18,11,3,4,364,24,13,3,8,983,84,1,0,8,8,0,3,1,2,0,0,19,0,0,1,1,17,11,8,3,0,73,104,86,15,3,219,2
Honolulu (city And County) Police Department,2015,Hawaii,999307,HI00200,15,0,318,307,11,896,131,89,65,611,8776,103,287,407,411,7568,4284,2742,1103,439,22930,3871,1866,682,1323,41090,1208,10,0,117,113,4,216,30,28,20,138,5416,38,157,157,167,4897,258,139,108,11,3139,114,59,14,41,9270,519,0,0,20,19,1,47,2,7,3,35,496,1,6,8,26,455,25,12,11,2,574,19,8,1,10,1181,41,1,0,17,17,0,4,0,1,0,3,30,0,3,2,2,23,21,11,10,0,98,101,83,12,6,272,7
Honolulu (city And County) Police Department,2014,Hawaii,994034,HI00200,7,0,80,78,2,254,24,25,18,187,2630,34,87,117,135,2257,1526,1013,372,141,7588,1365,691,225,449,13450,373,2,0,30,30,0,69,5,6,7,51,1554,11,59,59,57,1368,73,38,33,2,1118,48,28,5,15,2894,186,0,0,7,7,0,10,0,0,3,7,181,0,4,3,14,160,2,1,1,0,233,8,2,0,6,441,21,0,0,10,10,0,1,1,0,0,0,15,0,2,1,0,12,6,4,2,0,44,19,17,2,0,95,3
Honolulu (city And County) Police Department,2013,Hawaii,NA,HI00200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honolulu (city And County) Police Department,2012,Hawaii,975875,HI00200,11,0,165,161,4,914,99,74,71,670,9566,94,349,404,399,8320,4713,3127,1182,404,21978,2754,1466,400,888,40101,1246,9,0,81,79,2,270,42,23,14,191,6464,58,222,201,175,5808,319,198,105,16,3630,118,77,16,25,10891,656,0,0,11,11,0,55,1,2,1,51,772,2,17,23,37,693,38,26,8,4,769,10,3,3,4,1655,79,2,0,5,5,0,4,2,0,0,2,165,4,3,6,4,148,34,15,15,4,181,118,107,9,2,509,17
Honolulu (city And County) Police Department,2011,Hawaii,963465,HI00200,14,0,203,185,18,821,83,58,54,626,10046,126,335,404,467,8714,5373,3629,1262,482,21987,3252,1872,510,870,41696,1332,5,0,62,57,5,118,8,11,7,92,3180,28,96,101,79,2876,134,84,46,4,1758,54,29,8,17,5311,304,0,0,8,8,0,19,0,1,1,17,322,0,7,10,11,294,12,7,4,1,392,10,5,1,4,763,28,3,0,13,13,0,4,0,1,0,3,200,1,2,6,6,185,33,15,15,3,126,93,72,16,5,472,15
Honolulu (city And County) Police Department,2010,Hawaii,953297,HI00200,19,0,218,205,13,891,93,70,83,645,9917,148,333,445,494,8497,5760,3973,1246,541,22007,3901,2336,545,1020,42713,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,10,0,0,0,0,0,0,250,0,5,5,13,227,44,32,11,1,101,113,92,13,8,520,23
Honolulu (city And County) Police Department,2009,Hawaii,907124,HI00200,14,0,243,228,15,869,100,82,73,614,10097,125,339,500,447,8686,5999,4197,1243,559,23647,3729,2325,534,870,44598,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,16,1,7,0,0,3,4,345,2,6,11,3,323,47,34,12,1,145,111,89,15,7,673,22
Honolulu (city And County) Police Department,2008,Hawaii,906349,HI00200,18,0,203,193,10,928,104,83,69,672,10470,156,332,468,470,9044,6370,4441,1371,558,21473,3938,2442,610,886,43400,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,20,0,6,0,0,0,6,193,1,5,1,4,182,39,21,15,3,175,179,135,30,14,613,11
