agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Flatonia Police Department,2023,Texas,1365,TX07508,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,2,0,2,0,7,2,0,1,1,18,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flatonia Police Department,2022,Texas,1348,TX07508,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,3,1,0,3,3,0,2,1,2,3,1,0,2,16,0,4,5,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flatonia Police Department,2021,Texas,1460,TX07508,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,6,3,1,2,0,4,2,1,0,1,16,0,1,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flatonia Police Department,2020,Texas,1436,TX07508,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,4,0,4,0,9,4,1,0,3,20,0,1,1,17,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Flatonia Police Department,2019,Texas,1471,TX07508,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,6,7,1,4,2,9,2,2,0,0,25,0,1,1,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flatonia Police Department,2018,Texas,1449,TX07508,0,0,1,1,0,1,1,0,1,0,0,0,1,7,0,0,0,0,7,3,1,2,0,5,1,1,0,0,19,0,0,3,9,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Flatonia Police Department,2017,Texas,1412,TX07508,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,7,0,1,4,1,1,0,0,14,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flatonia Police Department,2016,Texas,1404,TX07508,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,6,4,3,0,1,7,0,0,0,0,18,0,1,1,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flatonia Police Department,2015,Texas,1387,TX07508,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,3,10,6,4,0,10,2,2,0,0,31,0,6,6,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flatonia Police Department,2014,Texas,1393,TX07508,0,0,1,0,0,0,0,0,1,0,0,0,1,7,0,0,0,4,3,5,5,0,0,7,2,2,0,0,22,0,4,5,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Flatonia Police Department,2013,Texas,1398,TX07508,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,11,2,2,0,0,17,0,1,2,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flatonia Police Department,2012,Texas,1415,TX07508,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,9,5,0,4,7,0,0,0,0,19,0,1,1,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flatonia Police Department,2011,Texas,1412,TX07508,0,0,0,0,0,2,1,1,0,0,0,0,0,3,0,0,0,0,3,8,6,2,0,7,0,0,0,0,20,0,0,2,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flatonia Police Department,2010,Texas,1383,TX07508,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,7,7,0,0,12,0,0,0,0,21,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flatonia Police Department,2009,Texas,1437,TX07508,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1,11,1,1,0,0,16,0,0,0,0,30,0,2,2,17,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,2,2
Flatonia Police Department,2008,Texas,1432,TX07508,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,3,3,0,0,6,1,1,0,0,35,0,0,1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2
Flatonia Police Department,2007,Texas,1423,TX07508,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,2,3,0,2,1,13,1,1,0,0,21,0,2,2,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flatonia Police Department,2006,Texas,1461,TX07508,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,1,0,1,4,0,0,0,0,9,2,2,0,0,18,0,2,3,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flatonia Police Department,2005,Texas,1443,TX07508,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,10,5,4,1,0,7,1,0,1,0,24,0,1,1,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flatonia Police Department,2004,Texas,1445,TX07508,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,1,1,5,2,2,0,0,15,2,2,0,0,28,0,4,4,19,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Flatonia Police Department,2003,Texas,1442,TX07508,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,4,6,5,0,1,22,1,1,0,0,35,0,2,2,29,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
