agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Hempstead Police Department,2023,Texas,6545,TX23707,0,0,0,0,0,2,2,0,8,4,0,1,3,94,12,4,7,0,71,25,20,5,0,71,32,31,1,0,232,0,23,33,128,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hempstead Police Department,2022,Texas,6388,TX23707,0,0,0,1,0,5,5,0,4,2,0,0,2,74,15,3,3,4,49,13,7,6,0,85,22,18,3,1,204,0,25,35,120,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hempstead Police Department,2021,Texas,9214,TX23707,0,0,0,0,0,8,8,0,7,7,0,0,0,118,14,4,21,10,69,21,16,3,2,94,10,8,2,0,258,0,49,64,125,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hempstead Police Department,2020,Texas,8699,TX23707,0,0,0,0,0,4,4,0,9,4,1,3,1,59,17,3,12,2,25,16,9,5,2,82,12,11,1,0,182,0,34,47,110,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hempstead Police Department,2019,Texas,8426,TX23707,0,0,0,2,1,5,5,0,7,6,0,1,0,68,5,5,13,21,24,24,15,9,0,112,10,10,0,0,229,0,44,58,146,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hempstead Police Department,2018,Texas,7969,TX23707,0,0,0,0,0,3,3,0,10,5,0,1,4,128,16,3,14,42,53,44,27,17,0,151,8,6,2,0,344,0,75,88,203,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hempstead Police Department,2017,Texas,7774,TX23707,0,0,0,0,0,6,6,0,5,2,0,1,2,110,7,6,8,44,45,49,34,15,0,112,7,7,0,0,289,0,65,76,168,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hempstead Police Department,2016,Texas,7403,TX23707,0,0,3,0,0,10,10,0,9,4,0,1,4,93,3,4,12,40,34,37,27,9,1,122,4,4,0,0,275,0,59,78,163,241,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,1,2
Hempstead Police Department,2015,Texas,6941,TX23707,0,0,1,0,0,4,4,0,15,9,0,1,5,133,7,10,18,65,33,37,21,16,0,201,1,0,1,0,391,0,100,119,239,358,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
Hempstead Police Department,2014,Texas,6482,TX23707,0,0,0,0,0,6,6,0,5,2,0,1,2,135,16,6,14,21,78,97,66,30,1,121,8,3,5,0,372,0,57,68,226,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hempstead Police Department,2013,Texas,6187,TX23707,0,0,1,0,0,0,0,0,8,2,0,1,5,77,2,1,2,5,67,72,45,27,0,134,13,6,6,1,304,0,10,18,219,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hempstead Police Department,2012,Texas,5968,TX23707,0,0,1,0,0,0,0,0,4,3,0,0,1,118,2,2,4,6,104,48,24,23,1,112,11,6,4,1,293,0,14,18,171,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hempstead Police Department,2011,Texas,5891,TX23707,0,0,3,0,0,0,0,0,5,2,0,0,3,126,0,4,6,5,111,75,43,30,2,118,6,5,1,0,330,0,15,20,199,219,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hempstead Police Department,2010,Texas,5770,TX23707,0,0,0,0,0,0,0,0,7,5,0,0,2,77,2,4,4,1,66,92,46,45,1,149,8,7,1,0,333,0,11,18,249,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hempstead Police Department,2009,Texas,7763,TX23707,0,0,1,0,0,0,0,0,10,6,1,0,3,132,5,5,7,3,112,117,32,66,19,129,20,9,9,2,408,0,20,30,266,296,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1
Hempstead Police Department,2008,Texas,7599,TX23707,0,0,9,0,0,1,0,1,11,4,0,2,5,151,13,9,11,18,100,95,60,28,7,114,27,18,8,1,399,0,51,63,236,299,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,3,1,4
Hempstead Police Department,2007,Texas,7188,TX23707,0,0,7,0,0,3,3,0,13,3,0,2,8,221,5,12,14,3,187,95,78,11,6,170,36,22,13,1,538,0,34,50,301,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Hempstead Police Department,2006,Texas,6732,TX23707,0,0,1,1,0,3,3,0,6,2,0,2,2,180,6,15,6,0,153,61,53,5,3,159,21,13,6,2,431,0,27,37,241,278,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1,1
Hempstead Police Department,2005,Texas,6367,TX23707,0,0,1,0,0,1,1,0,10,5,0,2,3,109,4,4,11,2,88,79,53,26,0,126,23,10,4,9,348,0,21,32,228,260,0,0,0,0,0,1,0,0,0,1,4,0,1,1,0,2,0,0,0,0,5,3,3,0,0,13,0,2,3,8,11
Hempstead Police Department,2004,Texas,6153,TX23707,0,0,5,1,0,0,0,0,2,2,0,0,0,91,7,12,7,3,62,63,39,22,2,147,19,8,7,4,323,0,29,32,229,261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,4,1,1,2,8,0,0,1,7,8
Hempstead Police Department,2003,Texas,5780,TX23707,0,0,4,0,0,0,0,0,14,12,0,1,1,78,5,6,3,1,63,108,72,32,4,124,31,14,15,2,355,0,15,29,263,292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,0,4,0,0,0,3,3
Hempstead Police Department,2002,Texas,4900,TX23707,0,0,1,0,0,0,0,0,7,1,2,0,4,77,1,10,7,2,57,65,39,23,3,86,22,10,12,0,257,0,20,27,173,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,1,3,0,0,0,2,2
Hempstead Police Department,2001,Texas,4797,TX23707,0,0,3,0,0,0,0,0,18,7,0,5,6,88,2,2,8,3,73,59,43,15,1,93,8,7,1,0,266,0,15,33,160,193,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0,4,0,0,1,2,3
Hempstead Police Department,2000,Texas,4691,TX23707,0,0,1,1,0,1,1,0,0,0,0,0,0,76,1,5,0,4,66,49,44,5,0,157,9,3,5,1,293,0,10,12,215,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hempstead Police Department,1999,Texas,4258,TX23707,0,0,1,0,0,1,1,0,12,4,2,0,6,84,0,1,3,4,76,31,19,12,0,160,19,11,8,0,307,0,8,21,210,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hempstead Police Department,1998,Texas,4254,TX23707,0,0,1,0,0,0,0,0,7,1,2,1,3,93,0,3,4,4,82,40,27,13,0,140,36,25,10,1,316,0,11,18,216,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hempstead Police Department,1997,Texas,4058,TX23707,0,0,3,1,0,2,2,0,3,1,0,0,2,110,4,10,7,18,71,82,52,27,3,203,25,17,7,1,426,0,39,45,310,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,2
Hempstead Police Department,1996,Texas,3994,TX23707,0,0,1,0,0,6,5,1,4,1,0,1,2,111,7,6,20,2,76,58,48,10,0,254,37,25,11,1,470,0,35,45,349,394,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1,2
Hempstead Police Department,1995,Texas,3910,TX23707,0,0,0,0,0,3,3,0,9,8,0,0,1,118,10,7,6,3,92,36,24,12,0,192,13,6,7,0,371,0,26,38,241,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hempstead Police Department,1994,Texas,3863,TX23707,0,0,0,1,0,2,2,0,6,3,0,0,3,142,4,11,9,2,116,44,37,7,0,230,22,17,4,1,447,0,26,35,296,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hempstead Police Department,1993,Texas,3791,TX23707,0,0,3,3,0,3,3,0,8,4,0,1,3,106,11,5,13,12,65,47,32,15,0,233,42,28,13,1,442,0,41,55,322,377,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hempstead Police Department,1992,Texas,3690,TX23707,0,0,2,1,0,2,2,0,7,5,0,1,1,105,9,7,7,14,68,94,74,20,0,233,38,17,19,2,480,0,37,47,365,412,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,3,0,1,1,2,3
Hempstead Police Department,1991,Texas,3626,TX23707,0,0,2,0,0,3,3,0,10,5,0,0,5,115,9,6,17,31,52,91,73,18,0,247,40,24,16,0,506,0,63,76,378,454,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,4,0,1,6,5,1,0,14,0,0,0,11,11
Hempstead Police Department,1990,Texas,3551,TX23707,0,0,5,1,0,0,0,0,15,6,2,0,7,96,7,8,14,25,42,75,49,26,0,287,40,24,12,4,514,0,54,70,402,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
