agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Margate Police Department,2020,Florida,59449,FL00621,0,0,5,0,0,6,6,0,34,8,3,8,15,254,19,16,21,9,189,54,29,22,3,548,73,56,13,4,969,0,65,105,675,780,0,0,2,2,0,13,0,0,0,0,162,0,0,0,0,115,18,7,11,0,157,21,13,8,0,373,0,47,62,196,258,0,0,0,0,0,3,0,0,0,0,16,0,0,0,0,15,6,2,4,0,11,4,4,0,0,40,0,1,4,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Margate Police Department,2019,Florida,59371,FL00621,0,0,10,1,0,9,9,0,28,13,3,6,6,262,22,14,21,4,201,99,62,26,11,731,105,67,31,7,1235,0,61,99,935,1034,1,0,3,3,0,18,0,0,0,0,181,0,0,0,0,145,18,12,4,2,189,24,18,5,1,434,0,36,58,231,289,0,0,0,0,0,4,0,0,0,0,15,0,0,0,0,14,3,3,0,0,25,10,9,0,1,57,0,1,5,38,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Margate Police Department,2018,Florida,,FL00621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Margate Police Department,2017,Florida,58649,FL00621,0,0,14,0,0,4,4,0,40,19,1,7,13,315,19,15,32,9,240,188,95,60,33,735,123,94,18,11,1405,0,75,119,1046,1165,0,0,1,1,0,10,0,0,0,0,207,0,0,0,0,160,21,9,8,4,145,12,11,1,0,396,0,47,58,178,236,0,0,0,0,0,3,0,0,0,0,17,0,0,0,0,15,6,2,4,0,20,7,7,0,0,53,0,2,5,33,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Margate Police Department,2016,Florida,58030,FL00621,0,0,11,2,0,8,8,0,30,13,2,1,14,356,25,26,30,13,262,159,95,39,25,698,105,69,23,13,1358,0,94,134,962,1096,2,0,1,1,0,7,0,0,0,0,234,0,0,0,0,171,29,20,4,5,171,11,8,2,1,455,0,63,73,211,284,1,0,0,0,0,1,0,0,0,0,18,0,0,0,0,13,16,10,2,4,28,7,4,2,1,71,0,5,7,51,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Margate Police Department,2015,Florida,56740,FL00621,0,0,22,2,0,2,2,0,25,7,1,4,13,335,10,27,41,8,249,181,110,46,25,771,93,64,16,13,1409,0,86,115,1045,1160,2,0,0,0,0,10,0,0,0,0,254,0,0,0,0,183,18,9,8,1,204,11,9,2,0,499,0,71,83,233,316,0,0,0,0,0,1,0,0,0,0,26,0,0,0,0,15,5,5,0,0,25,0,0,0,0,57,0,11,12,30,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Margate Police Department,2014,Florida,55982,FL00621,0,0,11,0,0,1,1,0,37,12,3,2,20,326,9,21,47,11,238,226,119,75,32,597,78,57,5,16,1265,0,88,126,901,1027,0,0,0,0,0,12,0,0,0,0,248,0,0,0,0,183,42,22,14,6,147,8,7,0,1,457,0,65,77,197,274,0,0,0,0,0,2,0,0,0,0,22,0,0,0,0,14,5,3,1,1,26,2,2,0,0,57,0,8,10,33,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Margate Police Department,2013,Florida,55576,FL00621,0,0,2,1,0,1,1,0,35,15,2,2,16,287,19,22,33,12,201,409,258,92,59,694,57,37,11,9,1484,0,86,123,1160,1283,1,0,2,2,0,12,0,0,0,0,219,0,0,0,0,162,66,45,14,7,202,4,2,1,1,506,0,57,72,272,344,0,0,1,1,0,3,0,0,0,0,24,0,0,0,0,18,18,13,3,2,28,1,1,0,0,75,0,6,10,47,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Margate Police Department,2012,Florida,55010,FL00621,0,0,6,3,0,6,5,1,42,12,2,3,25,332,8,28,29,28,239,309,178,94,37,743,61,35,12,14,1496,0,93,144,1113,1257,3,0,5,4,1,11,0,0,0,0,248,0,0,0,0,177,47,32,9,6,282,11,8,1,2,607,0,71,90,340,430,0,0,0,0,0,1,0,0,0,0,34,0,0,0,0,28,11,8,2,1,24,1,1,0,0,71,0,6,7,36,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Margate Police Department,2011,Florida,54010,FL00621,0,0,8,1,0,5,5,0,43,10,4,2,27,386,5,21,52,16,292,364,222,89,53,826,86,61,16,9,1711,0,94,143,1276,1419,0,0,1,1,0,13,0,0,0,0,290,0,0,0,0,225,58,37,15,6,288,14,10,3,1,664,0,65,79,360,439,0,0,0,0,0,4,0,0,0,0,27,0,0,0,0,22,11,8,2,1,54,2,2,0,0,98,0,5,9,67,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
