agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Canton Police Department,2023,Ohio,69164,OH07604,0,0,0,6,0,117,117,0,78,34,5,19,20,3074,199,107,186,2,2580,567,342,223,2,2161,214,207,1,6,6217,0,494,695,2942,3637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2022,Ohio,70070,OH07604,0,0,0,10,0,154,154,0,92,35,2,11,44,3299,258,102,174,37,2728,602,359,236,7,2711,574,551,8,15,7442,0,571,827,3887,4714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2021,Ohio,69623,OH07604,0,0,0,15,0,106,106,0,131,42,9,14,66,3590,372,90,231,80,2817,802,315,475,12,2353,409,372,11,26,7406,0,773,1025,3564,4589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2020,Ohio,70124,OH07604,0,0,0,14,1,115,115,0,154,62,6,14,72,3352,337,129,213,41,2632,708,213,483,12,2350,353,319,16,18,7047,0,720,1003,3411,4414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2019,Ohio,70139,OH07604,0,0,0,6,0,135,135,0,188,76,13,24,75,3231,270,129,207,46,2579,962,273,677,12,2429,321,291,9,21,7272,0,652,981,3712,4693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2018,Ohio,70605,OH07604,0,0,0,3,0,98,98,0,189,65,7,30,87,3038,175,103,222,55,2483,970,199,763,8,2517,303,284,12,7,7118,0,555,845,3790,4635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2017,Ohio,71031,OH07604,0,0,0,16,0,100,100,0,188,68,13,26,81,3042,193,86,192,64,2507,1005,256,733,16,2491,243,216,16,11,7085,0,535,839,3739,4578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2016,Ohio,71652,OH07604,0,0,0,8,0,76,75,1,170,42,8,33,87,2774,109,118,167,59,2321,951,182,726,43,2471,239,215,13,11,6689,0,453,707,3661,4368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2015,Ohio,72111,OH07604,0,0,0,7,0,69,68,1,242,88,15,34,105,2935,141,94,214,47,2439,1194,164,974,56,2444,210,181,19,10,7101,0,496,814,3848,4662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2014,Ohio,72391,OH07604,0,0,0,7,0,91,90,1,229,101,10,29,89,2161,111,101,141,50,1758,1021,91,913,17,2657,251,219,18,14,6417,0,403,730,3929,4659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Police Department,2013,Ohio,72598,OH07604,0,0,0,11,1,72,72,0,357,148,27,24,158,2170,51,51,73,58,1937,1218,750,436,32,2597,438,425,2,11,6864,0,233,673,4253,4926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
