agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Cleveland Police Department,2023,North Carolina,874,NC08009,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,1,0,1,9,0,0,0,0,13,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Police Department,2022,North Carolina,862,NC08009,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,2,0,2,0,7,2,1,1,0,14,0,1,1,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Police Department,2021,North Carolina,877,NC08009,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,6,1,0,1,0,9,0,0,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Police Department,2020,North Carolina,874,NC08009,0,0,0,0,0,0,0,0,1,0,0,0,1,7,1,0,0,0,6,1,0,1,0,8,2,2,0,0,19,0,1,2,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Police Department,2019,North Carolina,882,NC08009,0,0,0,0,0,1,1,0,1,1,0,0,0,5,0,0,2,0,3,2,1,1,0,11,1,1,0,0,21,0,2,4,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Police Department,2018,North Carolina,876,NC08009,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,5,3,2,1,0,17,5,3,0,2,32,0,2,2,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Police Department,2017,North Carolina,879,NC08009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,4,1,16,3,3,0,0,29,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Cleveland Police Department,2016,North Carolina,874,NC08009,0,0,2,0,0,0,0,0,2,1,0,0,1,6,0,0,1,1,4,5,3,2,0,14,1,1,0,0,28,0,2,4,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Police Department,2015,North Carolina,,NC08009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cleveland Police Department,2014,North Carolina,871,NC08009,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,2,11,7,3,1,7,0,0,0,0,26,0,6,6,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,2,2
Cleveland Police Department,2013,North Carolina,870,NC08009,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,0,0,0,4,4,2,2,0,15,5,1,0,4,30,0,1,2,24,26,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1
Cleveland Police Department,2012,North Carolina,877,NC08009,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,7,3,2,2,14,0,0,0,0,25,0,3,3,21,24,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,1,1,1,2
Cleveland Police Department,2011,North Carolina,882,NC08009,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,2,5,7,3,4,0,18,1,1,0,0,35,0,4,4,26,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Cleveland Police Department,2010,North Carolina,871,NC08009,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,11,7,4,0,24,1,1,0,0,41,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cleveland Police Department,2009,North Carolina,841,NC08009,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,1,19,8,9,2,24,2,1,0,1,49,0,3,3,45,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Cleveland Police Department,2008,North Carolina,833,NC08009,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,2,17,10,6,1,40,0,0,0,0,61,0,0,2,57,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
Cleveland Police Department,2007,North Carolina,829,NC08009,0,0,0,0,0,0,0,0,1,1,0,0,0,4,2,0,0,0,2,16,13,3,0,33,4,4,0,0,58,0,2,3,53,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3,0,0,0,3,3
Cleveland Police Department,2006,North Carolina,839,NC08009,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,2,2,17,6,10,1,42,0,0,0,0,64,0,2,3,59,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2
Cleveland Police Department,2005,North Carolina,833,NC08009,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,2,5,2,2,1,92,3,2,0,1,103,0,0,1,100,101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,7,0,0,0,0,9,0,0,0,8,8
Cleveland Police Department,2004,North Carolina,827,NC08009,0,0,0,0,0,1,0,1,1,0,1,0,0,5,1,0,1,2,1,8,3,3,2,34,5,4,0,1,54,0,4,6,47,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Cleveland Police Department,2003,North Carolina,824,NC08009,0,0,0,0,0,0,0,0,2,1,0,0,1,6,1,0,3,1,1,8,5,3,0,21,0,0,0,0,37,0,5,7,29,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2
Cleveland Police Department,2002,North Carolina,835,NC08009,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,2,2,1,15,3,3,0,0,28,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Police Department,2001,North Carolina,822,NC08009,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,6,5,1,0,16,1,1,0,0,26,0,0,1,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Cleveland Police Department,2000,North Carolina,808,NC08009,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,3,5,6,4,2,0,24,1,1,0,0,41,0,5,5,31,36,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,0,0,5,0,0,1,3,4
Cleveland Police Department,1999,North Carolina,784,NC08009,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,0,0,1,4,4,2,2,0,13,4,3,1,0,28,0,2,3,21,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,1,2
Cleveland Police Department,1998,North Carolina,805,NC08009,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,1,0,10,6,3,1,13,0,0,0,0,26,0,2,3,23,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cleveland Police Department,1997,North Carolina,1142,NC08009,0,0,0,1,0,1,1,0,0,0,0,0,0,4,0,0,0,0,4,7,5,2,0,11,1,0,1,0,25,0,0,2,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Police Department,1996,North Carolina,1127,NC08009,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,1,2,0,4,10,9,1,0,21,3,3,0,0,42,0,3,4,34,38,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,3,0,0,0,1,1
Cleveland Police Department,1995,North Carolina,1108,NC08009,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,3,3,2,1,0,24,0,0,0,0,32,0,2,2,27,29,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,3,0,1,1,1,2
Cleveland Police Department,1994,North Carolina,746,NC08009,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,1,0,0,8,0,0,0,0,13,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Police Department,1993,North Carolina,733,NC08009,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,4,1,0,10,0,0,0,0,17,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
