agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Nyack Village Pd Nyack,1990,New York,6558,NY04324,0,0,5,1,0,2,1,1,14,3,1,1,9,163,0,11,21,52,79,80,38,29,13,320,41,37,1,3,621,0,84,101,441,542,1,0,1,1,0,2,1,0,0,1,121,0,8,17,31,65,4,1,3,0,51,4,4,0,0,184,0,56,60,59,119,0,0,1,1,0,0,0,0,0,0,4,0,0,1,3,0,1,0,1,0,11,0,0,0,0,17,0,4,5,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,0,10,0,0,0,10,10
Nyack Village Pd Nyack,1989,New York,6174,NY04324,0,0,5,0,0,2,1,1,14,1,3,0,10,156,0,13,16,50,77,89,45,32,12,291,26,22,3,1,578,0,79,95,406,501,0,0,1,0,1,7,0,1,0,6,138,0,9,15,43,71,14,8,5,1,34,7,7,0,0,201,0,67,75,55,130,0,0,1,0,1,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,3,0,0,0,0,7,0,2,4,3,7,0,0,1,1,0,3,2,1,0,0,0,0,0,0,0,0,6,3,2,1,7,4,4,0,0,21,0,0,4,17,21
Nyack Village Pd Nyack,1988,New York,6354,NY04324,0,0,4,0,0,3,3,0,22,1,5,3,13,131,1,13,16,32,69,48,24,18,6,298,29,28,0,1,531,0,62,87,375,462,0,0,2,2,0,10,1,4,0,5,109,1,7,11,23,67,14,7,6,1,53,7,7,0,0,195,0,42,54,74,128,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,2,0,0,5,0,0,0,0,9,0,2,2,7,9,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,5,3,1,1,8,6,6,0,0,21,0,0,1,19,20
Nyack Village Pd Nyack,1987,New York,6359,NY04324,0,0,0,0,0,2,2,0,16,5,2,1,8,134,2,6,13,34,79,79,41,25,13,324,22,20,0,2,577,0,55,73,425,498,0,0,1,1,0,5,1,2,0,2,120,2,5,11,28,74,12,8,3,1,49,2,0,0,2,189,0,46,52,63,115,0,0,0,0,0,0,0,0,0,0,5,0,1,2,2,0,0,0,0,0,4,0,0,0,0,9,0,5,5,4,9,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,1,2,1,1,0,6,3,3,0,0,14,0,1,2,11,13
Nyack Village Pd Nyack,1986,New York,6537,NY04324,0,0,1,0,0,1,1,0,25,6,1,0,18,135,2,3,18,42,70,78,40,25,13,336,19,19,0,0,594,0,65,91,433,524,0,0,1,1,0,8,2,1,0,5,114,1,3,9,33,68,6,2,3,1,54,3,3,0,0,186,0,46,55,63,118,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,2,1,0,1,9,0,0,0,0,16,0,5,5,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1,1,11,5,5,0,0,24,0,0,0,24,24
Nyack Village Pd Nyack,1985,New York,6636,NY04324,0,0,7,0,0,2,2,0,18,3,3,0,12,117,1,8,4,42,62,105,48,39,18,421,21,19,1,1,684,0,55,75,547,622,0,0,2,2,0,7,0,0,0,7,107,1,5,4,38,59,8,5,2,1,65,0,0,0,0,189,0,48,57,73,130,0,0,0,0,0,1,0,0,0,1,9,1,0,0,8,0,5,3,1,1,9,0,0,0,0,24,0,9,10,14,24,0,0,1,1,0,4,2,0,0,2,2,0,1,0,1,0,10,5,4,1,10,6,6,0,0,33,0,2,7,26,33
Nyack Village Pd Nyack,1984,New York,6618,NY04324,0,0,4,1,0,2,2,0,44,3,6,0,35,130,0,10,12,41,67,86,45,27,14,360,24,22,1,1,647,0,63,110,470,580,1,0,0,0,0,6,1,1,0,4,113,0,10,8,32,63,5,3,1,1,33,4,4,0,0,162,0,50,57,42,99,0,0,0,0,0,0,0,0,0,0,5,0,1,2,2,0,3,3,0,0,6,1,1,0,0,15,0,5,5,10,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,4,3,2,6,5,5,0,0,21,0,0,1,20,21
Nyack Village Pd Nyack,1983,New York,6513,NY04324,0,0,4,0,0,2,2,0,27,11,2,0,14,140,1,11,10,53,65,115,76,22,17,385,17,16,1,0,686,0,75,104,517,621,0,0,2,2,0,6,4,1,0,1,130,0,9,8,48,65,7,7,0,0,36,3,2,1,0,184,0,65,73,46,119,0,0,0,0,0,1,1,0,0,0,9,0,1,0,8,0,1,1,0,0,15,0,0,0,0,26,0,9,10,16,26,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,11,2,5,4,10,5,5,0,0,28,0,1,2,26,28
Nyack Village Pd Nyack,1982,New York,6511,NY04324,0,0,6,0,0,3,3,0,30,4,5,0,21,114,1,5,12,45,51,138,80,31,27,543,25,21,1,3,853,0,63,96,706,802,0,0,3,3,0,8,1,1,0,6,102,1,4,11,36,50,17,10,5,2,59,1,1,0,0,190,0,52,63,77,140,0,0,0,0,0,3,1,1,0,1,1,0,0,1,0,0,5,2,3,0,18,1,1,0,0,28,0,1,4,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nyack Village Pd Nyack,1981,New York,6487,NY04324,0,0,6,3,0,3,3,0,36,8,5,1,22,134,0,3,18,52,61,168,97,42,29,406,34,31,2,1,784,0,73,115,608,723,3,0,1,1,0,6,2,1,0,3,119,0,2,17,43,57,10,7,3,0,38,5,4,0,1,182,0,62,72,53,125,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,2,2,0,0,11,0,0,0,0,16,0,3,3,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
