agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,actual_arson_single_occupancy,actual_arson_other_residential,actual_arson_storage,actual_arson_industrial,actual_arson_other_commercial,actual_arson_community_public,actual_arson_all_oth_structures,actual_arson_total_structures,actual_arson_motor_vehicles,actual_arson_other_mobile,actual_arson_total_mobile,actual_arson_all_other,actual_arson_grand_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,tot_clr_arson_single_occupancy,tot_clr_arson_other_residential,tot_clr_arson_storage,tot_clr_arson_industrial,tot_clr_arson_other_commercial,tot_clr_arson_community_public,tot_clr_arson_all_oth_structures,tot_clr_arson_total_structures,tot_clr_arson_motor_vehicles,tot_clr_arson_other_mobile,tot_clr_arson_total_mobile,tot_clr_arson_all_other,tot_clr_arson_grand_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,clr_18_arson_single_occupancy,clr_18_arson_other_residential,clr_18_arson_storage,clr_18_arson_industrial,clr_18_arson_other_commercial,clr_18_arson_community_public,clr_18_arson_all_oth_structures,clr_18_arson_total_structures,clr_18_arson_motor_vehicles,clr_18_arson_other_mobile,clr_18_arson_total_mobile,clr_18_arson_all_other,clr_18_arson_grand_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total,unfound_arson_single_occupancy,unfound_arson_other_residential,unfound_arson_storage,unfound_arson_industrial,unfound_arson_other_commercial,unfound_arson_community_public,unfound_arson_all_oth_structures,unfound_arson_total_structures,unfound_arson_motor_vehicles,unfound_arson_other_mobile,unfound_arson_total_mobile,unfound_arson_all_other,unfound_arson_grand_total
Lauderdale Lakes Pd,2018,Florida,36575,FL00617,0,0,3,0,0,8,7,1,40,12,2,8,18,266,25,15,32,16,178,95,55,20,20,450,70,59,10,1,929,88,136,615,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,0,0,0,0,102,0,0,0,0,66,13,10,2,1,73,20,17,3,0,220,36,48,106,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,8,2,2,0,0,8,2,2,0,0,24,2,4,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lauderdale Lakes Pd,2017,Florida,35144,FL00617,0,0,6,2,0,14,13,1,93,32,5,17,39,566,45,36,68,44,373,238,143,37,58,982,130,95,26,9,2027,193,302,1352,1654,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,3,3,0,23,0,0,0,0,166,0,0,0,0,97,21,12,7,2,69,15,11,4,0,297,69,95,105,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,19,0,0,0,0,11,11,6,3,2,11,8,5,3,0,54,8,13,30,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lauderdale Lakes Pd,2016,Florida,35222,FL00617,0,0,14,2,1,14,12,2,102,29,5,14,54,531,31,28,70,18,384,266,127,66,73,1252,168,134,27,7,2342,147,265,1692,1957,3,0,0,0,0,0,0,3,0,0,0,3,6,1,0,7,4,3,21,0,0,0,0,182,0,0,0,0,105,37,22,10,5,258,35,35,0,0,542,77,106,331,437,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,3,1,5,0,0,0,0,24,0,0,0,0,7,25,14,7,4,40,16,16,0,0,115,17,26,82,108,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lauderdale Lakes Pd,2015,Florida,34838,FL00617,0,0,9,1,0,13,13,0,94,22,9,7,56,470,39,34,64,17,316,239,115,46,78,1179,117,87,16,14,2116,154,262,1538,1800,1,0,0,0,0,0,1,2,0,0,0,1,3,1,0,4,4,0,34,0,0,0,0,148,0,0,0,0,86,25,16,3,6,425,19,12,3,4,656,62,101,469,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,11,0,0,0,0,8,0,0,0,0,3,13,9,2,2,48,9,4,1,4,91,5,18,70,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lauderdale Lakes Pd,2014,Florida,34403,FL00617,0,0,9,3,0,26,24,2,103,29,3,3,68,370,34,25,55,20,236,308,193,63,52,1126,71,55,14,2,2010,134,266,1508,1774,1,0,0,0,1,0,0,2,1,0,1,0,3,2,0,15,14,1,38,0,0,0,0,149,0,0,0,0,76,40,27,4,9,393,15,15,0,0,652,73,128,448,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,14,0,0,0,0,23,0,0,0,0,16,19,13,3,3,50,5,5,0,0,117,7,27,74,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lauderdale Lakes Pd,2013,Florida,34124,FL00617,0,0,30,5,0,31,30,1,108,33,4,3,68,380,35,29,85,43,188,539,366,94,79,1076,95,69,17,9,2237,192,336,1713,2049,1,0,0,0,0,0,0,1,1,0,1,1,3,2,0,17,16,1,31,0,0,0,0,171,0,0,0,0,62,52,34,7,11,302,10,7,1,2,585,109,159,364,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0,21,0,0,0,0,6,27,20,4,3,32,4,2,1,1,95,15,26,63,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lauderdale Lakes Pd,2012,Florida,33644,FL00617,0,0,6,6,0,12,12,0,151,40,3,3,105,391,31,35,61,40,224,638,423,130,85,931,107,78,25,4,2243,167,336,1683,2019,3,1,0,0,0,0,0,4,1,0,1,2,7,6,0,4,4,0,33,0,0,0,0,162,0,0,0,0,71,59,37,15,7,237,16,13,2,1,519,91,134,314,448,2,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,9,0,0,0,0,29,0,0,0,0,18,28,17,6,5,38,4,4,0,0,110,11,21,71,92,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lauderdale Lakes Pd,2011,Florida,33037,FL00617,0,0,14,2,0,12,9,3,163,41,2,5,115,415,37,22,78,28,250,581,388,119,74,1081,81,63,14,4,2339,165,342,1747,2089,1,0,0,0,0,0,0,1,2,0,2,1,4,2,0,9,7,2,39,0,0,0,0,192,0,0,0,0,102,54,34,12,8,295,6,5,1,0,599,90,140,357,497,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,2,2,0,14,0,0,0,0,30,0,0,0,0,22,25,15,4,6,62,1,1,0,0,134,8,24,88,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lauderdale Lakes Pd,2010,Florida,32593,FL00617,0,0,54,5,1,10,8,2,90,31,3,1,55,558,36,45,119,24,334,532,355,91,86,975,95,73,17,5,2272,224,329,1608,1937,1,1,0,0,1,1,1,5,1,0,1,0,6,4,1,7,6,1,34,0,0,0,0,286,0,0,0,0,159,78,49,17,12,348,9,6,3,0,770,127,172,438,610,1,1,0,0,0,1,0,3,0,0,0,0,3,1,0,0,0,0,6,0,0,0,0,50,0,0,0,0,18,38,23,7,8,65,1,0,1,0,164,32,39,107,146,1,1,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lauderdale Lakes Pd,2009,Florida,32087,FL00617,0,0,29,4,0,14,14,0,145,42,5,4,94,662,35,47,119,39,422,401,264,89,48,1240,109,85,19,5,2582,240,403,1757,2160,5,1,0,0,0,0,0,6,1,0,1,0,7,2,0,8,8,0,53,0,0,0,0,291,0,0,0,0,158,68,37,19,12,541,16,15,1,0,981,133,196,627,823,2,0,0,0,0,0,0,2,0,0,0,0,2,1,0,4,4,0,21,0,0,0,0,63,0,0,0,0,46,37,19,13,5,132,5,4,1,0,264,17,43,175,218,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
