agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Vernon Police Department,2023,California,208,CA01973,0,0,0,0,0,1,1,0,16,5,0,5,6,70,4,6,14,3,43,109,86,19,4,382,134,60,72,2,712,0,27,44,625,669,0,0,1,1,0,5,1,0,1,3,37,1,1,6,3,26,12,9,2,1,33,2,1,1,0,90,0,11,17,47,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vernon Police Department,2022,California,212,CA01973,0,0,0,0,0,2,2,0,17,6,3,2,6,78,11,4,3,7,53,114,92,18,4,450,174,87,78,9,835,0,25,44,738,782,0,0,1,1,0,3,1,1,1,0,31,2,1,1,2,25,22,17,5,0,30,8,5,3,0,95,0,6,10,60,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vernon Police Department,2021,California,318,CA01973,0,0,0,0,0,1,1,0,5,1,0,2,2,26,5,0,3,1,17,43,31,9,3,150,82,48,28,6,307,0,9,15,275,290,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,8,9,6,3,0,11,1,0,0,1,31,0,2,2,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vernon Police Department,2020,California,110,CA01973,0,0,12,0,0,3,2,1,28,8,6,3,11,56,3,5,4,5,39,186,135,27,24,466,208,92,105,11,947,0,17,48,860,908,0,0,0,0,0,4,0,1,0,3,24,0,3,2,3,16,28,21,4,3,34,38,20,16,2,128,0,8,12,100,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vernon Police Department,2019,California,112,CA01973,0,0,2,0,0,1,1,0,12,5,4,0,3,56,4,3,5,2,42,133,91,35,7,272,80,36,41,3,554,0,14,27,485,512,0,0,0,0,0,1,0,1,0,0,31,1,1,1,1,27,30,16,13,1,22,5,2,3,0,89,0,4,5,57,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,4,0,2,2,0,2
Vernon Police Department,2018,California,113,CA01973,0,0,3,1,0,1,1,0,13,5,0,0,8,53,0,1,9,2,41,82,59,22,1,195,106,44,61,1,451,0,12,27,383,410,0,0,1,1,0,1,1,0,0,0,38,0,1,6,1,30,14,6,8,0,19,8,3,5,0,81,0,8,10,41,51,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,2
Vernon Police Department,2017,California,113,CA01973,0,0,8,0,0,0,0,0,20,12,0,0,8,54,1,2,7,5,39,60,36,21,3,229,135,79,50,6,498,0,15,35,424,459,0,0,0,0,0,6,2,0,0,4,34,0,0,6,5,23,11,4,6,1,21,6,5,1,0,78,0,11,17,38,55,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,2
Vernon Police Department,2016,California,114,CA01973,0,0,2,1,0,1,1,0,18,7,2,2,7,42,0,4,4,0,34,44,23,18,3,207,125,64,45,16,438,0,8,28,376,404,0,0,0,0,0,1,1,0,0,0,25,0,2,2,0,21,4,2,2,0,17,1,1,0,0,48,0,4,5,22,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,1,0,1,4,0,1,1,3,4
Vernon Police Department,2015,California,115,CA01973,0,0,2,1,0,1,1,0,12,3,1,1,7,54,1,5,6,2,40,30,20,10,0,171,89,65,21,3,358,0,14,28,290,318,1,0,0,0,0,5,1,0,0,4,40,1,3,0,1,35,4,3,1,0,23,2,2,0,0,75,0,5,11,29,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,5,0,0,2,2,4
Vernon Police Department,2014,California,115,CA01973,0,0,1,0,0,1,1,0,10,1,3,0,6,50,1,2,6,5,36,36,20,12,4,192,84,46,17,21,373,0,14,25,312,337,0,0,1,1,0,1,0,1,0,0,23,0,2,3,1,17,5,3,1,1,16,1,0,1,0,47,0,6,8,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,2
