agency,year,state,population,ORI,ORI9,fips_state_code,fips_county_code,officers_killed_by_felony,officers_assaulted,act_murder,act_manslaughter,act_rape_total,act_force_rape,act_attempted_rape,act_robbery_total,act_gun_robbery,act_knife_robbery,act_other_weapon_robbery,act_strong_arm_robbery,act_assault_total,act_gun_assault,act_knife_assault,act_other_weapon_assault,act_hand_feet_assault,act_simple_assault,act_burglary_total,act_burg_force_entry,act_burg_no_force_entry,act_attempted_burglary,act_larceny_total,act_mtr_vhc_theft_total,act_auto_theft,act_truck_bus_theft,act_other_vhc_theft,act_aggravated_assault,clr_murder,clr_manslaughter,clr_rape_total,clr_force_rape,clr_attempted_rape,clr_robbery_total,clr_gun_robbery,clr_knife_robbery,clr_other_weapon_robbery,clr_strong_arm_robbery,clr_assault_total,clr_gun_assault,clr_knife_assault,clr_other_weapon_assault,clr_hand_feet_assault,clr_simple_assault,clr_burglary_total,clr_burg_force_entry,clr_burg_no_force_entry,clr_attempted_burglary,clr_larceny_total,clr_mtr_vhc_theft_total,clr_auto_theft,clr_truck_bus_theft,clr_other_vhc_theft,clr_aggravated_assault,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_force_rape,clr_18_attempted_rape,clr_18_robbery_total,clr_18_gun_robbery,clr_18_knife_robbery,clr_18_other_weapon_robbery,clr_18_strong_arm_robbery,clr_18_assault_total,clr_18_gun_assault,clr_18_knife_assault,clr_18_other_weapon_assault,clr_18_hand_feet_assault,clr_18_simple_assault,clr_18_burglary_total,clr_18_burg_force_entry,clr_18_burg_no_force_entry,clr_18_attempted_burglary,clr_18_larceny_total,clr_18_mtr_vhc_theft_total,clr_18_auto_theft,clr_18_truck_bus_theft,clr_18_other_vhc_theft,clr_18_aggravated_assault,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_force_rape,unfound_attempted_rape,unfound_robbery_total,unfound_gun_robbery,unfound_knife_robbery,unfound_other_weapon_robbery,unfound_strong_arm_robbery,unfound_assault_total,unfound_gun_assault,unfound_knife_assault,unfound_other_weapon_assault,unfound_hand_feet_assault,unfound_simple_assault,unfound_burglary_total,unfound_burg_force_entry,unfound_burg_no_force_entry,unfound_attempted_burglary,unfound_larceny_total,unfound_mtr_vhc_theft_total,unfound_auto_theft,unfound_truck_bus_theft,unfound_other_vhc_theft,unfound_aggravated_assault
Jasper County Sheriff's Office,1964,Mississippi,17261,MS03100,MS0310000,28,061,0,0,1,1,2,0,2,0,0,0,0,0,11,0,3,4,4,1,12,6,4,2,6,1,1,0,0,11,1,1,0,0,0,0,0,0,0,0,4,0,2,1,1,0,5,2,0,3,4,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jones County Sheriff's Office,1964,Mississippi,27078,MS03400,MS0340000,28,067,0,0,2,0,1,0,1,5,4,0,0,1,61,9,24,12,16,1,27,17,2,0,15,7,7,0,0,61,0,0,1,0,1,4,3,0,0,1,32,5,13,5,9,1,18,9,1,0,12,3,3,0,0,32,0,0,0,0,0,1,0,0,0,1,2,1,0,0,1,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellisville Police Department,1964,Mississippi,5384,MS03401,MS0340100,28,067,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,1,4,5,4,0,0,19,2,2,0,0,2,0,0,2,0,1,0,0,0,0,0,2,0,1,0,1,4,2,1,0,0,14,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurel Police Department,1964,Mississippi,31602,MS03402,MS0340200,28,067,0,0,6,3,0,0,0,6,4,0,0,2,8,6,2,0,0,240,207,172,15,20,376,34,34,0,0,8,6,3,0,0,0,2,2,0,0,0,8,6,2,0,0,240,40,38,0,2,116,24,24,0,0,8,0,2,0,0,0,1,1,0,0,0,1,1,0,0,0,12,20,20,0,0,54,15,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lauderdale County Sheriff's Office,1964,Mississippi,17591,MS03800,MS0380000,28,075,0,0,7,1,8,2,6,14,13,0,0,1,113,25,26,7,55,16,64,45,12,0,32,31,31,0,0,113,1,0,0,0,0,0,0,0,0,0,13,1,0,0,12,0,2,2,0,0,0,4,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meridian Police Department,1964,Mississippi,54777,MS03801,MS0380100,28,075,0,0,4,5,1,0,1,7,7,0,0,0,41,28,7,0,6,3,382,357,6,19,488,62,62,0,0,41,4,3,0,0,0,4,2,0,0,0,39,20,6,0,5,0,85,45,0,0,96,12,12,0,0,31,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,38,18,0,0,44,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee County Sheriff's Office,1964,Mississippi,23641,MS04100,MS0410000,28,081,0,0,4,4,7,4,3,5,3,0,0,2,66,27,13,1,25,4,29,24,5,0,46,4,4,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenwood Police Department,1964,Mississippi,22618,MS04201,MS0420100,28,083,0,0,4,0,6,5,1,3,1,0,0,2,62,15,25,10,12,20,167,127,25,15,320,21,21,0,0,62,4,0,5,4,1,1,0,0,0,1,52,12,20,8,12,17,45,37,6,2,76,13,13,0,0,52,0,0,2,2,0,0,0,0,0,0,6,0,3,2,1,2,36,30,6,0,55,11,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookhaven Police Department,1964,Mississippi,10745,MS04301,MS0430100,28,085,0,0,0,0,0,0,0,1,0,0,0,1,31,6,16,5,4,35,78,50,17,3,140,7,7,0,0,31,0,0,0,0,0,1,0,0,0,1,17,5,9,2,1,20,17,15,0,0,19,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbus Police Department,1964,Mississippi,27248,MS04401,MS0440100,28,087,0,0,1,0,6,3,3,5,3,0,0,2,29,1,17,3,8,30,174,144,0,30,367,15,15,0,0,29,0,0,5,3,2,0,0,0,0,0,13,0,8,2,3,11,11,11,0,0,27,6,6,0,0,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,6,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aberdeen Police Department,1964,Mississippi,7393,MS04801,MS0480100,28,095,0,0,0,0,0,0,0,3,3,0,0,0,19,3,5,2,9,0,4,3,0,1,5,1,1,0,0,19,0,0,0,0,0,3,3,0,0,0,15,3,5,2,5,0,4,3,0,1,5,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newton County Sheriff's Office,1964,Mississippi,15781,MS05100,MS0510000,28,101,0,0,0,0,5,1,4,0,0,0,0,0,16,2,0,7,7,0,24,19,4,1,15,3,3,0,0,16,0,0,4,1,3,0,0,0,0,0,12,2,0,6,4,0,6,2,3,1,2,0,0,0,0,12,0,0,1,0,1,0,0,0,0,0,7,1,0,4,2,0,2,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oktibbeha County Sheriff's Office,1964,Mississippi,17591,MS05300,MS0530000,28,105,0,0,0,1,2,0,2,3,2,0,0,1,11,1,10,0,0,1,19,13,3,3,33,7,7,0,0,11,0,1,3,0,3,2,1,0,0,1,11,1,10,0,0,1,10,6,3,1,29,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panola County Sheriff's Office,1964,Mississippi,25356,MS05400,MS0540000,28,107,0,0,7,0,1,1,0,4,4,0,0,0,19,5,8,2,4,9,31,27,2,2,37,6,6,0,0,19,7,0,1,1,0,3,3,0,0,0,19,5,8,2,4,9,12,12,0,0,20,4,4,0,0,19,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,4,4,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picayune Police Department,1964,Mississippi,8805,MS05501,MS0550100,28,109,0,0,0,0,0,0,0,0,0,0,0,0,81,7,39,16,19,4,27,22,5,0,2,3,3,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mccomb Police Department,1964,Mississippi,15004,MS05702,MS0570200,28,113,0,0,2,0,1,0,0,1,0,0,0,0,61,1,10,3,47,18,34,16,4,9,68,15,15,0,0,61,0,0,0,0,0,0,0,0,0,0,58,1,9,3,37,8,13,2,1,5,15,10,10,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quitman County Sheriff's Office,1964,Mississippi,17573,MS06000,MS0600000,28,119,0,0,2,0,1,1,0,0,0,0,0,0,13,2,7,0,4,12,25,7,13,5,12,6,6,0,0,13,0,0,1,1,0,0,0,0,0,0,5,1,3,0,1,6,20,5,11,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,11,3,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indianola Police Department,1964,Mississippi,8594,MS06701,MS0670100,28,133,0,0,0,0,0,0,0,0,0,0,0,0,24,2,9,10,3,63,8,7,0,1,12,2,2,0,0,24,0,0,0,0,0,0,0,0,0,0,14,1,7,6,0,63,13,5,1,0,12,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senatobia Police Department,1964,Mississippi,4181,MS06901,MS0690100,28,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunica County Sheriff's Office,1964,Mississippi,16426,MS07200,MS0720000,28,143,0,0,0,0,2,1,1,0,0,0,0,0,8,3,1,2,2,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Albany Police Department,1964,Mississippi,6294,MS07301,MS0730100,28,145,0,0,0,0,0,0,0,0,0,0,0,0,29,2,16,1,10,0,29,24,2,3,44,5,5,0,0,29,0,0,0,0,0,0,0,0,0,0,28,2,16,1,9,1,14,11,1,2,25,2,2,0,0,28,0,0,0,0,0,0,0,0,0,0,7,1,3,0,3,0,7,4,1,2,18,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,1964,Mississippi,13780,MS07500,MS0750000,28,149,0,0,1,0,2,0,2,1,1,0,0,0,26,2,14,0,10,0,10,9,0,1,11,3,3,0,0,26,1,0,1,0,1,0,0,0,0,0,13,2,4,0,7,0,4,4,0,0,3,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vicksburg Police Department,1964,Mississippi,32039,MS07501,MS0750100,28,149,0,0,4,0,2,1,1,3,2,0,0,1,95,4,22,4,65,48,47,46,1,0,128,33,33,0,0,95,3,0,2,1,1,3,2,0,0,1,80,4,22,4,50,48,30,30,0,0,65,12,12,0,0,80,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,1,1,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenville Police Department,1964,Mississippi,46892,MS07601,MS0760100,28,151,0,0,0,0,5,3,1,3,1,0,0,2,24,1,14,3,6,0,219,125,3,5,563,25,25,0,0,24,0,0,2,1,0,1,1,0,0,0,19,1,11,3,4,0,32,16,0,0,116,6,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne County Sheriff's Office,1964,Mississippi,12454,MS07700,MS0770000,28,153,0,0,1,2,0,0,0,0,0,0,0,0,4,1,1,0,2,3,26,24,2,0,4,3,3,0,0,4,1,2,0,0,0,0,0,0,0,0,4,1,1,0,2,3,7,6,1,0,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waynesboro Police Department,1964,Mississippi,4313,MS07701,MS0770100,28,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Water Valley Police Department,1964,Mississippi,3377,MS08101,MS0810100,28,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yazoo City Police Department,1964,Mississippi,12641,MS08201,MS0820100,28,163,0,0,4,0,1,0,1,1,0,0,0,1,52,5,21,26,0,112,42,39,2,1,65,3,3,0,0,52,3,0,1,0,1,1,0,0,0,0,52,2,14,14,5,58,12,11,0,0,24,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,27,0,7,3,10,7,6,5,0,0,15,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natchez Police Dept.,1965,Mississippi,34e3,MS00101,MS0010100,28,001,0,0,2,0,1,1,0,2,0,0,0,2,19,7,6,2,4,51,116,93,2,21,386,30,30,0,0,19,2,0,1,1,0,1,0,0,0,1,19,7,6,2,4,51,21,20,0,1,85,2,2,0,0,19,0,0,1,1,0,1,0,0,0,1,2,0,2,0,0,8,17,16,0,1,28,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alcorn County Sheriff's Office,1965,Mississippi,14907,MS00200,MS0020000,28,003,0,0,1,0,2,1,1,2,2,0,0,0,25,0,2,0,23,0,4,2,2,0,2,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,4,2,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,2,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kosciusko Police Department,1965,Mississippi,6800,MS00401,MS0040100,28,007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Police Department,1965,Mississippi,11494,MS00601,MS0060100,28,011,0,0,0,1,0,0,0,2,0,0,0,2,11,4,6,0,1,119,21,21,0,0,92,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,40,2,2,0,0,19,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clay County Sheriff's Office,1965,Mississippi,10655,MS01300,MS0130000,28,025,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coahoma County Sheriff's Office,1965,Mississippi,25674,MS01400,MS0140000,28,027,0,0,5,2,1,1,0,0,0,0,0,0,53,9,10,2,32,1,36,31,1,4,32,7,7,0,0,53,3,1,1,1,0,0,0,0,0,0,39,5,8,1,25,1,6,6,0,0,19,8,8,0,0,39,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,5,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hazlehurst Police Department,1965,Mississippi,4437,MS01502,MS0150200,28,029,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,5,5,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,4,4,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hattiesburg Police Department,1965,Mississippi,37537,MS01801,MS0180100,28,035,0,0,1,0,1,1,0,9,7,0,0,2,9,4,4,1,0,39,152,135,10,7,343,39,39,0,0,9,1,0,1,1,0,1,1,0,0,0,9,4,4,1,0,39,69,62,6,1,107,38,38,0,0,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,44,37,6,1,59,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin County Sheriff's Office,1965,Mississippi,8997,MS01900,MS0190000,28,037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George County Sheriff's Office,1965,Mississippi,11177,MS02000,MS0200000,28,039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison County Sheriff's Office,1965,Mississippi,47224,MS02400,MS0240000,28,047,0,0,1,2,5,1,4,21,8,0,0,13,103,13,20,13,57,35,47,28,14,5,80,35,35,0,0,103,0,2,0,0,0,3,1,0,0,2,12,0,3,3,6,5,7,4,2,1,17,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biloxi Police Department,1965,Mississippi,45e3,MS02401,MS0240100,28,047,0,0,3,0,0,0,0,18,11,0,0,7,68,27,20,21,0,583,202,202,0,0,405,95,95,0,0,68,3,0,0,0,0,6,4,0,0,2,68,27,20,21,0,543,43,43,0,0,104,8,8,0,0,68,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,16,27,27,0,0,27,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulfport Police Department,1965,Mississippi,33952,MS02402,MS0240200,28,047,0,0,3,4,0,0,0,11,5,0,0,6,13,6,6,1,0,187,180,143,35,2,528,67,67,0,0,13,3,4,0,0,0,4,1,0,0,3,13,6,6,1,0,187,40,34,6,0,157,13,13,0,0,13,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,15,27,23,4,0,98,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach Police Department,1965,Mississippi,6597,MS02403,MS0240300,28,047,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,11,11,0,0,43,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hinds County Sheriff's Office,1965,Mississippi,45180,MS02500,MS0250000,28,049,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,0,0,0,15,15,0,0,4,5,5,0,0,7,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,5,5,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson Police Department,1965,Mississippi,160049,MS02501,MS0250100,28,049,0,0,18,8,11,7,4,32,16,0,0,16,143,61,67,15,0,459,845,610,159,76,2182,215,215,0,0,143,18,2,3,2,1,10,5,0,0,5,121,58,50,13,0,395,181,135,34,12,518,43,43,0,0,121,0,0,0,0,0,1,0,0,0,1,4,2,1,1,0,18,86,58,22,6,166,25,25,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton Police Department,1965,Mississippi,4342,MS02503,MS0250300,28,049,0,0,0,0,0,0,0,2,1,0,0,1,8,0,2,0,6,0,12,9,3,0,11,0,0,0,0,8,0,0,0,0,0,1,1,0,0,0,8,0,2,1,5,0,3,3,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Issaquena County Sheriff's Office,1965,Mississippi,2330,MS02800,MS0280000,28,055,0,0,1,0,0,0,0,0,0,0,0,0,5,4,0,0,1,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moss Point Police Department,1965,Mississippi,9131,MS03001,MS0300100,28,059,0,0,1,0,2,0,2,2,0,0,0,2,40,0,11,4,25,8,21,18,1,2,22,20,20,0,0,40,0,0,0,0,0,0,0,0,0,0,14,0,6,2,6,0,3,2,0,1,10,4,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jones County Sheriff's Office,1965,Mississippi,25597,MS03400,MS0340000,28,067,0,0,3,0,3,2,1,0,0,0,0,0,50,3,19,18,10,1,6,5,1,0,16,8,8,0,0,50,1,0,2,1,1,0,0,0,0,0,16,0,8,5,3,0,1,1,0,0,4,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellisville Police Department,1965,Mississippi,5244,MS03401,MS0340100,28,067,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,5,1,8,5,0,3,14,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,1,3,0,0,3,7,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurel Police Department,1965,Mississippi,28563,MS03402,MS0340200,28,067,0,0,7,0,6,3,3,3,1,0,0,2,81,16,25,18,22,139,159,132,16,11,351,48,48,0,0,81,6,1,4,3,1,2,1,0,0,1,78,13,26,16,23,141,45,44,0,1,67,16,16,0,0,78,0,0,1,1,0,0,0,0,0,0,6,0,3,3,0,0,18,17,0,1,24,4,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oxford Police Department,1965,Mississippi,6171,MS03601,MS0360100,28,071,0,0,0,0,0,0,0,1,0,0,0,1,24,1,10,0,13,3,3,3,0,0,7,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
