agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Dawson Springs Police Department,2017,Kentucky,2712,KY05402,0,0,0,0,0,1,1,0,2,1,0,0,1,22,0,0,0,0,22,16,12,4,0,51,6,4,1,1,98,0,0,0,1,1,0,1,1,0,0,0,17,0,0,0,0,17,4,3,1,0,11,1,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dawson Springs Police Department,2016,Kentucky,2732,KY05402,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31,12,6,6,0,43,6,4,2,0,92,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,1,0,1,0,13,1,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dawson Springs Police Department,2015,Kentucky,2740,KY05402,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,0,2,1,40,17,8,8,1,56,4,3,1,0,122,5,0,0,0,0,0,0,0,0,0,0,41,2,0,1,1,37,6,2,4,0,14,1,1,0,0,62,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dawson Springs Police Department,2014,Kentucky,2752,KY05402,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,34,20,12,6,2,17,2,2,0,0,74,1,0,0,0,0,0,0,0,0,0,0,33,0,0,1,0,32,7,3,2,2,2,0,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dawson Springs Police Department,2013,Kentucky,2753,KY05402,0,0,0,0,0,1,1,0,0,0,0,0,0,43,0,0,0,0,43,8,4,4,0,28,1,1,0,0,81,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42,4,2,2,0,16,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dawson Springs Police Department,2012,Kentucky,2769,KY05402,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,1,0,1,53,11,8,3,0,17,3,3,0,0,86,2,0,0,0,0,0,0,0,0,0,0,53,0,1,2,0,50,6,5,1,0,6,3,3,0,0,68,3,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,8,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dawson Springs Police Department,2011,Kentucky,2783,KY05402,0,0,0,0,0,0,0,0,1,0,0,0,1,31,0,0,2,0,29,10,6,4,0,32,0,0,0,0,74,2,0,0,0,0,0,1,0,0,0,1,30,0,0,1,1,28,3,1,2,0,23,0,0,0,0,57,2,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,4,0,0,0,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dawson Springs Police Department,2010,Kentucky,2764,KY05402,0,0,0,0,0,1,1,0,0,0,0,0,0,36,0,0,0,5,31,10,6,4,0,22,4,3,0,1,73,5,0,0,1,1,0,0,0,0,0,0,33,0,0,0,4,29,3,1,2,0,15,2,2,0,0,54,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dawson Springs Police Department,2009,Kentucky,2895,KY05402,0,0,0,0,0,0,0,0,1,0,0,0,1,36,0,2,0,0,34,19,6,12,1,19,1,1,0,0,76,2,0,0,0,0,0,1,0,0,0,1,29,0,1,0,0,28,4,2,1,1,6,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dawson Springs Police Department,2008,Kentucky,2900,KY05402,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,2,32,31,19,11,1,33,1,1,0,0,100,3,0,0,0,0,0,0,0,0,0,0,32,0,1,0,2,29,5,2,3,0,11,0,0,0,0,48,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dawson Springs Police Department,2007,Kentucky,2947,KY05402,0,0,0,0,0,3,3,0,0,0,0,0,0,21,0,0,0,1,20,11,4,6,1,18,3,2,1,0,56,1,0,0,2,2,0,0,0,0,0,0,19,0,0,0,1,18,4,2,1,1,9,1,1,0,0,35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
