agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Kelso Police Department,2023,Washington,12672,WA00801,0,0,0,3,1,11,11,0,7,0,1,2,4,296,1,4,6,3,282,58,15,14,29,342,37,33,1,3,755,0,14,35,437,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelso Police Department,2022,Washington,12723,WA00801,0,0,0,2,0,9,9,0,10,3,2,2,3,294,9,10,9,3,263,124,49,45,30,402,68,57,0,11,909,0,31,52,594,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelso Police Department,2021,Washington,12493,WA00801,0,0,0,1,0,9,9,0,14,4,4,2,4,191,3,6,7,2,173,55,23,11,21,343,57,49,0,8,670,0,18,42,455,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelso Police Department,2020,Washington,12476,WA00801,0,0,0,2,0,19,19,0,5,2,1,0,2,199,2,3,3,9,182,55,18,16,21,319,46,42,0,4,645,0,17,43,420,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelso Police Department,2019,Washington,12354,WA00801,0,0,0,1,0,11,11,0,6,1,1,0,4,227,6,6,0,3,212,47,16,19,12,330,15,12,1,2,637,0,15,33,392,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelso Police Department,2018,Washington,12164,WA00801,0,0,0,0,0,13,13,0,4,1,0,0,3,291,2,10,10,13,256,76,31,31,14,366,45,42,2,1,795,0,35,52,487,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelso Police Department,2017,Washington,12070,WA00801,0,0,0,1,0,8,8,0,5,0,0,1,4,255,4,7,12,10,222,90,43,32,15,437,45,45,0,0,841,0,33,47,572,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelso Police Department,2016,Washington,11897,WA00801,0,0,0,0,0,8,8,0,11,2,3,5,1,275,6,11,16,2,240,115,42,53,20,574,66,60,2,4,1049,0,35,54,755,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelso Police Department,2015,Washington,11756,WA00801,0,0,0,0,0,16,16,0,12,2,3,7,0,263,6,6,31,0,220,81,31,41,9,462,54,45,2,7,888,0,43,71,597,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelso Police Department,2014,Washington,11783,WA00801,0,0,0,0,0,10,10,0,3,2,0,1,0,222,5,8,7,0,202,107,43,55,9,518,46,39,0,7,906,0,20,33,671,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
