agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Fairmont Police Department,2023,North Carolina,2189,NC07805,1,0,0,1,0,0,0,0,3,2,0,0,1,47,14,2,5,2,24,55,45,8,2,104,10,9,0,1,220,0,23,27,169,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairmont Police Department,2022,North Carolina,2169,NC07805,0,0,0,2,0,0,0,0,2,1,0,1,0,63,19,1,2,1,40,38,26,12,0,96,9,8,1,0,210,0,23,27,143,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairmont Police Department,2021,North Carolina,2568,NC07805,0,0,0,2,0,2,2,0,7,7,0,0,0,32,16,1,0,4,11,22,10,12,0,53,3,3,0,0,121,0,21,32,78,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairmont Police Department,2020,North Carolina,2585,NC07805,0,0,0,0,0,2,2,0,0,0,0,0,0,59,29,0,7,6,17,21,17,3,1,65,1,1,0,0,148,0,42,44,87,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairmont Police Department,2019,North Carolina,2601,NC07805,0,0,0,0,0,4,4,0,2,1,0,0,1,31,3,3,0,2,23,31,13,16,2,88,6,5,0,1,162,0,8,14,125,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairmont Police Department,2018,North Carolina,2604,NC07805,0,0,1,0,0,0,0,0,2,1,0,1,0,22,4,2,0,2,14,29,19,10,0,34,5,4,1,0,92,0,8,10,68,78,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,1,1,0,0,0,0,0,0,0,4,0,2,2,1,3
Fairmont Police Department,2017,North Carolina,2680,NC07805,0,0,1,0,0,0,0,0,7,4,1,0,2,53,4,0,2,4,43,62,40,18,4,68,7,6,0,1,197,0,10,17,137,154,0,0,0,0,0,1,1,0,0,0,7,0,0,1,0,6,4,3,0,1,7,2,2,0,0,21,0,1,2,13,15
Fairmont Police Department,2016,North Carolina,2703,NC07805,0,0,1,3,0,1,1,0,15,6,0,1,8,28,5,2,0,5,16,43,36,6,1,77,3,3,0,0,170,0,12,31,123,154,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,5,4,1,0,22,0,0,0,0,32,0,1,1,27,28
Fairmont Police Department,2015,North Carolina,,NC07805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fairmont Police Department,2014,North Carolina,2725,NC07805,0,0,2,1,0,2,2,0,11,3,0,0,8,81,11,1,1,3,65,55,39,14,2,108,8,6,0,2,266,0,16,30,171,201,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0,30,3,2,1,0,21,1,1,0,0,56,0,1,1,25,26
