agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Richmond Police Department,2023,Michigan,5794,MI50699,0,0,0,0,0,1,0,1,0,0,0,0,0,91,0,1,1,5,84,1,0,1,0,26,0,0,0,0,119,0,7,8,27,35,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,12,0,0,0,0,3,0,0,0,0,18,0,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richmond Police Department,2022,Michigan,5784,MI50699,0,0,0,0,0,2,1,1,0,0,0,0,0,60,1,0,2,1,56,3,2,1,0,18,0,0,0,0,83,0,4,6,21,27,0,0,1,0,1,0,0,0,0,0,22,1,0,1,1,19,1,0,1,0,1,0,0,0,0,25,0,3,4,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richmond Police Department,2021,Michigan,5801,MI50699,0,0,0,0,0,2,2,0,0,0,0,0,0,74,0,0,2,7,65,1,1,0,0,19,1,1,0,0,97,0,9,11,21,32,0,0,1,1,0,0,0,0,0,0,24,0,0,2,4,18,0,0,0,0,4,0,0,0,0,29,0,6,7,4,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richmond Police Department,2020,Michigan,5856,MI50699,0,0,0,0,0,2,1,1,0,0,0,0,0,109,2,1,9,10,87,0,0,0,0,35,2,2,0,0,148,0,22,24,37,61,0,0,0,0,0,0,0,0,0,0,31,0,1,6,6,18,0,0,0,0,0,0,0,0,0,31,0,13,13,0,13,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,8,0,0,0,0,0,0,0,0,0,12,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richmond Police Department,2019,Michigan,5904,MI50699,0,0,0,0,0,6,2,4,0,0,0,0,0,79,2,2,2,14,59,1,1,0,0,28,0,0,0,0,114,0,20,26,29,55,0,0,0,0,0,0,0,0,0,0,29,2,2,2,7,16,0,0,0,0,3,0,0,0,0,32,0,13,13,3,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,0,0,0,5,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richmond Police Department,2018,Michigan,5918,MI50699,0,0,0,0,0,3,3,0,0,0,0,0,0,110,5,2,2,6,95,4,1,1,2,34,1,1,0,0,152,0,15,18,39,57,0,0,0,0,0,0,0,0,0,0,28,2,1,1,3,21,1,1,0,0,2,0,0,0,0,31,0,7,7,3,10,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,1,1,0,0,1,0,0,0,0,5,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richmond Police Department,2017,Michigan,5893,MI50699,0,0,0,0,0,1,1,0,0,0,0,0,0,101,0,1,7,10,83,11,4,3,4,46,2,2,0,0,161,0,18,19,59,78,0,0,0,0,0,0,0,0,0,0,45,0,1,2,9,33,1,1,0,0,10,0,0,0,0,56,0,12,12,11,23,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,5,0,0,0,0,1,0,0,0,0,7,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richmond Police Department,2016,Michigan,5882,MI50699,0,0,0,0,0,2,1,1,0,0,0,0,0,86,0,0,7,8,71,15,9,4,2,73,4,4,0,0,180,0,15,17,92,109,0,0,0,0,0,0,0,0,0,0,17,0,0,2,3,12,1,1,0,0,14,1,1,0,0,33,0,5,5,16,21,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,5,0,0,0,0,6,0,0,0,0,12,0,1,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richmond Police Department,2015,Michigan,5848,MI50699,0,0,0,0,0,6,4,2,1,0,0,0,1,107,0,1,3,9,94,8,4,1,3,77,2,1,1,0,201,0,13,20,87,107,0,0,0,0,0,0,0,0,0,0,29,0,0,1,5,23,0,0,0,0,6,0,0,0,0,35,0,6,6,6,12,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,10,0,0,0,0,2,0,0,0,0,13,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richmond Police Department,2014,Michigan,5828,MI50699,0,0,0,0,0,2,2,0,0,0,0,0,0,85,0,2,7,8,68,8,3,2,3,65,2,1,1,0,162,0,17,19,75,94,0,0,0,0,0,0,0,0,0,0,15,0,2,4,2,7,0,0,0,0,12,1,0,1,0,28,0,8,8,13,21,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,1,0,3,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
