agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Pembroke Park Pd,2020,Florida,6812,FL00630,0,0,2,0,0,2,2,0,12,6,1,1,4,63,7,3,9,2,42,22,18,3,1,131,42,31,9,2,272,0,21,35,195,230,0,0,0,0,0,3,0,0,0,0,21,0,0,0,0,16,0,0,0,0,9,6,3,1,2,39,0,5,8,15,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pembroke Park Pd,2019,Florida,6798,FL00630,0,0,3,2,0,4,4,0,10,5,1,1,3,85,14,2,12,7,50,31,17,8,6,162,23,17,2,4,317,0,35,51,216,267,3,0,0,0,0,4,0,0,0,0,24,0,0,0,0,15,1,0,1,0,7,1,1,0,0,40,0,9,16,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pembroke Park Pd,2018,Florida,,FL00630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pembroke Park Pd,2017,Florida,6347,FL00630,0,0,2,2,1,3,2,1,31,17,1,3,10,108,12,9,9,10,68,67,47,11,9,210,17,5,10,2,439,0,40,76,294,370,0,0,2,2,0,11,0,0,0,0,25,0,0,0,0,15,7,3,2,2,13,2,2,0,0,60,0,10,23,22,45,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,3,0,0,0,0,6,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pembroke Park Pd,2016,Florida,6379,FL00630,0,0,4,1,0,1,1,0,17,9,0,2,6,62,5,1,7,3,46,53,29,11,13,238,40,17,22,1,412,0,16,35,331,366,1,0,0,0,0,1,0,0,0,0,10,0,0,0,0,7,5,2,1,2,9,2,2,0,0,28,0,3,5,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pembroke Park Pd,2015,Florida,6332,FL00630,0,0,8,0,0,4,3,1,14,8,1,0,5,81,7,6,11,1,56,41,18,13,10,220,50,25,23,2,410,0,25,43,311,354,0,0,1,1,0,3,0,0,0,0,37,0,0,0,0,18,4,2,0,2,15,6,3,3,0,66,0,19,23,25,48,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pembroke Park Pd,2014,Florida,6208,FL00630,0,0,8,0,0,6,5,1,28,18,3,3,4,65,0,7,13,4,41,75,42,20,13,223,49,25,23,1,446,0,24,58,347,405,0,0,1,1,0,9,0,0,0,0,30,0,0,0,0,16,13,5,6,2,15,3,2,0,1,71,0,14,24,31,55,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,3,1,1,1,0,0,0,0,0,7,0,2,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pembroke Park Pd,2013,Florida,6282,FL00630,0,0,6,0,0,5,5,0,20,12,1,3,4,74,6,4,13,3,48,151,103,24,24,244,32,17,14,1,526,0,26,51,427,478,0,0,2,2,0,4,0,0,0,0,36,0,0,0,0,22,9,8,1,0,14,1,1,0,0,66,0,14,20,24,44,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,6,0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pembroke Park Pd,2012,Florida,6299,FL00630,0,0,1,0,0,2,2,0,20,12,0,0,8,89,4,1,15,6,63,117,100,14,3,318,52,31,19,2,598,0,26,48,487,535,0,0,0,0,0,4,0,0,0,0,27,0,0,0,0,14,16,15,1,0,10,2,1,1,0,59,0,13,17,28,45,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,9,9,0,0,1,0,0,0,0,15,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pembroke Park Pd,2011,Florida,6185,FL00630,0,0,2,1,0,1,1,0,26,12,1,1,12,75,5,6,7,7,50,126,98,20,8,301,62,48,12,2,592,0,25,53,489,542,1,0,1,1,0,5,0,0,0,0,28,0,0,0,0,12,11,9,1,1,11,2,2,0,0,59,0,16,23,24,47,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,3,6,4,1,1,3,0,0,0,0,16,0,2,4,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
