agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Westminster Police Department,2023,California,88710,CA03024,0,0,0,3,3,16,15,1,92,12,7,9,64,953,22,51,109,89,682,434,343,80,11,1739,281,277,1,3,3521,0,271,382,2454,2836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westminster Police Department,2022,California,89490,CA03024,0,0,0,4,0,19,17,2,139,31,11,27,70,731,20,57,99,24,531,507,386,98,23,1733,464,368,57,39,3597,0,200,362,2704,3066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westminster Police Department,2021,California,,CA03024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westminster Police Department,2020,California,90741,CA03024,0,0,23,0,0,24,21,3,114,25,16,13,60,705,8,30,57,26,584,480,326,116,38,1727,342,190,114,38,3392,0,121,259,2549,2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,3,5,0,0,0,5,5
Westminster Police Department,2019,California,91086,CA03024,0,0,6,0,0,19,16,3,122,16,12,11,83,763,4,11,62,41,645,511,330,161,20,1824,276,191,52,33,3515,0,118,259,2611,2870,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,2,0,0,4,0,0,0,2,2
Westminster Police Department,2018,California,91821,CA03024,0,0,8,2,0,26,21,5,117,14,6,8,89,934,16,37,52,36,793,425,249,137,39,1739,269,183,54,32,3512,0,141,286,2433,2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,2
Westminster Police Department,2017,California,91863,CA03024,0,0,3,4,1,23,20,3,132,28,14,5,85,997,11,37,49,25,875,443,264,135,44,1987,395,262,66,67,3982,0,122,281,2825,3106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,3,1,0,5,0,0,0,4,4
Westminster Police Department,2016,California,92582,CA03024,0,0,1,2,0,31,25,6,96,19,13,7,57,1205,22,46,74,38,1025,529,319,165,45,1854,337,235,56,46,4054,0,180,309,2720,3029,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,5,5,0,0,11,0,0,0,6,6
Westminster Police Department,2015,California,92640,CA03024,0,0,18,1,1,22,17,5,118,23,19,11,65,1153,18,43,59,42,991,502,312,141,49,2123,325,247,61,17,4245,0,162,303,2950,3253,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,6,0,0,1,5,6
Westminster Police Department,2014,California,92217,CA03024,0,0,10,2,1,20,17,3,74,9,4,7,54,1000,11,23,33,31,902,381,206,144,31,1534,295,227,50,18,3307,0,98,194,2210,2404,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,3,3,0,0,8,0,0,0,5,5
Westminster Police Department,2013,California,91885,CA03024,0,0,12,0,0,13,11,2,84,12,8,10,54,956,23,40,65,58,770,420,224,159,37,1720,336,260,62,14,3529,0,186,283,2476,2759,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,12,10,2,0,18,0,0,1,17,18
Westminster Police Department,2012,California,91908,CA03024,0,0,4,2,0,9,7,2,88,15,8,4,61,1065,22,27,74,62,880,466,286,140,40,2086,323,234,74,15,4039,0,185,284,2875,3159,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,1,2,1,1,0,13,11,8,3,0,29,0,0,2,26,28
