agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Port Hueneme Police Department,2023,California,21136,CA05605,0,0,0,1,0,7,6,1,13,1,3,2,7,135,4,6,10,13,102,33,9,13,11,275,37,23,8,6,501,0,33,54,345,399,0,0,2,2,0,1,0,0,0,1,68,1,2,7,9,49,6,2,4,0,12,0,0,0,0,89,0,19,22,18,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Port Hueneme Police Department,2022,California,21545,CA05605,0,0,0,0,0,8,8,0,11,7,0,0,4,162,13,17,4,4,124,35,17,15,3,297,60,47,11,2,573,0,38,57,392,449,0,0,3,3,0,2,0,0,0,2,76,3,11,4,0,58,4,1,2,1,23,5,5,0,0,113,0,18,23,32,55,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2
Port Hueneme Police Department,2021,California,,CA05605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Port Hueneme Police Department,2020,California,21949,CA05605,0,0,1,0,0,7,5,2,12,4,1,2,5,144,5,16,9,9,105,43,23,16,4,305,48,39,6,3,559,0,39,58,396,454,0,0,2,2,0,4,0,0,0,4,66,1,12,3,6,44,5,4,1,0,22,2,2,0,0,101,0,22,28,29,57,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,4,0,0,0,0,1,0,0,0,0,6,0,1,1,1,2,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,1,1,0,0,5,0,2,3,2,5
Port Hueneme Police Department,2019,California,22232,CA05605,0,0,6,0,0,5,5,0,14,3,3,3,5,106,6,5,6,7,82,63,31,23,9,305,47,37,9,1,540,0,24,43,415,458,0,0,0,0,0,4,1,1,0,2,55,0,2,4,2,47,1,1,0,0,28,2,1,1,0,90,0,8,12,31,43,0,0,0,0,0,1,0,1,0,0,3,0,0,1,0,2,1,1,0,0,3,0,0,0,0,8,0,1,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
Port Hueneme Police Department,2018,California,22417,CA05605,0,0,7,0,0,4,4,0,18,1,5,3,9,151,8,10,6,15,112,86,38,43,5,280,55,43,9,3,594,0,39,61,421,482,0,0,1,1,0,8,0,4,1,3,69,2,4,3,7,53,11,4,5,2,40,2,0,1,1,131,0,16,25,53,78,0,0,0,0,0,2,0,2,0,0,8,0,0,1,0,7,0,0,0,0,2,0,0,0,0,12,0,1,3,2,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Port Hueneme Police Department,2017,California,22374,CA05605,0,0,5,2,0,4,3,1,14,3,3,0,8,119,7,5,5,2,100,65,39,20,6,287,44,37,4,3,535,0,19,39,396,435,1,0,1,1,0,3,2,0,0,1,52,0,1,4,2,45,7,5,1,1,37,1,0,0,1,102,0,7,12,45,57,1,0,0,0,0,1,1,0,0,0,6,0,0,1,0,5,0,0,0,0,1,1,0,0,1,10,0,1,3,2,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,4,0,0,1,3,4
Port Hueneme Police Department,2016,California,22570,CA05605,0,0,5,1,0,6,6,0,30,11,9,2,8,109,5,6,11,6,81,79,50,26,3,264,56,49,4,3,545,0,28,65,399,464,0,0,5,5,0,11,5,2,1,3,53,4,2,3,5,39,7,4,3,0,29,3,3,0,0,108,0,14,30,39,69,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,2,1,0,1,0,2,0,0,0,0,6,0,0,1,3,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,4,3,7
Port Hueneme Police Department,2015,California,22249,CA05605,0,0,1,2,0,11,11,0,24,5,5,5,9,104,3,10,8,3,80,109,53,50,6,281,63,56,5,2,594,0,24,61,453,514,0,0,6,6,0,9,3,2,1,3,69,1,9,6,2,51,9,4,5,0,12,5,5,0,0,110,0,18,33,26,59,0,0,0,0,0,5,2,2,0,1,3,0,0,2,0,1,0,0,0,0,2,1,1,0,0,11,0,2,7,3,10,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,1,2,1,3
Port Hueneme Police Department,2014,California,22247,CA05605,0,0,4,2,0,2,2,0,30,10,8,2,10,82,3,10,11,31,27,96,54,28,14,193,58,49,5,4,463,0,55,89,347,436,2,0,0,0,0,3,1,1,0,1,31,0,2,4,15,10,12,8,3,1,7,17,17,0,0,72,0,21,26,36,62,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,3,1,2,0,0,0,0,0,0,5,0,1,1,3,4,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2
