agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Leander Police Department,2023,Texas,82228,TX24617,0,0,0,0,1,25,25,0,4,2,0,0,2,583,6,9,8,3,557,75,27,46,2,586,47,38,2,7,1321,0,26,55,708,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leander Police Department,2022,Texas,73905,TX24617,0,0,0,1,0,20,20,0,5,0,2,0,3,550,12,9,4,4,521,80,33,40,7,586,36,24,0,12,1278,0,29,55,702,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leander Police Department,2021,Texas,77457,TX24617,0,0,0,1,0,27,27,0,8,4,0,3,1,564,6,13,6,2,537,56,28,28,0,503,40,32,1,7,1199,0,27,63,599,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leander Police Department,2020,Texas,68571,TX24617,0,0,0,0,0,25,25,0,4,2,0,0,2,516,4,8,22,0,482,78,34,41,3,466,57,47,1,9,1146,0,34,63,601,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leander Police Department,2019,Texas,61314,TX24617,0,0,0,0,0,32,32,0,7,1,0,0,6,382,7,9,10,2,354,48,25,22,1,439,33,24,0,9,941,0,28,67,520,587,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Leander Police Department,2018,Texas,53637,TX24617,0,0,3,0,0,27,27,0,3,0,1,1,1,370,2,4,11,1,352,44,23,17,4,443,14,9,0,5,901,0,18,48,501,549,0,0,1,1,0,0,0,0,0,0,18,0,0,0,0,18,1,0,1,0,7,0,0,0,0,27,0,0,1,8,9
Leander Police Department,2017,Texas,46219,TX24617,0,0,4,0,0,22,22,0,5,3,0,0,2,354,15,8,6,2,323,73,23,44,6,426,24,19,0,5,904,0,31,58,523,581,0,0,0,0,0,1,0,0,1,0,18,0,0,2,0,16,1,0,1,0,7,1,1,0,0,28,0,2,3,9,12
Leander Police Department,2016,Texas,40650,TX24617,0,0,13,0,0,19,19,0,4,0,1,1,2,380,10,9,2,2,357,57,22,31,4,377,21,17,0,4,858,0,23,46,455,501,0,0,1,1,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,3,0,0,0,0,21,0,0,1,3,4
Leander Police Department,2015,Texas,36356,TX24617,0,0,2,1,0,13,13,0,8,3,0,1,4,304,8,7,5,8,276,49,15,32,2,334,16,15,0,1,725,0,28,50,399,449,0,0,1,1,0,0,0,0,0,0,9,0,0,0,0,9,1,0,1,0,8,0,0,0,0,19,0,0,1,9,10
Leander Police Department,2014,Texas,33112,TX24617,0,0,6,0,0,10,10,0,1,0,0,0,1,215,1,8,11,7,188,45,15,29,1,302,18,18,0,0,591,0,27,38,365,403,0,0,1,1,0,0,0,0,0,0,7,0,1,0,0,6,1,0,1,0,7,0,0,0,0,16,0,1,2,8,10
