agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Claremont Police Department,2017,North Carolina,1389,NC01806,0,0,2,0,0,1,1,0,0,0,0,0,0,23,0,0,0,12,11,12,4,8,0,28,0,0,0,0,64,0,12,13,40,53,0,0,2,2,0,0,0,0,0,0,16,0,0,0,8,8,3,2,1,0,7,0,0,0,0,28,0,8,10,10,20,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,5,0,0,0,0,8,0,0,0,6,6
Claremont Police Department,2016,North Carolina,1368,NC01806,0,0,1,0,0,2,2,0,0,0,0,0,0,10,0,2,0,4,4,6,4,2,0,21,1,1,0,0,40,0,6,8,28,36,0,0,1,1,0,0,0,0,0,0,8,0,2,0,3,3,4,3,1,0,4,0,0,0,0,17,0,5,6,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,6,0,0,0,0,6,1,1,0,0,15,0,2,2,7,9
Claremont Police Department,2015,North Carolina,1362,NC01806,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,7,4,0,3,1,29,0,0,0,0,42,0,2,2,33,35,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,5,1,0,0,1,7,0,0,0,0,15,0,2,2,8,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,4,0,0,0,0,8,0,1,1,4,5
Claremont Police Department,2014,North Carolina,1368,NC01806,0,0,1,0,0,0,0,0,2,1,0,0,1,10,0,0,1,5,4,7,4,2,1,17,3,3,0,0,39,0,6,8,27,35,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,4,1,0,1,0,5,2,2,0,0,16,0,4,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,3,2,1,0,1,1,1,0,0,7,0,1,1,5,6
Claremont Police Department,2013,North Carolina,1355,NC01806,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,1,6,4,13,6,6,1,20,0,0,0,0,44,0,7,7,33,40,0,0,0,0,0,0,0,0,0,0,9,0,0,1,5,3,1,0,1,0,6,0,0,0,0,16,0,6,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
Claremont Police Department,2012,North Carolina,1365,NC01806,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,16,4,12,0,24,1,0,0,1,44,0,1,1,41,42,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,6,1,1,0,0,10,0,1,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,1,1,1,2
Claremont Police Department,2011,North Carolina,1369,NC01806,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,3,8,1,47,4,3,0,1,66,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,12,0,0,0,0,15,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,2,2,0,0,8,0,1,1,7,8
Claremont Police Department,2010,North Carolina,1352,NC01806,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,1,3,16,10,5,1,29,3,3,0,0,53,0,1,2,48,50,0,0,0,0,0,1,0,0,0,1,4,0,0,0,1,3,0,0,0,0,11,0,0,0,0,16,0,1,2,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,4,0,0,0,4,4
Claremont Police Department,2009,North Carolina,1153,NC01806,0,0,0,0,0,1,0,1,1,0,0,0,1,6,0,0,0,4,2,19,11,7,1,45,4,3,0,1,76,0,4,6,68,74,0,0,0,0,0,1,0,0,0,1,4,0,0,0,3,1,2,2,0,0,13,1,1,0,0,21,0,3,4,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,2,2,0,0,8,0,0,0,7,7
Claremont Police Department,2008,North Carolina,1143,NC01806,0,0,0,1,0,1,1,0,3,0,0,0,3,15,0,0,0,2,13,15,8,6,1,38,6,6,0,0,79,0,2,7,59,66,1,0,0,0,0,1,0,0,0,1,7,0,0,0,1,6,4,3,1,0,8,0,0,0,0,21,0,1,3,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,2,1,1,0,0,6,0,0,0,5,5
