agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Randolph County Sheriff's Office,2023,Alabama,15741,AL05600,0,0,0,0,0,9,9,0,0,0,0,0,0,217,4,0,1,32,180,37,19,18,0,128,0,0,0,0,391,0,37,46,165,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Randolph County Sheriff's Office,2022,Alabama,15507,AL05600,0,0,0,0,0,5,5,0,0,0,0,0,0,235,3,0,3,18,211,41,29,12,0,135,5,5,0,0,421,0,24,29,181,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Randolph County Sheriff's Office,2021,Alabama,15963,AL05600,0,0,0,0,0,0,0,0,0,0,0,0,0,202,4,0,2,30,166,55,29,24,2,147,15,15,0,0,419,0,36,36,217,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Randolph County Sheriff's Office,2020,Alabama,,AL05600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Randolph County Sheriff's Office,2019,Alabama,,AL05600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Randolph County Sheriff's Office,2018,Alabama,,AL05600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Randolph County Sheriff's Office,2017,Alabama,15091,AL05600,0,0,0,0,0,1,1,0,0,0,0,0,0,110,1,0,3,1,105,68,56,11,1,97,17,14,0,3,293,0,5,6,182,188,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,49,12,11,1,0,20,4,3,0,1,85,0,0,0,36,36
Randolph County Sheriff's Office,2016,Alabama,,AL05600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Randolph County Sheriff's Office,2015,Alabama,14934,AL05600,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2,0,9,2,59,67,1,65,1,78,0,0,0,0,217,0,13,13,145,158,0,0,0,0,0,0,0,0,0,0,33,0,0,2,1,30,13,0,13,0,26,0,0,0,0,72,0,3,3,39,42
Randolph County Sheriff's Office,2014,Alabama,15109,AL05600,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,1,0,35,81,1,78,2,87,1,1,0,0,206,0,2,2,169,171,0,0,0,0,0,0,0,0,0,0,33,0,0,1,0,32,14,0,14,0,50,0,0,0,0,97,0,1,1,64,65
