agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Chehalis Police Department,2023,Washington,7728,WA02102,0,0,0,0,1,4,4,0,9,2,0,2,5,188,0,3,5,4,176,59,23,36,0,325,38,26,11,1,624,0,12,25,422,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chehalis Police Department,2022,Washington,7870,WA02102,0,0,0,0,0,1,1,0,7,1,0,2,4,111,7,2,6,1,95,54,24,25,5,435,50,28,21,1,658,0,16,24,539,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chehalis Police Department,2021,Washington,7885,WA02102,0,0,0,1,0,5,5,0,10,1,1,0,8,135,4,7,10,2,112,79,36,37,6,381,35,18,17,0,646,0,23,39,495,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chehalis Police Department,2020,Washington,7700,WA02102,0,0,0,0,1,2,2,0,6,1,0,0,5,117,0,4,4,4,105,46,12,34,0,376,19,13,6,0,567,0,12,20,441,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chehalis Police Department,2019,Washington,7682,WA02102,0,0,0,0,0,3,3,0,7,0,1,2,4,163,0,2,1,9,151,46,20,23,3,309,22,16,4,2,550,0,12,22,377,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chehalis Police Department,2018,Washington,7573,WA02102,0,0,0,0,0,1,1,0,2,0,1,0,1,150,7,1,2,5,135,68,35,25,8,366,21,18,2,1,608,0,15,18,455,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chehalis Police Department,2017,Washington,7538,WA02102,0,0,0,0,0,1,1,0,5,1,1,0,3,155,1,4,2,4,144,66,22,41,3,441,32,31,1,0,700,0,11,17,539,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chehalis Police Department,2016,Washington,7417,WA02102,0,0,0,0,0,2,2,0,4,0,0,1,3,154,3,2,1,3,145,68,25,37,6,514,37,36,1,0,779,0,9,15,619,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chehalis Police Department,2015,Washington,7261,WA02102,0,0,0,0,0,0,0,0,7,0,1,0,6,130,3,1,1,5,120,63,31,26,6,425,31,30,1,0,656,0,10,17,519,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chehalis Police Department,2014,Washington,7271,WA02102,0,0,0,0,0,1,1,0,3,0,0,1,2,128,0,4,1,2,121,64,18,43,3,468,25,25,0,0,689,0,7,11,557,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
