agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Knox County Sheriff's Office,2022,Nebraska,6290,NB05400,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,2,1,1,0,11,1,1,0,0,18,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knox County Sheriff's Office,2021,Nebraska,,NB05400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox County Sheriff's Office,2020,Nebraska,8255,NB05400,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,6,1,0,16,6,5,0,1,33,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knox County Sheriff's Office,2019,Nebraska,8351,NB05400,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,1,2,0,16,10,7,1,2,36,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Knox County Sheriff's Office,2018,Nebraska,8423,NB05400,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,2,14,4,2,1,1,16,10,8,0,2,48,0,4,4,30,34,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,3,0,0,0,0,6,0,0,0,4,4
Knox County Sheriff's Office,2017,Nebraska,8551,NB05400,0,0,0,0,0,2,1,1,0,0,0,0,0,9,0,0,0,4,5,8,3,5,0,19,4,4,0,0,42,0,4,6,31,37,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,3,1,1,0,0,3,0,0,0,0,8,0,0,1,4,5
Knox County Sheriff's Office,2016,Nebraska,8504,NB05400,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,6,4,3,0,1,13,8,8,0,0,33,0,2,2,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,3,0,0,0,3,3
Knox County Sheriff's Office,2015,Nebraska,8441,NB05400,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,1,1,0,2,7,2,5,0,20,6,5,0,1,38,0,2,3,33,36,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,1,1,0,1,0,0,0,0,5,0,0,0,3,3
Knox County Sheriff's Office,2014,Nebraska,8554,NB05400,0,0,1,1,0,2,1,1,0,0,0,0,0,11,0,0,2,2,7,3,2,1,0,12,6,4,0,2,35,0,4,7,21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,5
Knox County Sheriff's Office,2013,Nebraska,8559,NB05400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,19,0,0,0,0,20,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knox County Sheriff's Office,2012,Nebraska,8635,NB05400,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,6,3,3,0,23,1,0,0,1,35,0,1,1,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knox County Sheriff's Office,2011,Nebraska,8779,NB05400,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,3,0,0,20,1,1,0,0,32,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Knox County Sheriff's Office,2010,Nebraska,8701,NB05400,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7,2,5,0,15,3,2,0,1,32,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knox County Sheriff's Office,2009,Nebraska,8431,NB05400,0,0,1,0,0,1,1,0,0,0,0,0,0,6,1,0,0,0,5,3,1,2,0,18,1,1,0,0,29,0,1,2,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knox County Sheriff's Office,2008,Nebraska,8586,NB05400,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,15,14,1,0,22,0,0,0,0,52,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knox County Sheriff's Office,2007,Nebraska,8721,NB05400,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,14,4,2,2,0,19,0,0,0,0,38,0,1,1,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Knox County Sheriff's Office,2006,Nebraska,8964,NB05400,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,10,1,1,0,0,26,3,2,0,1,41,0,1,1,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knox County Sheriff's Office,2005,Nebraska,9055,NB05400,0,0,0,0,0,0,0,0,1,1,0,0,0,43,0,3,0,4,36,6,6,0,0,25,1,1,0,0,76,0,7,8,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knox County Sheriff's Office,2004,Nebraska,9095,NB05400,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,2,2,1,22,5,3,2,0,27,4,2,0,2,63,0,5,5,36,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knox County Sheriff's Office,2003,Nebraska,9135,NB05400,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,2,1,1,28,20,12,8,0,34,5,2,0,3,92,0,5,5,59,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Knox County Sheriff's Office,2002,Nebraska,9472,NB05400,0,0,0,1,0,1,1,0,0,0,0,0,0,17,0,0,0,2,15,20,14,6,0,41,2,1,0,1,82,0,2,4,63,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,2,2
Knox County Sheriff's Office,2001,Nebraska,9385,NB05400,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,11,16,12,3,1,33,2,2,0,0,63,0,1,1,51,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,2,2
Knox County Sheriff's Office,2000,Nebraska,9374,NB05400,0,0,2,0,0,0,0,0,1,1,0,0,0,12,2,3,0,0,7,19,10,9,0,40,2,1,0,1,74,0,5,6,61,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
Knox County Sheriff's Office,1999,Nebraska,9234,NB05400,0,0,1,0,0,0,0,0,0,0,0,0,0,22,1,3,0,1,17,21,18,3,0,60,8,5,3,0,111,0,5,5,89,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,3,0,0,0,3,3
Knox County Sheriff's Office,1998,Nebraska,9409,NB05400,0,0,2,0,0,0,0,0,0,0,0,0,0,40,3,2,0,2,33,20,17,3,0,33,6,5,1,0,99,0,7,7,59,66,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Knox County Sheriff's Office,1997,Nebraska,9713,NB05400,0,0,2,0,0,0,0,0,0,0,0,0,0,43,0,0,1,0,42,10,7,3,0,26,4,3,0,1,83,0,1,1,40,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Knox County Sheriff's Office,1996,Nebraska,9684,NB05400,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,1,0,13,15,13,1,1,28,6,6,0,0,65,0,3,3,49,52,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,1,1,0,0,2,0,0,0,0,9,0,0,0,3,3
Knox County Sheriff's Office,1995,Nebraska,9597,NB05400,0,0,1,1,1,2,2,0,1,0,0,0,1,31,0,1,0,1,29,45,37,7,1,46,15,8,7,0,142,0,2,6,106,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,0,0,1,5,0,0,0,5,5
Knox County Sheriff's Office,1994,Nebraska,9449,NB05400,0,0,1,0,0,0,0,0,0,0,0,0,0,27,3,0,2,1,21,19,13,6,0,33,3,1,1,1,82,0,6,6,55,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knox County Sheriff's Office,1993,Nebraska,9356,NB05400,0,0,2,0,0,0,0,0,0,0,0,0,0,25,1,1,1,1,21,16,10,4,2,24,0,0,0,0,65,0,4,4,40,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knox County Sheriff's Office,1992,Nebraska,9700,NB05400,0,0,1,1,0,0,0,0,0,0,0,0,0,30,0,1,1,2,26,16,15,1,0,36,1,1,0,0,84,0,4,5,53,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knox County Sheriff's Office,1991,Nebraska,9622,NB05400,0,0,1,1,0,1,1,0,0,0,0,0,0,28,1,1,4,0,22,35,28,4,3,57,4,1,3,0,126,0,6,8,96,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,1,0,0,5,0,0,0,5,5
Knox County Sheriff's Office,1990,Nebraska,9534,NB05400,0,0,0,0,0,2,2,0,0,0,0,0,0,20,0,1,2,0,17,21,15,4,2,59,2,0,1,1,104,0,3,5,82,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,4,0,0,0,4,4
Knox County Sheriff's Office,1989,Nebraska,10658,NB05400,0,0,3,0,0,1,1,0,2,0,0,0,2,24,0,2,0,1,21,32,18,12,2,44,4,2,1,1,107,0,3,6,80,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1,1,0,0,7,0,0,0,7,7
Knox County Sheriff's Office,1988,Nebraska,10745,NB05400,0,0,4,0,0,0,0,0,0,0,0,0,0,23,2,0,1,3,17,26,16,9,1,57,6,4,2,0,112,0,6,6,89,95,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,1,0,5,3,1,1,1,12,0,0,0,9,9
