agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Park City Police Department,2023,Utah,8355,UT02205,0,0,0,0,0,30,30,0,1,0,0,0,1,129,8,2,5,4,110,15,2,13,0,175,10,8,1,1,360,0,19,50,200,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Park City Police Department,2022,Utah,8516,UT02205,0,0,0,0,0,23,21,2,2,0,1,1,0,160,2,4,5,6,143,19,4,15,0,182,6,6,0,0,392,0,17,42,207,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Park City Police Department,2021,Utah,8679,UT02205,0,0,0,0,0,23,23,0,1,0,0,0,1,165,1,5,3,5,151,17,4,13,0,135,14,12,2,0,355,0,14,38,166,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Park City Police Department,2020,Utah,8632,UT02205,0,0,0,0,0,1,0,1,2,0,0,1,1,114,1,16,3,3,91,27,12,5,10,198,21,20,0,1,363,0,23,26,246,272,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
Park City Police Department,2019,Utah,8620,UT02205,0,0,0,0,0,3,2,1,2,1,0,1,0,127,1,40,2,6,78,15,9,5,1,252,9,9,0,0,408,0,49,54,276,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Park City Police Department,2018,Utah,8491,UT02205,0,0,0,0,0,2,2,0,2,0,1,1,0,122,6,33,2,6,75,14,11,3,0,194,18,18,0,0,352,0,47,51,226,277,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Park City Police Department,2017,Utah,8415,UT02205,0,0,0,1,0,8,8,0,2,0,0,1,1,102,1,13,1,6,81,23,16,6,1,235,6,5,0,1,377,0,21,32,264,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,5,0,0,0,5,5
Park City Police Department,2016,Utah,,UT02205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Park City Police Department,2015,Utah,8169,UT02205,0,0,0,0,0,5,5,0,2,1,0,0,1,125,1,10,2,7,105,23,17,6,0,235,8,6,0,2,398,0,20,27,266,293,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,1,1,0,10,3,3,0,0,17,0,0,0,15,15
Park City Police Department,2014,Utah,8048,UT02205,0,0,0,0,0,3,3,0,0,0,0,0,0,109,0,6,3,9,91,28,18,9,1,231,6,6,0,0,377,0,18,21,265,286,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,6,0,0,0,0,8,0,0,0,6,6
