agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Sp: Mckean County,2017,Pennsylvania,14214,PA042SP,0,0,0,0,0,12,12,0,0,0,0,0,0,143,0,2,2,8,131,34,21,12,1,67,2,1,1,0,258,12,0,0,9,9,0,0,0,0,0,0,134,0,1,1,13,119,12,6,5,1,23,1,0,1,0,179,15,0,0,2,2,0,0,0,0,0,0,8,0,0,0,0,8,1,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,12,0,0,0,0,15,0
Sp: Mckean County,2016,Pennsylvania,14166,PA042SP,0,0,0,0,0,7,7,0,0,0,0,0,0,207,0,0,1,9,197,31,16,15,0,74,3,2,1,0,322,10,0,0,5,5,0,0,0,0,0,0,186,0,0,1,3,182,7,4,3,0,36,1,0,1,0,235,4,0,0,2,2,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,1,0,0,0,0,13,0,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,8,1,0,1,0,11,0,0,0,0,21,0
Sp: Mckean County,2015,Pennsylvania,14364,PA042SP,0,0,0,2,0,4,4,0,1,1,0,0,0,167,1,1,1,3,161,26,8,16,2,74,2,1,0,1,276,6,2,0,2,2,0,1,1,0,0,0,152,1,1,1,3,146,5,3,2,0,22,1,1,0,0,185,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,1,0,1,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,12,0,0,0,0,18,0
Sp: Mckean County,2014,Pennsylvania,14591,PA042SP,0,0,0,0,0,4,4,0,2,0,0,1,1,113,0,0,1,0,112,32,25,7,0,66,3,0,0,3,220,1,0,0,3,3,0,2,0,0,1,1,106,0,0,1,0,105,8,5,3,0,20,1,0,0,1,140,1,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,6,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,1,1,0,0,6,0,0,0,0,11,1
Sp: Mckean County,2013,Pennsylvania,14518,PA042SP,0,0,1,0,0,4,4,0,1,0,0,1,0,113,0,1,0,3,109,30,30,0,0,72,9,4,0,5,229,4,0,0,2,2,0,1,0,0,1,0,110,0,1,0,2,107,5,5,0,0,17,1,0,0,1,136,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,2,0,0,0,0,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,1,5,0
Sp: Mckean County,2012,Pennsylvania,14668,PA042SP,0,0,0,0,0,9,9,0,0,0,0,0,0,111,0,1,0,1,109,53,35,18,0,71,9,5,1,3,253,2,0,0,6,6,0,0,0,0,0,0,108,0,1,0,1,106,9,7,2,0,16,6,5,0,1,145,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,1,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
Sp: Mckean County,2011,Pennsylvania,14764,PA042SP,0,0,0,0,0,2,2,0,0,0,0,0,0,108,0,0,1,2,105,61,34,27,0,82,10,5,3,2,263,3,0,0,1,1,0,0,0,0,0,0,101,0,0,0,1,100,22,13,9,0,25,5,3,1,1,154,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,2,0,2,0,1,0,0,0,0,11,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,8,0
Sp: Mckean County,2010,Pennsylvania,14717,PA042SP,0,0,0,0,1,6,6,0,0,0,0,0,0,107,0,0,2,5,100,58,17,37,4,93,8,6,0,2,273,7,0,1,1,1,0,0,0,0,0,0,98,0,0,2,4,92,18,9,7,2,19,3,3,0,0,140,6,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,13,0,0,0,0,2,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,1,1,0,0,5,0
Sp: Mckean County,2009,Pennsylvania,15208,PA042SP,0,0,0,0,0,4,4,0,0,0,0,0,0,146,0,2,1,1,142,36,21,12,3,73,5,1,1,3,264,4,1,0,5,5,0,0,0,0,0,0,135,0,1,0,0,134,13,6,5,2,15,1,0,0,1,170,1,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0,5,1,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,5,0
Sp: Mckean County,2008,Pennsylvania,16920,PA042SP,0,0,0,0,0,4,4,0,2,1,1,0,0,137,0,1,1,2,133,89,67,22,0,116,8,4,1,3,356,4,0,0,4,4,0,0,0,0,0,0,126,0,1,1,2,122,32,28,4,0,25,3,2,1,0,190,4,0,0,1,1,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,3,1,0,3,0,0,0,0,11,0
